month,log_rv_1,log_rv_3,log_rv_12,cpu_log,cpu_delta,gcpu_proxy_log,gcpu_proxy_delta,target_rv,log_target_rv,target_log_return,n_returns,ticker,sector,cpu_index_narrow_observed_same_month,gcpu_proxy_observed_same_month
2012-05-01,-3.2660482267242554,-3.318379553938472,-2.5409313842289607,4.4548060322931855,-0.4328826388282456,4.681833924071656,-0.017250183273089803,0.05158010696667915,-2.964619204729632,-0.07140183397962652,22,CORN,agriculture,46.92046752435913,116.93391310861615
2012-06-01,-2.964619204729632,-3.037616991851391,-2.599066056766191,3.8484539880229107,-0.6063520442702748,4.761608929987092,0.07977500591543585,0.16083163828562944,-1.8273971860834517,0.1507124059504572,21,CORN,agriculture,55.14036700047281,115.9646005655337
2012-07-01,-1.8273971860834517,-2.4826345838237502,-2.6787194594547983,4.00988206136735,0.16142807334443887,4.753284976994774,-0.008323952992317807,0.14173302874387034,-1.953810070216722,0.19060073814813894,21,CORN,agriculture,170.650049754567,115.42711736126813
2012-08-01,-1.953810070216722,-2.13666177202941,-2.595344525415132,5.139614966911812,1.1297329055444623,4.748639312268711,-0.004645664726062648,0.029247767740930988,-3.5319520247658955,0.0,23,CORN,agriculture,196.1274166484999,95.09413452750071
2012-09-01,-3.5319520247658955,-2.2017977138920055,-2.6549861667378423,5.278764532958161,0.1391495660463491,4.55486729075651,-0.19377202151220096,0.07313815864719052,-2.615405042306685,-0.050735528898489424,19,CORN,agriculture,115.1645481029786,97.93094293135704
2012-10-01,-2.615405042306685,-2.5087119401240603,-2.7345199926987958,4.74636195873781,-0.5324025742203506,4.584262566312479,0.029395275555969214,0.037677728478236965,-3.2786861156390126,-0.005799494017582063,21,CORN,agriculture,119.3666693513785,95.49185070544199
2012-11-01,-3.2786861156390126,-3.0642705707586426,-2.77368960787924,4.78220001082758,0.03583805208976987,4.5590409109183145,-0.025221655394164877,0.02004996228112485,-3.909528006471984,-0.006042333666081312,21,CORN,agriculture,169.700236093275,114.78486389505086
2012-12-01,-3.909528006471984,-3.1321948194785394,-2.8051869041970297,5.134033563478312,0.35183355265073146,4.74305962758872,0.1840187166704057,0.020630028286905987,-3.8810075807459667,-0.07663505045687335,20,CORN,agriculture,124.0838461295234,125.60242257004374
2013-01-01,-3.8810075807459667,-3.645083083646528,-2.8180493815409733,4.820957515563279,-0.3130760479150325,4.833121541826143,0.09006191423742305,0.01965022066689983,-3.9296667108622456,0.02627629040361157,21,CORN,agriculture,160.7679682075206,88.8471103878116
2013-02-01,-3.9296667108622456,-3.906534573878815,-2.8956259937861755,5.079962134211827,0.2590046186485475,4.486917031706143,-0.34620451012000064,0.017894590506478594,-4.023256818150944,-0.066327623488879,19,CORN,agriculture,94.02821569707064,98.69005606262932
2013-03-01,-4.023256818150944,-3.9429146180654513,-2.893325857906097,4.543594904219019,-0.5363672299928073,4.591984192251738,0.1050671605455955,0.08382075389862531,-2.479074642268617,-0.04025460211171783,20,CORN,agriculture,129.3992732666659,95.78057442976416
2013-04-01,-2.479074642268617,-3.2075603777614865,-2.8495980663597535,4.8629027658737956,0.3193078616547762,4.562059892283869,-0.029924299967869494,0.09041280735849103,-2.403369347299274,0.01432237444319906,22,CORN,agriculture,110.3031041117886,90.8353048424792
2013-05-01,-2.403369347299274,-2.748204961170832,-2.777042904918109,4.703232068309418,-0.15967069756437713,4.50904802988749,-0.053011862396378895,0.05956401062691048,-2.820703735842562,0.023345498268387832,22,CORN,agriculture,97.33657462854029,103.36303326570223
2013-06-01,-2.820703735842562,-2.5519119041066407,-2.7664069415176136,4.5781748140238605,-0.12505725428555792,4.6382473862145845,0.12919935632709478,0.07819984121466352,-2.5484876619359573,-0.09373391479947113,20,CORN,agriculture,113.623396940407,106.7912075105934
2013-07-01,-2.5484876619359573,-2.576247417661757,-2.882375465948482,4.7328894440628675,0.15471463003900698,4.67087559645723,0.032628210242645395,0.04805460416019542,-3.035417327964925,-0.06214499110150218,22,CORN,agriculture,174.1561613696674,98.89458157413246
2013-08-01,-3.035417327964925,-2.781597413578428,-3.032499178390015,5.1599523758569505,0.42706293179408306,4.594054450213071,-0.07682114624415881,0.14005040964015222,-1.9657528523238372,0.004393193421524444,22,CORN,agriculture,75.71787298438495,87.89996845668064
2013-09-01,-1.9657528523238372,-2.421725843622118,-2.8572129641363433,4.32701423540755,-0.832938140449401,4.476199445836467,-0.11785500437660446,0.02875903033250487,-3.5488034625354827,-0.08367945868723181,20,CORN,agriculture,112.1351592953918,136.97718168711
2013-10-01,-3.5488034625354827,-2.627096935191822,-2.923777589864493,4.719704923145236,0.39269068773768634,4.919814354927569,0.4436149090911021,0.01726418802878844,-4.059120979145431,-0.03732794303401299,23,CORN,agriculture,164.2914337132269,112.25691274453207
2013-11-01,-4.059120979145431,-2.7802251227946395,-2.9559501042618694,5.101641885602591,0.3819369624573552,4.7207901081963985,-0.19902424673117025,0.02751978219178235,-3.592850180491107,-0.04135035827847222,20,CORN,agriculture,97.0444303814926,138.51644942661437
2013-12-01,-3.592850180491107,-3.7084972909630936,-2.9440569628659965,4.575168918802743,-0.5264729667998482,4.930989086998191,0.2101989788017926,0.01797464733712096,-4.018792995199152,-0.01460830258270951,21,CORN,agriculture,122.3498960376838,149.02419816468867
2014-01-01,-4.018792995199152,-3.867071667470793,-2.9482685665771706,4.806884940175887,0.23171602137314373,5.004108696549248,0.0731196095510569,0.035106886256400946,-3.3493579781119354,0.01040997355238149,21,CORN,agriculture,159.0883590816582,106.13345024726108
2014-02-01,-3.3493579781119354,-3.6168525933912083,-2.923998525954352,5.069459765361152,0.26257482518526576,4.6646972668774636,-0.3394114296717845,0.022852850350562472,-3.7786794276026106,0.049868329641367115,19,CORN,agriculture,194.3586070470405,94.10594608738434
2014-03-01,-3.7786794276026106,-3.67649796943851,-2.9163362189213213,5.269704942641473,0.20024517728032087,4.544421233621392,-0.12027603325607128,0.04919892315529796,-3.0118835428108404,0.06496177868527164,21,CORN,agriculture,69.46350195365983,99.8434855182449
2014-04-01,-3.0118835428108404,-3.3320570299365095,-2.9711079874394937,4.240801462884371,-1.0289034797571022,4.603603815051855,0.05918258143046273,0.03301874019897705,-3.410679993883733,0.016311699474530705,21,CORN,agriculture,152.9148626314556,84.78519442383146
2014-05-01,-3.410679993883733,-3.3517358837939364,-3.0690847889694632,5.029881313125612,0.789079850241241,4.440120933495949,-0.16348288155590573,0.039248535973835805,-3.237841135479044,-0.10969068645630875,21,CORN,agriculture,113.5097059617521,102.43172378501164
2014-06-01,-3.237841135479044,-3.206731538403367,-3.1062012990864867,4.731888348346768,-0.2979929647788442,4.629196467214499,0.18907553371855013,0.059994728705014,-2.813498575535939,-0.07019272028833301,21,CORN,agriculture,70.2247652317994,111.31611856451899
2014-07-01,-2.813498575535939,-3.121582726908105,-3.1406745686827007,4.251701029898915,-0.4801873184478529,4.712374068681133,0.08317760146663389,0.03791480185934958,-3.2724136927600878,-0.12353348435460543,22,CORN,agriculture,127.0025397333576,110.78695828698
2014-08-01,-3.2724136927600878,-3.0852335365517956,-3.1604034704011608,4.844207084159089,0.5925060542601743,4.707609062394252,-0.004765006286881146,0.02851866651902299,-3.5571964405241236,-0.010046461150578168,21,CORN,agriculture,48.46091168115398,68.29410862872265
2014-09-01,-3.5571964405241236,-3.16669303262438,-3.407789610462433,3.880757528276913,-0.9634495558821765,4.223823505590233,-0.483785556804019,0.050327753847438705,-2.9891985876928553,-0.1225516389482375,21,CORN,agriculture,192.8163016866004,104.24266251705329
2014-10-01,-2.9891985876928553,-3.2462365538721585,-3.354933013145905,5.261737930918492,1.3809804026415788,4.646721474672409,0.42289796908217614,0.06725300808636249,-2.699293531591805,0.14254463296128028,23,CORN,agriculture,34.89134686104362,91.34160920126266
2014-11-01,-2.699293531591805,-3.022080160928458,-3.24220986574936,3.552238857521635,-1.7094990733968567,4.514606425307626,-0.13211504936478313,0.041100902963589946,-3.191725187804253,-0.002668181235910616,19,CORN,agriculture,146.2484168640269,79.01070056972607
2014-12-01,-3.191725187804253,-2.93946747989007,-3.2136593600327257,4.9853066611920225,1.4330678036703874,4.369583293544162,-0.14502313176346426,0.03169787613962633,-3.4515055990933767,0.016654382874216278,22,CORN,agriculture,139.1639099640311,110.89608527895567
2015-01-01,-3.4515055990933767,-3.064355304943232,-3.185614995938668,4.935652446784914,-0.04965421440710838,4.708593594174717,0.33901030063055515,0.04343768862256648,-3.1364278132765344,-0.06433833638886899,20,CORN,agriculture,142.4795313206932,92.38757123556276
2015-02-01,-3.1364278132765344,-3.2507409366184956,-3.1689662945228227,4.959198349536729,0.023545902751815007,4.525992459162666,-0.18260113501205133,0.03484764510775753,-3.356769716289484,0.03229897598404996,19,CORN,agriculture,120.3507271137905,86.45152407983427
2015-03-01,-3.356769716289484,-3.3060398510540323,-3.1454718913658084,4.790410205870909,-0.16878814366581985,4.459583841584475,-0.06640861757819039,0.05195707807117806,-2.957337322956897,-0.04195310464342139,22,CORN,agriculture,85.09453026611405,86.5831590271972
2015-04-01,-2.957337322956897,-3.136970147435549,-3.1401466215895297,4.443762759319929,-0.3466474465509801,4.461105328148822,0.0015214865643464748,0.02003952134052172,-3.910048888254236,-0.05057021521968608,21,CORN,agriculture,42.58714847303734,79.89487598703091
2015-05-01,-3.910048888254236,-3.334995452385398,-3.1654570890107308,3.751552528724368,-0.6922102305955611,4.380711720390772,-0.08039360775805005,0.02484814409582631,-3.6949722135010914,-0.038574719932714885,20,CORN,agriculture,211.1854457874233,102.0792263890101
2015-06-01,-3.6949722135010914,-3.4332584538439743,-3.194309611814178,5.352736637466199,1.601184108741831,4.6257492410901975,0.24503752069942575,0.08160372748338905,-2.5058803381118793,0.13303419315103548,22,CORN,agriculture,90.16344685407576,91.30455986314809
2015-07-01,-2.5058803381118793,-3.1661933019576898,-3.1513207367865057,4.501624099414197,-0.8511125380520017,4.514200730090337,-0.11154851099986018,0.06840939598965233,-2.6822450955180184,-0.1107479203224293,22,CORN,agriculture,86.38858997694594,87.81609100327933
2015-08-01,-2.6822450955180184,-2.842374664873864,-3.0936365666732906,4.458855606637246,-0.04276849277695138,4.475244752679451,-0.03895597741088608,0.06159613675851607,-2.787156125368483,-0.009989205583972538,21,CORN,agriculture,85.95421385007883,78.64295079465022
2015-09-01,-2.787156125368483,-2.651626105714609,-3.0346136548756943,4.453814757387747,-0.005040849249499324,4.3649179979560335,-0.11032675472341769,0.03671625489931431,-3.304535709190673,0.02797684631031938,21,CORN,agriculture,129.2006977808144,112.70508786936311
2015-10-01,-3.304535709190673,-2.8900410866890187,-3.0584814994429594,4.861366992114214,0.4075522347264675,4.724774565273947,0.35985656731791327,0.017464776060506407,-4.047569222992411,-0.02058389778113634,22,CORN,agriculture,177.8145642627828,98.72653338320968
2015-11-01,-4.047569222992411,-3.254700191914454,-3.150985218227803,5.180741233463993,0.3193742413497791,4.59235373891545,-0.13242082635849695,0.01782806627929733,-4.026981306196789,-0.04656124635136072,20,CORN,agriculture,199.4278782361315,106.45390493501242
2015-12-01,-4.026981306196789,-3.7295751060724434,-3.197346113761491,5.2954526583676405,0.11471142490364716,4.667712073945324,0.07535833502987455,0.022374987768692813,-3.799811561471968,-0.03746109115548357,22,CORN,agriculture,192.8180716469267,101.42168865286864
2016-01-01,-3.799811561471968,-3.9516680867322487,-3.216538095992661,5.26174711039236,-0.03370554797528058,4.619286960325566,-0.04842511361975799,0.019343502336429935,-3.9453987124655665,0.023289362624796528,19,CORN,agriculture,104.5998543485994,106.06159010507523
2016-02-01,-3.9453987124655665,-3.9196091008187324,-3.2679145657622755,4.650142159169044,-0.6116049512233159,4.664019964101549,0.044733003775982993,0.011864925578531851,-4.434168661467065,-0.0514871770493035,20,CORN,agriculture,102.2369088006319,95.62015643060266
2016-03-01,-4.434168661467065,-4.025127956337338,-3.3195102191647154,4.627292755436542,-0.02284940373250155,4.560383639157743,-0.10363632494380681,0.03350858082044978,-3.3959537290563393,-0.025031899459978302,22,CORN,agriculture,123.8969712153862,81.43848950159547
2016-04-01,-3.3959537290563393,-3.836343514518622,-3.362943435169684,4.819450342939905,0.19215758750336231,4.399848005252942,-0.16053563390480097,0.06497709422683172,-2.7337204677030225,0.08659709224587742,21,CORN,agriculture,226.2612112623542,77.05329127318936
2016-05-01,-2.7337204677030225,-3.3027049920460176,-3.2602717855133543,5.421690133893141,0.6022397909532362,4.344497276923765,-0.05535072832917631,0.05475431283634656,-2.904899140121374,0.009074420523852655,21,CORN,agriculture,99.7629067805342,95.06419476231211
2016-06-01,-2.904899140121374,-2.974362326885747,-3.1973553906817105,4.602796438683193,-0.8188936952099475,4.5545523977350175,0.21005512081125222,0.06718290587432735,-2.7003364406824457,-0.07696101356830676,22,CORN,agriculture,137.8157681789212,99.31169393771467
2016-07-01,-2.7003364406824457,-2.775717275395867,-3.227200085109425,4.925917780036956,0.3231213413537626,4.598263327840733,0.04371093010571592,0.06864133761163124,-2.6788603366433663,-0.07914877018909072,20,CORN,agriculture,139.240406860998,111.4370244284754
2016-08-01,-2.6788603366433663,-2.7563030889383215,-3.2267129528968677,4.936201984951308,0.010284204914351669,4.713459628006629,0.11519630016589577,0.021388997068668814,-3.8448786448473635,-0.06714671585603327,23,CORN,agriculture,169.1610642548068,80.06932902373264
2016-09-01,-3.8448786448473635,-2.948764463755334,-3.314914779545412,5.130851303993854,0.19464931904254623,4.382892872178476,-0.3305667558281531,0.03974208638724052,-3.225344542299488,0.05332404903849097,21,CORN,agriculture,155.5017576072651,103.140252389553
2016-10-01,-3.225344542299488,-3.1405852584708356,-3.3079994928815055,5.046657034496023,-0.08419426949783126,4.63608973567773,0.2531968634992543,0.039870688672980555,-3.22211384477641,0.039879377366662805,21,CORN,agriculture,80.53289743840882,97.41427215841112
2016-11-01,-3.22211384477641,-3.391229505132321,-3.258228661582987,4.388665764775363,-0.65799126972066,4.578972731314337,-0.057117004363393065,0.03334191204166437,-3.40094005352395,-0.03667256190766155,21,CORN,agriculture,554.2340759391794,142.35205328668695
2016-12-01,-3.40094005352395,-3.279380828457904,-3.225163611581957,6.317587117256762,1.9289213524813995,4.958303237832783,0.37933050651844535,0.03016598000275165,-3.5010404795431564,-0.001602173243248295,21,CORN,agriculture,351.1231847818375,136.83523351542738
2017-01-01,-3.5010404795431564,-3.367969776769431,-3.2089619561940967,5.861137115690397,-0.45645000156636506,4.918777526964206,-0.0395257108685767,0.014628270736953889,-4.224799270734344,0.02272226278252898,20,CORN,agriculture,373.6910509243575,214.173871477369
2017-02-01,-4.224799270734344,-3.647914586199036,-3.2187360599308197,5.92342938898596,0.062292273295563305,5.366788168674881,0.44801064171067484,0.020020657418283686,-3.9109906675581123,0.014008035183604495,19,CORN,agriculture,212.6269868575728,163.9663632128361
2017-03-01,-3.9109906675581123,-3.8348319265862196,-3.201890021190969,5.3595393950936385,-0.5638899938923219,5.0996613044270775,-0.2671268642478033,0.019807857808575094,-3.921676560990415,-0.019771671929293078,23,CORN,agriculture,281.3807864286775,142.9066811545537
2017-04-01,-3.921676560990415,-4.0089600986020555,-3.230353735016083,5.639708863844151,0.2801694687505121,4.962191837898544,-0.13746946652853342,0.017829389402688217,-4.026907093196103,-0.016958626036840396,19,CORN,agriculture,303.8349499438502,103.75749623777538
2017-05-01,-4.026907093196103,-3.9518402162052864,-3.335001494413047,5.7164846261512645,0.07677576230711392,4.642056409394914,-0.3201354285036304,0.03491755248171452,-3.354765639765086,0.013800656397050304,22,CORN,agriculture,281.4606227362563,130.29848100696265
2017-06-01,-3.354765639765086,-3.7220254334721097,-3.3825286432803017,5.639992554087314,-0.07649207206395037,4.869827826403314,0.22777141700839998,0.03602569632511168,-3.3235228083420156,0.0042083137728612385,22,CORN,agriculture,388.8914246821411,155.20593582513575
2017-07-01,-3.3235228083420156,-3.5202890934046263,-3.4620615257101104,5.963300190731246,0.32330763664393203,5.044752853313725,0.17492502691041167,0.057138461227557204,-2.8622778124063677,-0.008963945256962091,20,CORN,agriculture,288.158485339547,133.61630170530253
2017-08-01,-2.8622778124063677,-3.153699147751857,-3.4931001120925145,5.663510625096324,-0.29978956563492254,4.8949722724111275,-0.14978058090259783,0.035507664951600314,-3.3380066916772817,-0.0651035779049356,23,CORN,agriculture,231.4473417526105,108.52343077752518
2017-09-01,-3.3380066916772817,-3.1491024163796544,-3.455135704061732,5.4443523822206155,-0.21915824287570818,4.686966101532858,-0.2080061708782699,0.012707487799126227,-4.365563868775393,-0.0028305223832805204,20,CORN,agriculture,284.1111906443856,156.5556792943337
2017-10-01,-4.365563868775393,-3.3490451234959453,-3.5291397964209956,5.649365677892147,0.20501329567153181,5.0534117249446915,0.36644562341183384,0.010161883498462053,-4.589111470306342,-0.024678458952174243,22,CORN,agriculture,150.9924183598505,127.97935304853094
2017-11-01,-4.589111470306342,-3.939444970056475,-3.6173255555863557,5.017229626016969,-0.632136051875178,4.851868946600326,-0.20154277834436574,0.012463781017686124,-4.384928359192446,-0.012865634813763016,21,CORN,agriculture,302.0409915778268,123.32296962599307
2017-12-01,-4.384928359192446,-4.441545885372025,-3.6843076452083507,5.7105627418652976,0.6933331158483282,4.8148066833799215,-0.03706226322040429,0.005167836387860452,-5.265301171698717,-0.013033319080579808,20,CORN,agriculture,159.5731670150447,109.68423054611772
2018-01-01,-5.265301171698717,-4.6815653547159055,-3.770897720885755,5.072502544408718,-0.6380601974565794,4.697605606228987,-0.1172010771509342,0.005392770522438725,-5.222696014535756,0.022406548237117185,21,CORN,agriculture,197.2332525554197,126.0358544909743
2018-02-01,-5.222696014535756,-4.869813568794444,-3.8048851744771324,5.284387051459375,0.21188450705065698,4.8365664259242935,0.13896081969530627,0.007153248718030418,-4.940188659311166,0.02646880579867128,19,CORN,agriculture,165.756366354844,135.92029766492644
2018-03-01,-4.940188659311166,-5.132020430441176,-3.8542509575865234,5.110519037709008,-0.17386801375036676,4.912068667362209,0.07550224143791517,0.027039657100216746,-3.610450709092783,0.019680054730654817,21,CORN,agriculture,208.4785522331171,109.5579375881012
2018-04-01,-3.610450709092783,-4.327900223390674,-3.8262068828325453,5.339836168960237,0.22931713125122855,4.696453519720626,-0.21561514764158307,0.02004029224860245,-3.9100104196082124,0.012725009991845226,21,CORN,agriculture,285.4034764632481,105.14387388210258
2018-05-01,-3.9100104196082124,-4.013074336254134,-3.8177879022570953,5.653903885989039,0.3140677170288022,4.655329639701153,-0.0411238800194722,0.015373357546469991,-4.175119297241739,-0.00883494659126205,22,CORN,agriculture,272.00716355905,113.85592626948056
2018-06-01,-4.175119297241739,-3.871948379793828,-3.894788471297018,5.60582840256335,-0.04807548342568957,4.734933844466226,0.07960420476507224,0.04292998149345505,-3.1481848278322957,-0.09231965318543534,21,CORN,agriculture,152.3951405643082,160.1147244755822
2018-07-01,-3.1481848278322957,-3.645262887556937,-3.866904563823201,5.026476756683205,-0.5793516458801449,5.0758905862644745,0.34095674179824886,0.04044765831727178,-3.2077465279501154,0.03114015426890049,21,CORN,agriculture,168.2987229075484,136.48264624513342
2018-08-01,-3.2077465279501154,-3.413766064100304,-3.9356942227734026,5.125740512977527,0.09926375629432194,4.91619747280755,-0.1596931134569246,0.027590580421566674,-3.590280853585074,-0.04584628704882521,23,CORN,agriculture,185.9160590267065,165.53704343343355
2018-09-01,-3.590280853585074,-3.297123711544361,-3.9700559115050544,5.225295276293372,0.09955476331584556,5.1091949971638515,0.19299752435630158,0.027907497068302593,-3.578859914125913,-0.020580762006195297,19,CORN,agriculture,129.5882397437171,135.49980724768454
2018-10-01,-3.578859914125913,-3.442584788006502,-3.9050947929294955,4.864362037082572,-0.3609332392107998,4.90897021779243,-0.20022477937142114,0.022187584471262452,-3.8082224045982587,0.01563026181293603,23,CORN,agriculture,208.0067230923123,182.78118338369174
2018-11-01,-3.8082224045982587,-3.6536968580493037,-3.8565321454605432,5.337570401738149,0.4732083646555765,5.208289718184032,0.2993195003916016,0.009837024025784383,-4.621602050065113,0.0030968891671498966,21,CORN,agriculture,194.8955115904181,148.76676269753847
2018-12-01,-4.621602050065113,-3.913155220052136,-3.866940148005553,5.272463576953407,-0.06510682478474195,5.002379728480273,-0.20590998970375907,0.009098504054035408,-4.699645268639234,-0.00744887626640045,19,CORN,agriculture,203.8776062576293,163.89303245547183
2019-01-01,-4.699645268639234,-4.289797255032352,-3.851405615059675,5.317519844465253,0.045056267511846215,5.099213973897247,0.09683424541697416,0.011954267706579123,-4.426666934102782,0.00868499863556993,21,CORN,agriculture,296.1897966341996,174.14506749269174
2019-02-01,-4.426666934102782,-4.575941671735494,-3.825999552077417,5.691000453685336,0.3734806092200831,5.159888673084407,0.060674699187160286,0.011437978063661872,-4.470816051338214,-0.03392290806532605,19,CORN,agriculture,147.8971046631048,199.24551089378656
2019-03-01,-4.470816051338214,-4.525412139618235,-3.8097508193149627,4.996516793210766,-0.6944836604745701,5.294537787397883,0.1346491143134756,0.02892253880894256,-3.5431340982368194,-0.027203755760737636,21,CORN,agriculture,298.9919218365096,165.34956247903145
2019-04-01,-3.5431340982368194,-4.049088548589577,-3.802693137236547,5.700416555756515,0.703899762545749,5.1080617933948576,-0.1864759940030254,0.012980702877731298,-4.34429141834554,-0.010561144462506888,21,CORN,agriculture,147.0272147995472,180.9077387516036
2019-05-01,-4.34429141834554,-4.029658181697473,-3.829415609169994,4.9906177043342215,-0.7097988514222937,5.197987170654868,0.08992537726001082,0.05936031316689834,-2.8241294044142475,0.10330129543025723,22,CORN,agriculture,158.8897253155004,187.05980127712834
2019-06-01,-2.8241294044142475,-3.38864099552706,-3.6734831528624325,5.068210410127307,0.07759270579308541,5.231428358657547,0.033441188002679034,0.040118225230914295,-3.215924553384456,-0.01628986570482205,20,CORN,agriculture,354.3499065347115,197.34589366256762
2019-07-01,-3.215924553384456,-3.283776711425134,-3.6827553308530625,5.870284861490776,0.8020744513634694,5.284957994507367,0.05352963584981918,0.047367757093181376,-3.0498135118442313,-0.035917227553672326,22,CORN,agriculture,283.0596286723551,230.69332156161573
