proposal_id,accession_number,event_date,year,company_name,ticker,raw_ticker,industry,title,description,proposal_type_general,proposal_type_specific,proponent_name,vote_for_fraction,close_vote_30_70,public_goods,shareholder_democracy,def_14a_url
7732,7732,2020-05-14,2020,"United Parcel Service, Inc.",UPS,UPS,Trucking & Courier Services,Report on Lobbying,,Social Policy,Lobbying,Boston Trust Walden Co.,0.2301,False,True,False,https://www.sec.gov/Archives/edgar/data/1090727/000120677420000863/ups368803-def14a.htm#d368803a050
7733,7733,2020-05-14,2020,"United Parcel Service, Inc.",UPS,UPS,Trucking & Courier Services,Give Each Share an Equal Vote,,Voting Rules,Recapitalization (Stock Classes/Voting Rights),John Chevedden,0.2893,False,False,True,https://www.sec.gov/Archives/edgar/data/1090727/000120677420000863/ups368803-def14a.htm#d368803a051
7734,7734,2020-05-14,2020,"United Parcel Service, Inc.",UPS,UPS,Trucking & Courier Services,Report on Reducing Contribution to Climate Change,,Social Policy,Environmental,Trillium Asset Management,0.2881,False,True,False,https://www.sec.gov/Archives/edgar/data/1090727/000120677420000863/ups368803-def14a.htm#d368803a052
7835,7835,2020-05-14,2020,"YUM! Brands, Inc.",YUM,YUM,Retail - Eating Places,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.8761,False,False,True,https://www.sec.gov/Archives/edgar/data/1041061/000119312520098155/d793600ddef14a.htm#tx793600_9
7836,7836,2020-05-14,2020,"YUM! Brands, Inc.",YUM,YUM,Retail - Eating Places,Annual Report on Deforestation Reduction Efforts,,Social Policy,Environmental,SumOfUs,0.3252,True,True,False,https://www.sec.gov/Archives/edgar/data/1041061/000119312520098155/d793600ddef14a.htm#tx793600_10
7818,7818,2020-05-15,2020,ITT Inc.,ITT,ITT,Pumps & Pumping Equipment,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9706,False,False,True,https://www.sec.gov/Archives/edgar/data/216228/000130817920000102/litt2020-def14a.htm#litt2020def14aa047
7819,7819,2020-05-15,2020,ITT Inc.,ITT,ITT,Pumps & Pumping Equipment,Proxy Access Amendments,,Corporate Governance,Proxy Access,John Chevedden,0.309,True,False,True,https://www.sec.gov/Archives/edgar/data/216228/000130817920000102/litt2020-def14a.htm#litt2020def14aa070
7855,7855,2020-05-15,2020,"Macy's, Inc.",M,M,Retail Department Stores,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9371,False,False,True,https://www.sec.gov/Archives/edgar/data/794367/000110465920041904/tm2013061-1_def14a.htm#tI3AV
7845,7845,2020-05-17,2020,Loews Corp.,L,L,"Fire, Marine & Casualty Insurance",Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9552,False,False,True,https://www.sec.gov/Archives/edgar/data/60086/000114036120007608/brhc10010498-def14a.htm#ProposalNo.2:
7846,7846,2020-05-17,2020,Loews Corp.,L,L,"Fire, Marine & Casualty Insurance",Report on Political Spending,,Social Policy,Political Spending,N/A - Undisclosed,0.3227,True,True,False,https://www.sec.gov/Archives/edgar/data/60086/000114036120007608/brhc10010498-def14a.htm#ProposalNo.4:
7893,7893,2020-05-18,2020,"Consolidated Edison, Inc.",ED,ED,Electric & Other Services Combined,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.934,False,False,True,https://www.sec.gov/Archives/edgar/data/1047862/000119312520099552/d871420ddef14a.htm#toc871420_40
8135,8135,2020-05-18,2020,Paramount Global,PARA,PARA,Cable & Other Pay Television Services,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9532,False,False,True,https://www.sec.gov/Archives/edgar/data/813828/000119312520098277/d859513ddef14a.htm#toc859513_26
7887,7887,2020-05-19,2020,The Allstate Corporation,ALL,ALL,Financial Services,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9159,False,False,True,https://www.sec.gov/Archives/edgar/data/899051/000120677420001085/all3645741-def14a.htm#proposal2
7900,7900,2020-05-19,2020,Amgen Inc.,AMGN,AMGN,Biological Products (No Diagnostic Substances),Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.93,False,False,True,https://www.sec.gov/Archives/edgar/data/318154/000119312520100447/d846287ddef14a.htm#toc846287_26
7901,7901,2020-05-19,2020,Amgen Inc.,AMGN,AMGN,Biological Products (No Diagnostic Substances),Independent Board Chairman,,Corporate Governance,Chairman Independence,United Church Funds,0.3482,True,True,True,https://www.sec.gov/Archives/edgar/data/318154/000119312520100447/d846287ddef14a.htm#toc846287_48
7850,7850,2020-05-19,2020,FirstEnergy Corp.,FE,FE,Electric Services,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9789,False,False,True,https://www.sec.gov/Archives/edgar/data/1031296/000119312520093494/d791638ddef14a.htm#toc791638_10
7851,7851,2020-05-19,2020,FirstEnergy Corp.,FE,FE,Electric Services,Proxy Access Amendments,,Corporate Governance,Proxy Access,John Chevedden,0.2823,False,False,True,https://www.sec.gov/Archives/edgar/data/1031296/000119312520093494/d791638ddef14a.htm#toc791638_10
7913,7913,2020-05-19,2020,The Gap Inc.,GPS,GPS,Retail Family Clothing Stores,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.969,False,False,True,https://www.sec.gov/Archives/edgar/data/39911/000003991120000050/gpsproxy2020.htm#s2FB25C512C90B82CC4B889D520DA1E90
7915,7915,2020-05-19,2020,Halliburton Company,HAL,HAL,"Oil, Gas Field Services",Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9031,False,False,True,https://www.sec.gov/Archives/edgar/data/45012/000130817920000154/lhal2020_def14a.htm#lhal013a014
7878,7878,2020-05-19,2020,JPMorgan Chase & Co.,JPM,JPM,National Commercial Banks,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9165,False,False,True,https://www.sec.gov/Archives/edgar/data/19617/000119312520098865/d822689ddef14a.htm#toc822689_1004
7879,7879,2020-05-19,2020,JPMorgan Chase & Co.,JPM,JPM,National Commercial Banks,Independent Board Chairman,,Corporate Governance,Chairman Independence,Kenneth Steiner,0.4172,True,True,True,https://www.sec.gov/Archives/edgar/data/19617/000119312520098865/d822689ddef14a.htm#toc822689_56
7880,7880,2020-05-19,2020,JPMorgan Chase & Co.,JPM,JPM,National Commercial Banks,Report on Reputational Risk Related to Canadian Oil Sands Lending,,Social Policy,Reputational Risk,Trillium Asset Management,0.1488,False,True,False,https://www.sec.gov/Archives/edgar/data/19617/000119312520098865/d822689ddef14a.htm#toc822689_57
7881,7881,2020-05-19,2020,JPMorgan Chase & Co.,JPM,JPM,National Commercial Banks,Climate Change Risk Reporting,,Social Policy,Environmental,As You Sow,0.4865,True,True,False,https://www.sec.gov/Archives/edgar/data/19617/000119312520098865/d822689ddef14a.htm#toc822689_60
7882,7882,2020-05-19,2020,JPMorgan Chase & Co.,JPM,JPM,National Commercial Banks,Amend Right to Act by Written Consent,,Corporate Governance,Written Consent,John Chevedden,0.1086,False,False,True,Reduce Required Shareholding for Right to Act by Written Consent
7883,7883,2020-05-19,2020,JPMorgan Chase & Co.,JPM,JPM,National Commercial Banks,Charitable Contributions Disclosure,,Social Policy,Charitable Giving,Thomas Strobhar,0.0254,False,True,False,https://www.sec.gov/Archives/edgar/data/19617/000119312520098865/d822689ddef14a.htm#toc822689_62
7884,7884,2020-05-19,2020,JPMorgan Chase & Co.,JPM,JPM,National Commercial Banks,Report on Gender/Racial Pay Equity,,Social Policy,Gender/Racial Equality,Arjuna Capital,0.0938,False,True,False,https://www.sec.gov/Archives/edgar/data/19617/000119312520098865/d822689ddef14a.htm#toc822689_63
7894,7894,2020-05-19,2020,"Principal Financial Group, Inc.",PFG,PFG,Accident & Health Insurance,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9433,False,False,True,https://www.sec.gov/Archives/edgar/data/1126328/000104746920002116/a2241086zdef14a.htm#ec41801_proposal_four_#151;advisory_vo__pro02537
7877,7877,2020-05-20,2020,Chubb Limited,CB,CB,"Fire, Marine & Casualty Insurance",Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.8327,False,False,True,https://www.sec.gov/Archives/edgar/data/896159/000119312520099597/d859573ddef14a.htm#toc859573_13
7925,7925,2020-05-20,2020,"The Hartford Financial Services Group, Inc.",HIG,HIG,"Fire, Marine & Casualty Insurance",Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9557,False,False,True,https://www.sec.gov/Archives/edgar/data/874766/000087476620000022/hartfordproxy2020.htm#sF1D4006258AA53A6B625B7E7668C313A
7899,7899,2020-05-20,2020,"Nordstrom, Inc.",JWN,JWN,Retail Family Clothing Stores,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9674,False,False,True,https://www.sec.gov/Archives/edgar/data/72333/000007233320000097/jwn2020-def14a.htm#sA25450FD61265C2F90150922E69EEE9C
7941,7941,2020-05-20,2020,"Lumen Technologies, Inc.",LUMN,LUMN,Telephone Communications,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.744,False,False,True,https://www.sec.gov/Archives/edgar/data/18926/000119312520101324/d851593ddef14a.htm#rom851593_42
7861,7861,2020-05-20,2020,Northrop Grumman Corporation,NOC,NOC,"Search, Detection, Aeronautical Systems",Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9629,False,False,True,https://www.sec.gov/Archives/edgar/data/1133421/000113342120000014/noc-2020xdef14adraft.htm#sFEDEBB54C2AA5904A3B1EA02B117E78D
7862,7862,2020-05-20,2020,Northrop Grumman Corporation,NOC,NOC,"Search, Detection, Aeronautical Systems",Report on Human Rights Impact Assessment,,Social Policy,Human Rights,Sisters of St. Dominic,0.2416,False,True,False,https://www.sec.gov/Archives/edgar/data/1133421/000113342120000014/noc-2020xdef14adraft.htm#sEC830FD5F47759E492B6E6655A4A19D4
7863,7863,2020-05-20,2020,Northrop Grumman Corporation,NOC,NOC,"Search, Detection, Aeronautical Systems",Amend Right to Act by Written Consent,,Corporate Governance,Written Consent,John Chevedden,0.2782,False,False,True,https://www.sec.gov/Archives/edgar/data/1133421/000113342120000014/noc-2020xdef14adraft.htm#sf3ad976b656d4815a993eda6859ebc26
7924,7924,2020-05-20,2020,NOV Inc.,NOV,NOV,Oil & Gas Filled Machinery & Equipment,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9468,False,False,True,https://www.sec.gov/Archives/edgar/data/1021860/000119312520102642/d867996ddef14a.htm#tx867996_7
7854,7854,2020-05-20,2020,"ONEOK, Inc.",OKE,OKE,Natural Gas Transmission & Distribution,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9481,False,False,True,https://www.sec.gov/Archives/edgar/data/1039684/000119312520098177/d838960ddef14a.htm#toc838960_77
7940,7940,2020-05-20,2020,"Reinsurance Group of America, Incorporated",RGA,RGA,Accident & Health Insurance,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9769,False,False,True,https://www.sec.gov/Archives/edgar/data/898174/000089817420000015/proxy2020.htm#s161A6B98619A58ACBBB578CEC87F9F52
7939,7939,2020-05-20,2020,"Ross Stores, Inc.",ROST,ROST,Retail Family Clothing Stores,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9474,False,False,True,https://www.sec.gov/Archives/edgar/data/745732/000074573220000039/fy2020proxy.htm
7902,7902,2020-05-20,2020,State Street Corporation,STT,STT,State Commercial Banks,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.701,False,False,True,https://www.sec.gov/Archives/edgar/data/93751/000119312520101334/d858454ddef14a.htm#rom858454_23
7914,7914,2020-05-20,2020,Thermo Fisher Scientific Inc.,TMO,TMO,"Industrial Instrum for Measurmnt, Display, Control",Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9056,False,False,True,https://www.sec.gov/Archives/edgar/data/97745/000114036120008182/nc10010542x1-def14a.htm#Proposal2
7942,7942,2020-05-20,2020,"United Airlines Holdings, Inc.",UAL,UAL,"Air Transportation, Scheduled",Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9587,False,False,True,https://www.sec.gov/Archives/edgar/data/100517/000104746920002218/a2241177zdef14a.htm#ee18001_proposal_no._3__advisory_vote___pro03971
7943,7943,2020-05-20,2020,"United Airlines Holdings, Inc.",UAL,UAL,"Air Transportation, Scheduled",Right to Act by Written Consent,,Corporate Governance,Written Consent,John Chevedden,0.2409,False,False,True,https://www.sec.gov/Archives/edgar/data/100517/000104746920002218/a2241177zdef14a.htm#eg18001_proposal_no._4__stockholder_pr__pro03383
7944,7944,2020-05-20,2020,"United Airlines Holdings, Inc.",UAL,UAL,"Air Transportation, Scheduled",Report on Lobbying,,Social Policy,Lobbying,The Nathan Cummings Foundation,0.2864,False,True,False,https://www.sec.gov/Archives/edgar/data/100517/000104746920002218/a2241177zdef14a.htm#eg18001_proposal_no._5__stockholder_pr__pro03014
7945,7945,2020-05-20,2020,"United Airlines Holdings, Inc.",UAL,UAL,"Air Transportation, Scheduled",Climate Lobbying Report,,Social Policy,Environmental,BNP Paribas Asset Mgmt.,0.3127,True,True,False,https://www.sec.gov/Archives/edgar/data/100517/000104746920002218/a2241177zdef14a.htm#ei18001_proposal_no._6__stockholder_pr__pro03965
8063,8063,2020-05-21,2020,CDW Corporation,CDW,CDW,Retail - Catalogs & Mail-Order Houses,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9623,False,False,True,https://www.sec.gov/Archives/edgar/data/1402057/000130817920000173/lcdw2020_def14a.htm#lcdwa039
7801,7801,2020-05-21,2020,"Elevance Health, Inc.",ELV,ELV,Hospital and Medical Service Plans,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9424,False,False,True,https://www.sec.gov/Archives/edgar/data/1156039/000120677420000962/antm3665831-def14a.htm#ExecutiveCompensation
7802,7802,2020-05-21,2020,"Elevance Health, Inc.",ELV,ELV,Hospital and Medical Service Plans,Reduce Special Meetings Ownership Req. to 10%,,Corporate Governance,Special Meetings,John Chevedden,0.4935,True,False,True,https://www.sec.gov/Archives/edgar/data/1156039/000120677420000962/antm3665831-def14a.htm#ShareholderProposal
7888,7888,2020-05-21,2020,"The Home Depot, Inc.",HD,HD,Retail - Lumber & Other Building Matls Dealers,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9655,False,False,True,https://www.sec.gov/Archives/edgar/data/354950/000035495020000024/hd-2020proxystatement.htm#sFDFDA9832E6F59FEA759FA2366D24553
7889,7889,2020-05-21,2020,"The Home Depot, Inc.",HD,HD,Retail - Lumber & Other Building Matls Dealers,Amend Right to Act by Written Consent,,Corporate Governance,Written Consent,John Chevedden,0.1939,False,False,True,https://www.sec.gov/Archives/edgar/data/354950/000035495020000024/hd-2020proxystatement.htm#s4FEFC20CADA15BF2966ABF08000B6BE2
7890,7890,2020-05-21,2020,"The Home Depot, Inc.",HD,HD,Retail - Lumber & Other Building Matls Dealers,Report on EEO-1 Disclosure,,Social Policy,Employment Rights,Benedictine Sisters of Boerne,0.3583,True,True,False,https://www.sec.gov/Archives/edgar/data/354950/000035495020000024/hd-2020proxystatement.htm#s0AB352A4CBFC57AAAD8FEA4050456009
7891,7891,2020-05-21,2020,"The Home Depot, Inc.",HD,HD,Retail - Lumber & Other Building Matls Dealers,Require Senior Execs Retain Significant Stock Post-Termination,,Executive Compensation,Equity Comp Rules,As You Sow,0.2635,False,True,False,https://www.sec.gov/Archives/edgar/data/354950/000035495020000024/hd-2020proxystatement.htm#see2a737f0ca446929a6e3166ee3d533b
7892,7892,2020-05-21,2020,"The Home Depot, Inc.",HD,HD,Retail - Lumber & Other Building Matls Dealers,Report on Political Spending,,Social Policy,Political Spending,Tara Health Foundation,0.3299,True,True,False,https://www.sec.gov/Archives/edgar/data/354950/000035495020000024/hd-2020proxystatement.htm#s580f43d6116749febdfb103c753cb171
7885,7885,2020-05-21,2020,Lear Corporation,LEA,LEA,Motor Vehicle Parts & Accessories,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9702,False,False,True,https://www.sec.gov/Archives/edgar/data/842162/000119312520099040/d908116ddef14a.htm#toc908116_52
7886,7886,2020-05-21,2020,Lear Corporation,LEA,LEA,Motor Vehicle Parts & Accessories,Report on Human Rights Impact Assessment,,Social Policy,Human Rights,N/A - Undisclosed,0.4432,True,True,False,https://www.sec.gov/Archives/edgar/data/842162/000119312520099040/d908116ddef14a.htm#toc908116_53
7903,7903,2020-05-21,2020,Southwest Airlines Co.,LUV,LUV,"Air Transportation, Scheduled",Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9766,False,False,True,https://www.sec.gov/Archives/edgar/data/92380/000119312520101956/d898347ddef14a.htm#toc898347_31
7904,7904,2020-05-21,2020,Southwest Airlines Co.,LUV,LUV,"Air Transportation, Scheduled",Independent Board Chairman,,Corporate Governance,Chairman Independence,Kenneth Steiner,0.2035,False,True,True,https://www.sec.gov/Archives/edgar/data/92380/000119312520101956/d898347ddef14a.htm#toc898347_34
7905,7905,2020-05-21,2020,Southwest Airlines Co.,LUV,LUV,"Air Transportation, Scheduled",Right to Act by Written Consent,,Corporate Governance,Written Consent,John Chevedden,0.0943,False,False,True,https://www.sec.gov/Archives/edgar/data/92380/000119312520101956/d898347ddef14a.htm#toc898347_35
7906,7906,2020-05-21,2020,Southwest Airlines Co.,LUV,LUV,"Air Transportation, Scheduled",Report on Lobbying,,Social Policy,Lobbying,SEIU Master Trust,0.2599,False,True,False,https://www.sec.gov/Archives/edgar/data/92380/000119312520101956/d898347ddef14a.htm#toc898347_36
7933,7933,2020-05-21,2020,McDonald's Corporation,MCD,MCD,Retail - Eating Places,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.7918,False,False,True,https://www.sec.gov/Archives/edgar/data/63908/000120677420001117/mcd3631831-def14a.htm#AdvisoryVotetoApproveExecutiveCompensation38
7934,7934,2020-05-21,2020,McDonald's Corporation,MCD,MCD,Retail - Eating Places,Reduce Special Meetings Ownership Req. to 15%,,Corporate Governance,Special Meetings,John Chevedden,0.4229,True,False,True,https://www.sec.gov/Archives/edgar/data/63908/000120677420001117/mcd3631831-def14a.htm#ShareholderProposals71
7935,7935,2020-05-21,2020,McDonald's Corporation,MCD,MCD,Retail - Eating Places,Report on Sugar and Public Health,,Social Policy,Public Health,John Harrington,0.0925,False,True,False,https://www.sec.gov/Archives/edgar/data/63908/000120677420001117/mcd3631831-def14a.htm#ShareholderProposals71
7844,7844,2020-05-21,2020,"Marsh & McLennan Companies, Inc.",MMC,MMC,Insurance Agents Brokers & Services,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9393,False,False,True,https://www.sec.gov/Archives/edgar/data/62709/000119312520098080/d821972ddef14a.htm#toc821972_32
7946,7946,2020-05-21,2020,The Mosaic Company,MOS,MOS,Agribusiness,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.8809,False,False,True,https://www.sec.gov/Archives/edgar/data/1285785/000124378620000044/a2020proxystatement.htm#sB5FFDFCE49AB6DB6F895AAF4DD0C8CAF
7947,7947,2020-05-21,2020,The Mosaic Company,MOS,MOS,Agribusiness,Right to Act by Written Consent,,Corporate Governance,Written Consent,Kenneth Steiner,0.3582,True,False,True,https://www.sec.gov/Archives/edgar/data/1285785/000124378620000044/a2020proxystatement.htm#s2aefa57738c1474c8161a1609ca30e56
7843,7843,2020-05-21,2020,Morgan Stanley,MS,MS,Financial Services,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9432,False,False,True,https://www.sec.gov/Archives/edgar/data/895421/000119312520098079/d815633ddef14a.htm#toc815633_36
7865,7865,2020-05-21,2020,"NextEra Energy, Inc.",NEE,NEE,Electric Services,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.916,False,False,True,https://www.sec.gov/Archives/edgar/data/753308/000119312520098109/d862835ddef14a.htm#toc862835_6
7866,7866,2020-05-21,2020,"NextEra Energy, Inc.",NEE,NEE,Electric Services,Report on Political Spending,,Social Policy,Political Spending,N/A - Undisclosed,0.389,True,True,False,https://www.sec.gov/Archives/edgar/data/753308/000119312520098109/d862835ddef14a.htm#toc862835_7
7867,7867,2020-05-21,2020,"NextEra Energy, Inc.",NEE,NEE,Electric Services,Right to Act by Written Consent,,Corporate Governance,Written Consent,N/A - Undisclosed,0.452,True,False,True,https://www.sec.gov/Archives/edgar/data/753308/000119312520098109/d862835ddef14a.htm#toc862835_44
7873,7873,2020-05-21,2020,"The Travelers Companies, Inc.",TRV,TRV,"Fire, Marine & Casualty Insurance",Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9468,False,False,True,https://www.sec.gov/Archives/edgar/data/86312/000120677420001051/trv3632281-def14a.htm#ITEM3NONBINDINGVOTETOAPPROVEEXECUTIVECOMPENSATION
7910,7910,2020-05-21,2020,Xerox Holdings Corporation,XRX,XRX,Wholesale - Computer & Peripheral Equipment,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.6615,True,False,True,https://www.sec.gov/Archives/edgar/data/1770450/000119312520100845/d901834ddef14a.htm#rom901834_55
7810,7810,2020-05-22,2020,"J.C. Penney Company, Inc.",JCP,JCP,Retail Department Stores,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.0,False,False,True,https://www.sec.gov/Archives/edgar/data/1166126/000119312520091060/d901896ddef14a.htm#toc901896_35
7957,7957,2020-05-22,2020,World Kinect Corporation,WKC,WKC,Wholesale Petroleum & Petroleum Products,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,N/A - Undisclosed,0.9439,False,False,True,https://www.sec.gov/Archives/edgar/data/789460/000104746920002233/a2241298zdef14a.htm#cw12801_vi._proposal_no._2_#151;non-bi__vi.02599
7911,7911,2020-05-22,2020,Xcel Energy Inc.,XEL,XEL,Electric & Other Services Combined,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9534,False,False,True,https://www.sec.gov/Archives/edgar/data/72903/000156459020015928/xel-def14a_20200522.htm#D539670DDEF14A_HTM_TOC539670_16
7912,7912,2020-05-22,2020,Xcel Energy Inc.,XEL,XEL,Electric & Other Services Combined,Report on Voluntary Climate-Related Activities,,Social Policy,Environmental,Steven Milloy,0.0327,False,True,False,https://www.sec.gov/Archives/edgar/data/72903/000156459020015928/xel-def14a_20200522.htm#PROPOSAL_NO_4
7895,7895,2020-05-26,2020,"Merck & Co., Inc.",MRK,MRK,Pharmaceutical Preparations,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9199,False,False,True,https://www.sec.gov/Archives/edgar/data/310158/000119312520099563/d766375ddef14a.htm#tx766375_26
7896,7896,2020-05-26,2020,"Merck & Co., Inc.",MRK,MRK,Pharmaceutical Preparations,Right to Act by Written Consent,,Corporate Governance,Written Consent,Kenneth Steiner,0.4211,True,False,True,https://www.sec.gov/Archives/edgar/data/310158/000119312520099563/d766375ddef14a.htm#tx766375_49
7897,7897,2020-05-26,2020,"Merck & Co., Inc.",MRK,MRK,Pharmaceutical Preparations,Allocation of Corporate Tax Savings,,Corporate Governance,Factors Affecting Long Term Value,"Oxfam America, Inc.",0.0328,False,False,False,https://www.sec.gov/Archives/edgar/data/310158/000119312520099563/d766375ddef14a.htm#tx766375_50
7966,7966,2020-05-27,2020,"Amazon.com, Inc.",AMZN,AMZN,Retail - Catalogs & Mail-Order Houses,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9728,False,False,True,https://www.sec.gov/Archives/edgar/data/1018724/000119312520108422/d897711ddef14a.htm#toc897711_21
7967,7967,2020-05-27,2020,"Amazon.com, Inc.",AMZN,AMZN,Retail - Catalogs & Mail-Order Houses,Annual Report on Management of Food Waste,,Social Policy,Environmental,N/A - Undisclosed,0.3171,True,True,False,https://www.sec.gov/Archives/edgar/data/1018724/000119312520108422/d897711ddef14a.htm#toc897711_23
7968,7968,2020-05-27,2020,"Amazon.com, Inc.",AMZN,AMZN,Retail - Catalogs & Mail-Order Houses,Report Customer Use of Tech to Determine if Contributes to Human Rights Violations,,Social Policy,Human Rights,N/A - Undisclosed,0.318,True,True,False,https://www.sec.gov/Archives/edgar/data/1018724/000119312520108422/d897711ddef14a.htm#toc897711_23
7969,7969,2020-05-27,2020,"Amazon.com, Inc.",AMZN,AMZN,Retail - Catalogs & Mail-Order Houses,Report on Impact of Facial Recognition Technology on Civil Rights,,Social Policy,Human Rights,N/A - Undisclosed,0.3172,True,True,False,https://www.sec.gov/Archives/edgar/data/1018724/000119312520108422/d897711ddef14a.htm#toc897711_23
7970,7970,2020-05-27,2020,"Amazon.com, Inc.",AMZN,AMZN,Retail - Catalogs & Mail-Order Houses,Report on Efforts to Address Hate Speech and Sale of Offensive Products,,Social Policy,Human Rights,N/A - Undisclosed,0.3465,True,True,False,https://www.sec.gov/Archives/edgar/data/1018724/000119312520108422/d897711ddef14a.htm#toc897711_23
7971,7971,2020-05-27,2020,"Amazon.com, Inc.",AMZN,AMZN,Retail - Catalogs & Mail-Order Houses,Independent Board Chair,,Corporate Governance,Chairman Independence,N/A - Undisclosed,0.1615,False,True,True,https://www.sec.gov/Archives/edgar/data/1018724/000119312520108422/d897711ddef14a.htm#toc897711_23
7972,7972,2020-05-27,2020,"Amazon.com, Inc.",AMZN,AMZN,Retail - Catalogs & Mail-Order Houses,Report on Gender/Racial Pay Equity,,Social Policy,Gender/Racial Equality,N/A - Undisclosed,0.1515,False,True,False,https://www.sec.gov/Archives/edgar/data/1018724/000119312520108422/d897711ddef14a.htm#toc897711_23
7973,7973,2020-05-27,2020,"Amazon.com, Inc.",AMZN,AMZN,Retail - Catalogs & Mail-Order Houses,Report on Efforts to Identify & Reduce Pollution Impact on Communities of Color,,Social Policy,Environmental,N/A - Undisclosed,0.0609,False,True,False,https://www.sec.gov/Archives/edgar/data/1018724/000119312520108422/d897711ddef14a.htm#toc897711_23
7974,7974,2020-05-27,2020,"Amazon.com, Inc.",AMZN,AMZN,Retail - Catalogs & Mail-Order Houses,Viewpoint Discrimination Risk Reporting,,Social Policy,Reputational Risk,N/A - Undisclosed,0.015,False,True,False,https://www.sec.gov/Archives/edgar/data/1018724/000119312520108422/d897711ddef14a.htm#toc897711_23
7975,7975,2020-05-27,2020,"Amazon.com, Inc.",AMZN,AMZN,Retail - Catalogs & Mail-Order Houses,Report on Promotion Data,,Social Policy,Gender/Racial Equality,N/A - Undisclosed,0.1208,False,True,False,https://www.sec.gov/Archives/edgar/data/1018724/000119312520108422/d897711ddef14a.htm#toc897711_23
7976,7976,2020-05-27,2020,"Amazon.com, Inc.",AMZN,AMZN,Retail - Catalogs & Mail-Order Houses,Reduce Special Meetings Ownership Req. to 20%,,Corporate Governance,Special Meetings,N/A - Undisclosed,0.3662,True,False,True,https://www.sec.gov/Archives/edgar/data/1018724/000119312520108422/d897711ddef14a.htm#toc897711_23
