Date,TLT
2007-09-24,49.81157684326172
2007-09-25,49.63641357421875
2007-09-26,49.681644439697266
2007-09-27,50.02635955810547
2007-09-28,50.13938903808594
2007-10-01,50.425899505615234
2007-10-02,50.584754943847656
2007-10-03,50.437252044677734
2007-10-04,50.630157470703125
2007-10-05,50.08549118041992
2007-10-08,50.04575729370117
2007-10-09,49.98334503173828
2007-10-10,50.0117301940918
2007-10-11,49.960655212402344
2007-10-12,49.71670913696289
2007-10-15,49.728065490722656
2007-10-16,49.745079040527344
2007-10-17,50.28974914550781
2007-10-18,50.5677490234375
2007-10-19,51.32229232788086
2007-10-22,51.327964782714844
2007-10-23,51.25990295410156
2007-10-24,51.64003372192383
2007-10-25,51.4641227722168
2007-10-26,51.345001220703125
2007-10-29,51.54356384277344
2007-10-30,51.515228271484375
2007-10-31,51.04996109008789
2007-11-01,51.713314056396484
2007-11-02,51.87855911254883
2007-11-05,51.85573196411133
2007-11-06,51.60498809814453
2007-11-07,51.69617462158203
2007-11-08,51.60498809814453
2007-11-09,52.04375457763672
2007-11-12,52.231807708740234
2007-11-13,52.03807830810547
2007-11-14,52.095062255859375
2007-11-15,52.58513641357422
2007-11-16,52.659175872802734
2007-11-19,53.001121520996094
2007-11-20,52.94413757324219
2007-11-21,53.251853942871094
2007-11-23,53.41144561767578
2007-11-26,54.46561813354492
2007-11-27,53.94707107543945
2007-11-28,53.58234405517578
2007-11-29,54.0439453125
2007-11-30,53.78181076049805
2007-12-03,54.208621978759766
2007-12-04,54.20287322998047
2007-12-05,53.55636978149414
2007-12-06,53.087249755859375
2007-12-07,52.49223709106445
2007-12-10,52.17756652832031
2007-12-11,53.201698303222656
2007-12-12,52.652400970458984
2007-12-13,52.080318450927734
2007-12-14,51.840023040771484
2007-12-17,52.30344772338867
2007-12-18,52.64101791381836
2007-12-19,53.33898162841797
2007-12-20,53.22454833984375
2007-12-21,52.44644546508789
2007-12-24,52.2004508972168
2007-12-26,51.742767333984375
2007-12-27,52.306846618652344
2007-12-28,53.12250518798828
2007-12-31,53.44419860839844
2008-01-02,54.21396255493164
2008-01-03,54.13924789428711
2008-01-04,54.15074920654297
2008-01-07,54.386253356933594
2008-01-08,54.32304382324219
2008-01-09,54.426483154296875
2008-01-10,53.6911735534668
2008-01-11,54.11052322387695
2008-01-14,54.31159210205078
2008-01-15,54.92040252685547
2008-01-16,54.524112701416016
2008-01-17,55.23064422607422
2008-01-18,54.85154342651367
2008-01-22,55.437435150146484
2008-01-23,55.311100006103516
2008-01-24,54.20244598388672
2008-01-25,55.11579513549805
2008-01-28,54.908958435058594
2008-01-29,54.53556823730469
2008-01-30,54.17942810058594
2008-01-31,54.5643196105957
2008-02-01,54.892337799072266
2008-02-04,54.327396392822266
2008-02-05,54.74241256713867
2008-02-06,54.57529067993164
2008-02-07,53.39939880371094
2008-02-08,54.0103645324707
2008-02-11,54.23516082763672
2008-02-12,53.91242599487305
2008-02-13,53.341739654541016
2008-02-14,52.557838439941406
2008-02-15,52.9613151550293
2008-02-19,52.425201416015625
2008-02-20,52.7883415222168
2008-02-21,53.347503662109375
2008-02-22,53.04197311401367
2008-02-25,52.50016403198242
2008-02-26,52.517478942871094
2008-02-27,52.563560485839844
2008-02-28,53.497352600097656
2008-02-29,54.315895080566406
2008-03-03,54.175899505615234
2008-03-04,53.649383544921875
2008-03-05,53.00718688964844
2008-03-06,53.29070281982422
2008-03-07,53.360103607177734
2008-03-10,54.14692306518555
2008-03-11,53.68407440185547
2008-03-12,54.71971893310547
2008-03-13,54.29154968261719
2008-03-14,54.962738037109375
2008-03-17,55.38505554199219
2008-03-18,55.170982360839844
2008-03-19,56.08509826660156
2008-03-20,56.22399139404297
2008-03-24,55.136268615722656
2008-03-25,55.36770248413086
2008-03-26,55.136268615722656
2008-03-27,54.74868392944336
2008-03-28,55.280914306640625
2008-03-31,55.47765350341797
2008-04-01,54.57469940185547
2008-04-02,54.69092559814453
2008-04-03,54.81292724609375
2008-04-04,55.312618255615234
2008-04-07,55.02213668823242
2008-04-08,54.83036804199219
2008-04-09,55.39982223510742
2008-04-10,55.21379470825195
2008-04-11,55.5856819152832
2008-04-14,55.260318756103516
2008-04-15,54.57469940185547
2008-04-16,54.04018020629883
2008-04-17,53.947200775146484
2008-04-18,53.90074920654297
2008-04-21,54.11570739746094
2008-04-22,54.30164337158203
2008-04-23,54.121498107910156
2008-04-24,53.66252899169922
2008-04-25,53.34880828857422
2008-04-28,53.51145935058594
2008-04-29,53.71480178833008
2008-04-30,54.0982551574707
2008-05-01,54.101806640625
2008-05-02,53.419578552246094
2008-05-05,53.419578552246094
2008-05-06,53.0346565246582
2008-05-07,53.26206588745117
2008-05-08,53.740272521972656
2008-05-09,53.93854904174805
2008-05-12,53.856876373291016
2008-05-13,53.26797866821289
2008-05-14,53.29126739501953
2008-05-15,53.775272369384766
2008-05-16,53.553653717041016
2008-05-19,53.62363052368164
2008-05-20,53.90354537963867
2008-05-21,53.915157318115234
2008-05-22,53.279605865478516
2008-05-23,53.512855529785156
2008-05-27,53.15130615234375
2008-05-28,52.67898941040039
2008-05-29,52.29995346069336
2008-05-30,52.64400863647461
2008-06-02,52.847076416015625
2008-06-03,53.227447509765625
2008-06-04,52.75347900390625
2008-06-05,52.43740463256836
2008-06-06,53.11626052856445
2008-06-09,53.11626052856445
2008-06-10,52.77101135253906
2008-06-11,52.648067474365234
2008-06-12,52.12134552001953
2008-06-13,52.01015853881836
2008-06-16,52.02190399169922
2008-06-17,52.127227783203125
2008-06-18,52.566131591796875
2008-06-19,52.255958557128906
2008-06-20,52.56033706665039
2008-06-23,52.67152786254883
2008-06-24,53.02264404296875
2008-06-25,53.04603576660156
2008-06-26,53.40306854248047
2008-06-27,54.029212951660156
2008-06-30,54.040924072265625
2008-07-01,53.912940979003906
2008-07-02,54.19489669799805
2008-07-03,54.07734680175781
2008-07-07,54.324039459228516
2008-07-08,54.67644119262695
2008-07-09,54.917259216308594
2008-07-10,54.91139602661133
2008-07-11,54.13020324707031
2008-07-14,54.60596466064453
2008-07-15,54.58838653564453
2008-07-16,53.60164260864258
2008-07-17,53.325599670410156
2008-07-18,53.125885009765625
2008-07-21,53.33146667480469
2008-07-22,53.067108154296875
2008-07-23,52.96142578125
2008-07-24,53.478275299072266
2008-07-25,52.94382858276367
2008-07-28,53.478275299072266
2008-07-29,53.260955810546875
2008-07-30,53.31379318237305
2008-07-31,53.842437744140625
2008-08-01,53.96149444580078
2008-08-04,53.83774948120117
2008-08-05,53.436859130859375
2008-08-06,53.218753814697266
2008-08-07,54.085262298583984
2008-08-08,54.23265838623047
2008-08-11,53.71392822265625
2008-08-12,54.21498107910156
2008-08-13,54.026363372802734
2008-08-14,54.37415313720703
2008-08-15,54.84576416015625
2008-08-18,55.063865661621094
2008-08-19,54.85167694091797
2008-08-20,55.004905700683594
2008-08-21,54.904659271240234
2008-08-22,54.86933135986328
2008-08-25,55.41757583618164
2008-08-26,55.46466827392578
2008-08-27,55.559017181396484
2008-08-28,55.56488800048828
2008-08-29,55.31730651855469
2008-09-02,55.832035064697266
2008-09-03,56.06866455078125
2008-09-04,56.51831817626953
2008-09-05,56.48874282836914
2008-09-08,56.725379943847656
2008-09-09,57.287452697753906
2008-09-10,56.93244934082031
2008-09-11,56.90290069580078
2008-09-12,56.16926574707031
2008-09-15,57.99150848388672
2008-09-16,57.979652404785156
2008-09-17,58.269527435302734
2008-09-18,57.41762924194336
2008-09-19,55.59540939331055
2008-09-22,55.589473724365234
2008-09-23,55.37648010253906
2008-09-24,55.61906814575195
2008-09-25,55.506629943847656
2008-09-26,55.908966064453125
2008-09-29,57.53592300415039
2008-09-30,56.1337776184082
2008-10-01,56.8399772644043
2008-10-02,57.296905517578125
2008-10-03,57.80135726928711
2008-10-06,58.851707458496094
2008-10-07,58.6737060546875
2008-10-08,57.83102798461914
2008-10-09,57.34440231323242
2008-10-10,56.94088363647461
2008-10-13,56.2109260559082
2008-10-14,55.84892654418945
2008-10-15,56.38301467895508
2008-10-16,56.09220886230469
2008-10-17,55.70646286010742
2008-10-20,56.15159225463867
2008-10-21,56.44832229614258
2008-10-22,57.59369659423828
2008-10-23,58.020938873291016
2008-10-24,57.40375900268555
2008-10-27,57.44527053833008
2008-10-28,56.608524322509766
2008-10-29,56.32367706298828
2008-10-30,55.81332015991211
2008-10-31,55.08928680419922
2008-11-03,55.23827362060547
2008-11-04,56.274993896484375
2008-11-05,56.94229507446289
2008-11-06,56.53118896484375
2008-11-07,56.16178894042969
2008-11-10,56.43589401245117
2008-11-11,56.60268783569336
2008-11-12,56.96611404418945
2008-11-13,55.60173797607422
2008-11-14,56.704002380371094
2008-11-17,56.95420455932617
2008-11-18,57.68706512451172
2008-11-19,59.164669036865234
2008-11-20,62.22121810913086
2008-11-21,61.32158660888672
2008-11-24,60.362308502197266
2008-11-25,62.137840270996094
2008-11-26,62.22121810913086
2008-11-28,62.98989486694336
2008-12-01,65.40209197998047
2008-12-02,65.65319061279297
2008-12-03,65.83846282958984
2008-12-04,67.1357650756836
2008-12-05,66.04772186279297
2008-12-08,65.90425109863281
2008-12-09,67.20752716064453
2008-12-10,67.04613494873047
2008-12-11,67.17765045166016
2008-12-12,67.17765045166016
2008-12-15,67.94280242919922
2008-12-16,69.62273406982422
2008-12-17,71.51188659667969
2008-12-18,73.01239776611328
2008-12-19,73.09015655517578
2008-12-22,72.52819061279297
2008-12-23,72.4324951171875
2008-12-24,72.27706146240234
2008-12-26,72.51622009277344
2008-12-29,72.42918395996094
2008-12-30,73.11907958984375
2008-12-31,71.5895004272461
2009-01-02,69.78997039794922
2009-01-05,67.99049377441406
2009-01-06,67.30667877197266
2009-01-07,67.57062530517578
2009-01-08,67.51663208007812
2009-01-09,67.6186294555664
2009-01-12,68.32044982910156
2009-01-13,68.39239501953125
2009-01-14,69.52008819580078
2009-01-15,69.63404846191406
2009-01-16,68.56033325195312
2009-01-20,68.54833984375
2009-01-21,66.38300323486328
2009-01-22,65.1053466796875
2009-01-23,64.595458984375
2009-01-26,64.0316390991211
2009-01-27,65.5372085571289
2009-01-28,63.899681091308594
2009-01-29,62.43007278442383
2009-01-30,62.23216247558594
2009-02-02,63.390010833740234
2009-02-03,61.88026809692383
2009-02-04,61.663780212402344
2009-02-05,61.71786117553711
2009-02-06,61.52546310424805
2009-02-09,61.723915100097656
2009-02-10,63.06523513793945
2009-02-11,63.88323211669922
2009-02-12,63.28171920776367
2009-02-13,61.59758758544922
2009-02-17,63.516326904296875
2009-02-18,62.97496032714844
2009-02-19,61.90437698364258
2009-02-20,62.50581741333008
2009-02-23,63.08325958251953
2009-02-24,63.01710891723633
2009-02-25,62.28929138183594
2009-02-26,61.633636474609375
2009-02-27,61.27881622314453
2009-03-02,62.29330062866211
2009-03-03,61.87715530395508
2009-03-04,61.593719482421875
2009-03-05,63.30660629272461
2009-03-06,62.88440704345703
2009-03-09,62.516483306884766
2009-03-10,61.31620407104492
2009-03-11,61.97969055175781
2009-03-12,62.27522277832031
2009-03-13,61.961578369140625
2009-03-16,60.984527587890625
2009-03-17,60.652767181396484
2009-03-18,62.95075225830078
2009-03-19,63.0291633605957
2009-03-20,62.67938232421875
2009-03-23,62.136497497558594
2009-03-24,62.72759246826172
2009-03-25,61.88314437866211
2009-03-26,62.600887298583984
2009-03-27,63.065372467041016
2009-03-30,63.30660629272461
2009-03-31,63.75898361206055
2009-04-01,64.34085845947266
2009-04-02,63.55451202392578
2009-04-03,62.25405502319336
2009-04-06,61.987857818603516
2009-04-07,62.14512252807617
2009-04-08,62.69559860229492
2009-04-09,61.90922927856445
2009-04-13,62.47780990600586
2009-04-14,62.80446243286133
2009-04-15,62.69559860229492
2009-04-16,62.19954299926758
2009-04-17,61.51605987548828
2009-04-20,62.447566986083984
2009-04-21,61.83065414428711
2009-04-22,61.455631256103516
2009-04-23,61.44955062866211
2009-04-24,60.83258056640625
2009-04-27,61.092647552490234
2009-04-28,60.094642639160156
2009-04-29,59.56232452392578
2009-04-30,59.32640838623047
2009-05-01,58.9180793762207
2009-05-04,59.11223602294922
2009-05-05,59.03946304321289
2009-05-06,58.899871826171875
2009-05-07,57.46202087402344
2009-05-08,57.601539611816406
2009-05-11,58.42058181762695
2009-05-12,58.63297653198242
2009-05-13,59.27000427246094
2009-05-14,59.50059509277344
2009-05-15,59.48231887817383
2009-05-18,58.56012725830078
2009-05-19,58.25071334838867
2009-05-20,58.86355209350586
2009-05-21,57.383087158203125
2009-05-22,56.74605941772461
2009-05-26,55.890621185302734
2009-05-27,54.901641845703125
2009-05-28,55.696449279785156
2009-05-29,57.13432693481445
2009-06-01,55.445228576660156
2009-06-02,55.74351501464844
2009-06-03,56.26701354980469
2009-06-04,55.104400634765625
2009-06-05,54.684417724609375
2009-06-08,54.54439926147461
2009-06-09,54.53830337524414
2009-06-10,53.68000793457031
2009-06-11,54.27654266357422
2009-06-12,54.76348876953125
2009-06-15,55.25657272338867
2009-06-16,56.21824645996094
2009-06-17,55.901756286621094
2009-06-18,55.055702209472656
2009-06-19,55.8104362487793
2009-06-22,56.35221862792969
2009-06-23,57.01565170288086
2009-06-24,56.443511962890625
2009-06-25,57.478294372558594
2009-06-26,57.57566833496094
2009-06-29,57.66094970703125
2009-06-30,57.56349182128906
2009-07-01,57.44926834106445
2009-07-02,57.583595275878906
2009-07-06,57.473697662353516
2009-07-07,57.858402252197266
2009-07-08,58.92704772949219
2009-07-09,58.22480773925781
2009-07-10,58.76218032836914
2009-07-13,58.43245315551758
2009-07-14,57.461463928222656
2009-07-15,55.983768463134766
2009-07-16,56.58828353881836
2009-07-17,55.71510314941406
2009-07-20,56.0081901550293
2009-07-21,57.12563705444336
2009-07-22,56.612701416015625
2009-07-23,55.574615478515625
2009-07-24,55.843257904052734
2009-07-27,55.202091217041016
2009-07-28,55.69063186645508
2009-07-29,55.99596405029297
2009-07-30,56.78977584838867
2009-07-31,57.89506149291992
2009-08-03,57.017677307128906
2009-08-04,56.564292907714844
2009-08-05,55.718780517578125
2009-08-06,55.908687591552734
2009-08-07,55.443050384521484
2009-08-10,56.1353759765625
2009-08-11,56.784793853759766
2009-08-12,56.178260803222656
2009-08-13,56.97480010986328
2009-08-14,57.19536590576172
2009-08-17,58.04091262817383
2009-08-18,57.70390319824219
2009-08-19,58.18181228637695
2009-08-20,58.65971374511719
2009-08-21,57.452659606933594
2009-08-24,58.4942626953125
2009-08-25,58.825138092041016
2009-08-26,59.0947265625
2009-08-27,58.861881256103516
2009-08-28,59.13151931762695
2009-08-31,59.186607360839844
2009-09-01,59.04338073730469
2009-09-02,59.9039306640625
2009-09-03,59.53512954711914
2009-09-04,58.520938873291016
2009-09-08,58.109161376953125
2009-09-09,58.04154586791992
2009-09-10,59.111019134521484
2009-09-11,59.436832427978516
2009-09-14,58.84675598144531
2009-09-15,58.545589447021484
2009-09-16,58.6500358581543
2009-09-17,59.38761520385742
2009-09-18,58.85898971557617
2009-09-21,58.994258880615234
2009-09-22,59.1171875
2009-09-23,59.29542541503906
2009-09-24,59.46751022338867
2009-09-25,60.22350311279297
2009-09-28,60.75214767456055
2009-09-29,60.696834564208984
2009-09-30,60.64149475097656
2009-10-01,61.47203826904297
2009-10-02,61.04658508300781
2009-10-05,61.052764892578125
2009-10-06,60.44856643676758
2009-10-07,61.157554626464844
2009-10-08,60.516326904296875
2009-10-09,59.1290283203125
2009-10-12,59.22154998779297
2009-10-13,59.52981185913086
2009-10-14,58.64813232421875
2009-10-15,58.37685775756836
2009-10-16,58.85161590576172
2009-10-19,59.314029693603516
2009-10-20,59.63460159301758
2009-10-21,59.27705383300781
2009-10-22,58.98722457885742
2009-10-23,58.543338775634766
2009-10-26,57.78493881225586
2009-10-27,58.574180603027344
2009-10-28,58.85161590576172
2009-10-29,58.210350036621094
2009-10-30,59.05507278442383
2009-11-02,58.794036865234375
2009-11-03,58.2064323425293
2009-11-04,57.674442291259766
2009-11-05,57.674442291259766
2009-11-06,57.730106353759766
2009-11-09,57.79814529418945
2009-11-10,57.692989349365234
2009-11-11,57.934234619140625
2009-11-12,57.82907485961914
2009-11-13,58.09507369995117
2009-11-16,58.77545928955078
2009-11-17,59.0909309387207
2009-11-18,58.744529724121094
2009-11-19,58.84972381591797
2009-11-20,58.837345123291016
2009-11-23,58.76311111450195
2009-11-24,59.13422775268555
2009-11-25,59.406436920166016
2009-11-27,59.62910461425781
2009-11-30,59.771400451660156
2009-12-01,59.10554885864258
2009-12-02,59.155181884765625
2009-12-03,58.54082489013672
2009-12-04,57.92033767700195
2009-12-07,57.994781494140625
2009-12-08,58.081642150878906
2009-12-09,57.814842224121094
2009-12-10,57.15083312988281
2009-12-11,57.14468002319336
2009-12-14,57.21294021606445
2009-12-15,56.9585075378418
2009-12-16,56.89023971557617
2009-12-17,57.827266693115234
2009-12-18,57.579044342041016
2009-12-21,56.555179595947266
2009-12-22,56.23870086669922
2009-12-23,56.251094818115234
2009-12-24,55.66778564453125
2009-12-28,55.51266098022461
2009-12-29,55.87889099121094
2009-12-30,56.24626159667969
2009-12-31,55.978485107421875
2010-01-04,55.92865753173828
2010-01-05,56.28983688354492
2010-01-06,55.53630065917969
2010-01-07,55.62969207763672
2010-01-08,55.60481262207031
2010-01-11,55.2996826171875
2010-01-12,56.24626159667969
2010-01-13,55.59238052368164
2010-01-14,56.37078857421875
2010-01-15,56.71955871582031
2010-01-19,56.55766296386719
2010-01-20,57.130592346191406
2010-01-21,57.392120361328125
2010-01-22,57.29243087768555
2010-01-25,57.030906677246094
2010-01-26,57.04957580566406
2010-01-27,57.018455505371094
2010-01-28,56.98733139038086
2010-01-29,57.48553466796875
2010-02-01,56.96367645263672
2010-02-02,57.12617492675781
2010-02-03,56.463741302490234
2010-02-04,57.35740661621094
2010-02-05,57.482418060302734
2010-02-08,57.557350158691406
2010-02-09,56.982460021972656
2010-02-10,56.43876266479492
2010-02-11,56.1325569152832
2010-02-12,56.36375427246094
2010-02-16,56.46999740600586
2010-02-17,55.82624053955078
2010-02-18,55.60130310058594
2010-02-19,55.90126419067383
2010-02-22,55.670074462890625
2010-02-23,56.53870391845703
2010-02-24,56.67617416381836
2010-02-25,56.99493408203125
2010-02-26,57.28865051269531
2010-03-01,57.26356887817383
2010-03-02,57.188358306884766
2010-03-03,57.04412841796875
2010-03-04,57.34506607055664
2010-03-05,56.592769622802734
2010-03-08,56.298126220703125
2010-03-09,56.310699462890625
2010-03-10,56.16645812988281
2010-03-11,56.37333297729492
2010-03-12,56.72443389892578
2010-03-15,56.64920425415039
2010-03-16,57.1005973815918
2010-03-17,57.34506607055664
2010-03-18,57.15701675415039
2010-03-19,57.2133903503418
2010-03-22,57.276145935058594
2010-03-23,57.00654983520508
2010-03-24,55.965843200683594
2010-03-25,55.60848617553711
2010-03-26,55.76523208618164
2010-03-29,55.55208206176758
2010-03-30,55.72760009765625
2010-03-31,56.11003494262695
2010-04-01,55.972843170166016
2010-04-05,55.04151916503906
2010-04-06,55.12963104248047
2010-04-07,55.834388732910156
2010-04-08,55.85955810546875
2010-04-09,55.991722106933594
2010-04-12,56.28746795654297
2010-04-13,56.469966888427734
2010-04-14,56.07350158691406
2010-04-15,56.136436462402344
2010-04-16,56.54548645019531
2010-04-19,56.40702819824219
2010-04-20,56.608421325683594
2010-04-21,57.07406234741211
2010-04-22,56.9041633605957
2010-04-23,56.702781677246094
2010-04-26,56.76572799682617
2010-04-27,57.56489181518555
2010-04-28,57.07406234741211
2010-04-29,57.313194274902344
2010-04-30,57.973907470703125
2010-05-03,57.898109436035156
2010-05-04,58.94004440307617
2010-05-05,59.2873420715332
2010-05-06,61.11854934692383
2010-05-07,60.35451126098633
2010-05-10,59.10420608520508
2010-05-11,58.95268630981445
2010-05-12,58.50434875488281
2010-05-13,58.88949966430664
2010-05-14,59.91249084472656
2010-05-17,59.691471099853516
2010-05-18,60.60709762573242
2010-05-19,60.80916213989258
2010-05-20,62.09099197387695
2010-05-21,62.15412902832031
2010-05-24,61.939430236816406
2010-05-25,62.2425651550293
2010-05-26,62.06570816040039
2010-05-27,60.657630920410156
2010-05-28,60.9354248046875
2010-06-01,61.36376953125
2010-06-02,60.780845642089844
2010-06-03,60.33732223510742
2010-06-04,61.95931625366211
2010-06-07,62.43449401855469
2010-06-08,62.124053955078125
2010-06-09,62.05436325073242
2010-06-10,60.9455680847168
2010-06-11,61.718563079833984
2010-06-14,61.40177917480469
2010-06-15,61.14835739135742
2010-06-16,61.49679183959961
2010-06-17,61.997314453125
2010-06-18,61.89594650268555
2010-06-21,61.718563079833984
2010-06-22,62.45354461669922
2010-06-23,62.878055572509766
2010-06-24,62.50418472290039
2010-06-25,62.757667541503906
2010-06-28,63.346900939941406
2010-06-29,64.03750610351562
2010-06-30,64.46837615966797
2010-07-01,64.57007598876953
2010-07-02,64.05529022216797
2010-07-06,64.58272552490234
2010-07-07,63.82648468017578
2010-07-08,63.4196891784668
2010-07-09,63.05746841430664
2010-07-12,63.03203582763672
2010-07-13,62.49186325073242
2010-07-14,63.121036529541016
2010-07-15,63.750205993652344
2010-07-16,64.0616455078125
2010-07-19,63.667572021484375
2010-07-20,63.76293182373047
2010-07-21,64.84333038330078
2010-07-22,64.09339904785156
2010-07-23,63.413368225097656
2010-07-26,63.305320739746094
2010-07-27,62.69517135620117
2010-07-28,62.89858627319336
2010-07-29,62.879520416259766
2010-07-30,63.858238220214844
2010-08-02,62.96176528930664
2010-08-03,63.32522201538086
2010-08-04,62.840641021728516
2010-08-05,63.133975982666016
2010-08-06,63.82255935668945
2010-08-09,63.58662796020508
2010-08-10,63.720550537109375
2010-08-11,64.57488250732422
2010-08-12,64.41548919677734
2010-08-13,65.21885681152344
2010-08-16,66.85114288330078
2010-08-17,66.468505859375
2010-08-18,66.64706420898438
2010-08-19,67.68634796142578
2010-08-20,67.60985565185547
2010-08-23,67.62252807617188
2010-08-24,68.70649719238281
2010-08-25,68.48332977294922
2010-08-26,69.12731170654297
2010-08-27,67.16985321044922
2010-08-30,68.45783233642578
2010-08-31,69.2165298461914
2010-09-01,67.78536987304688
2010-09-02,67.06919860839844
2010-09-03,66.23786163330078
2010-09-07,67.5934829711914
2010-09-08,67.05635833740234
2010-09-09,65.73262786865234
2010-09-10,65.43204498291016
2010-09-13,65.75186157226562
2010-09-14,66.38490295410156
2010-09-15,65.40007781982422
