# fetched_at=2026-05-12T04:42:56.172603+00:00
# ticker=^TWII
# range=1997-01-01..2008-01-02
# auto_adjust=False
date,twii_close
2001-05-31,5048.85986328125
2001-06-01,5013.9599609375
2001-06-04,4985.10986328125
2001-06-05,5065.06005859375
2001-06-06,5220.43994140625
2001-06-07,5153.35009765625
2001-06-08,5226.27978515625
2001-06-11,5271.2998046875
2001-06-12,5266.240234375
2001-06-13,5209.7099609375
2001-06-14,5119.18994140625
2001-06-15,5158.6298828125
2001-06-18,5070.52001953125
2001-06-19,5039.97998046875
2001-06-20,5029.64013671875
2001-06-21,4984.8798828125
2001-06-22,4904.33984375
2001-06-26,4785.1201171875
2001-06-27,4825.27978515625
2001-06-28,4768.5498046875
2001-06-29,4883.43017578125
2001-07-02,4886.85986328125
2001-07-03,4843.81982421875
2001-07-04,4739.16015625
2001-07-05,4709.2001953125
2001-07-06,4707.009765625
2001-07-09,4657.2998046875
2001-07-10,4616.7099609375
2001-07-11,4548.2900390625
2001-07-12,4633.5400390625
2001-07-13,4485.68017578125
2001-07-16,4368.68994140625
2001-07-17,4371.990234375
2001-07-18,4219.89013671875
2001-07-19,4190.77978515625
2001-07-20,4220.330078125
2001-07-23,4151.93017578125
2001-07-24,4040.77001953125
2001-07-25,4136.39013671875
2001-07-26,4300.41015625
2001-07-27,4320.58984375
2001-07-31,4352.97998046875
2001-08-01,4354.52001953125
2001-08-02,4490.18994140625
2001-08-03,4530.68017578125
2001-08-06,4470.72998046875
2001-08-07,4404.0
2001-08-08,4514.10009765625
2001-08-09,4448.52001953125
2001-08-10,4476.91015625
2001-08-13,4520.759765625
2001-08-14,4589.60009765625
2001-08-15,4623.10986328125
2001-08-16,4687.330078125
2001-08-17,4638.35986328125
2001-08-20,4550.35986328125
2001-08-21,4562.72998046875
2001-08-22,4487.52001953125
2001-08-23,4459.759765625
2001-08-24,4310.31982421875
2001-08-27,4384.5498046875
2001-08-28,4368.3798828125
2001-08-29,4508.68994140625
2001-08-30,4503.85986328125
2001-08-31,4509.43994140625
2001-09-03,4454.77001953125
2001-09-04,4493.52978515625
2001-09-05,4424.91015625
2001-09-06,4338.259765625
2001-09-07,4302.16015625
2001-09-10,4289.10009765625
2001-09-11,4176.93017578125
2001-09-13,3952.489990234375
2001-09-14,3774.6201171875
2001-09-18,3774.6201171875
2001-09-19,3781.169921875
2001-09-20,3698.840087890625
2001-09-21,3591.85009765625
2001-09-24,3533.510009765625
2001-09-25,3493.780029296875
2001-09-26,3625.530029296875
2001-09-27,3567.6298828125
2001-09-28,3636.93994140625
2001-10-02,3492.1201171875
2001-10-03,3446.260009765625
2001-10-04,3493.659912109375
2001-10-05,3585.4599609375
2001-10-08,3520.35009765625
2001-10-09,3618.929931640625
2001-10-11,3789.929931640625
2001-10-12,3801.5
2001-10-15,3712.820068359375
2001-10-16,3794.860107421875
2001-10-17,3817.1298828125
2001-10-18,3811.199951171875
2001-10-19,3845.6201171875
2001-10-22,3900.6201171875
2001-10-23,3874.419921875
2001-10-24,3986.669921875
2001-10-25,4012.199951171875
2001-10-26,4043.570068359375
2001-10-29,4065.10009765625
2001-10-30,3915.610107421875
2001-10-31,3903.489990234375
2001-11-01,3929.68994140625
2001-11-02,3998.47998046875
2001-11-05,4080.510009765625
2001-11-06,4082.919921875
2001-11-07,4158.14990234375
2001-11-08,4135.02978515625
2001-11-09,4123.77978515625
2001-11-12,4172.6298828125
2001-11-13,4136.5400390625
2001-11-14,4277.7001953125
2001-11-15,4403.58984375
2001-11-16,4446.6201171875
2001-11-19,4548.6298828125
2001-11-20,4455.7998046875
2001-11-21,4533.3701171875
2001-11-22,4450.02001953125
2001-11-23,4519.080078125
2001-11-26,4608.31982421875
2001-11-27,4580.330078125
2001-11-28,4447.580078125
2001-11-29,4465.830078125
2001-11-30,4441.1201171875
2001-12-03,4646.60986328125
2001-12-04,4766.43017578125
2001-12-05,4924.56005859375
2001-12-06,5208.85986328125
2001-12-07,5333.93017578125
2001-12-10,5321.27978515625
2001-12-11,5273.97021484375
2001-12-12,5539.31005859375
2001-12-13,5407.5400390625
2001-12-14,5486.72998046875
2001-12-17,5456.14990234375
2001-12-18,5329.18994140625
2001-12-19,5221.9599609375
2001-12-20,5309.10009765625
2001-12-21,5109.240234375
2001-12-24,5164.72998046875
2001-12-25,5372.81005859375
2001-12-26,5392.43017578125
2001-12-27,5332.97998046875
2001-12-28,5398.27978515625
2001-12-31,5551.240234375
2002-01-02,5600.0498046875
2002-01-03,5526.31982421875
2002-01-04,5638.52978515625
2002-01-07,5834.89013671875
2002-01-08,5810.080078125
2002-01-09,5865.5400390625
2002-01-10,5871.27978515625
2002-01-11,5687.58984375
2002-01-14,5611.85986328125
2002-01-15,5592.740234375
2002-01-16,5488.330078125
2002-01-17,5501.1298828125
2002-01-18,5522.7998046875
2002-01-21,5798.0498046875
2002-01-22,5804.10009765625
2002-01-23,5769.77978515625
2002-01-24,5801.919921875
2002-01-25,5950.64013671875
2002-01-28,6007.330078125
2002-01-29,5846.18994140625
2002-01-30,5812.669921875
2002-01-31,5872.14013671875
2002-02-01,5857.93017578125
2002-02-04,5849.85009765625
2002-02-05,5844.25
2002-02-06,5926.080078125
2002-02-18,5968.60986328125
2002-02-19,5861.66015625
2002-02-20,5692.18017578125
2002-02-21,5656.10009765625
2002-02-22,5609.830078125
2002-02-25,5510.7099609375
2002-02-26,5499.7900390625
2002-02-27,5696.10986328125
2002-03-01,5680.77978515625
2002-03-04,5874.47998046875
2002-03-05,5957.75
2002-03-06,6097.56982421875
2002-03-07,6048.14990234375
2002-03-08,6011.64990234375
2002-03-11,6196.259765625
2002-03-12,6122.5400390625
2002-03-13,6088.33984375
2002-03-14,6070.5
2002-03-15,5951.4501953125
2002-03-18,5972.10986328125
2002-03-19,5906.72998046875
2002-03-20,6059.06005859375
2002-03-21,6046.52001953125
2002-03-22,6140.419921875
2002-03-25,6219.169921875
2002-03-26,6242.64013671875
2002-03-27,6147.75
2002-03-28,6209.919921875
2002-03-29,6167.47021484375
2002-04-01,6186.43994140625
2002-04-02,6243.4599609375
2002-04-03,6294.66015625
2002-04-04,6207.08984375
2002-04-08,6190.830078125
2002-04-09,6069.85009765625
2002-04-10,6059.2099609375
2002-04-11,6073.759765625
2002-04-12,6182.58984375
2002-04-15,6196.0
2002-04-16,6257.72998046875
2002-04-17,6390.68017578125
2002-04-18,6387.2099609375
2002-04-19,6448.1201171875
2002-04-22,6462.2998046875
2002-04-23,6390.6201171875
2002-04-24,6455.39013671875
2002-04-25,6355.58984375
2002-04-26,6306.93017578125
2002-04-29,6205.08984375
2002-04-30,6065.72998046875
2002-05-02,5867.830078125
2002-05-03,5910.31982421875
2002-05-06,5642.47998046875
2002-05-07,5663.97998046875
2002-05-08,5711.52978515625
2002-05-09,5739.27978515625
2002-05-10,5807.2998046875
2002-05-13,5742.66015625
2002-05-14,5755.919921875
2002-05-15,5910.68994140625
2002-05-16,5801.47021484375
2002-05-17,5789.83984375
2002-05-20,5574.7099609375
2002-05-21,5443.18017578125
2002-05-22,5541.64013671875
2002-05-23,5549.9599609375
2002-05-24,5706.39990234375
2002-05-27,5729.89990234375
2002-05-28,5669.52978515625
2002-05-29,5623.22998046875
2002-05-30,5736.18994140625
2002-05-31,5675.64990234375
2002-06-03,5571.080078125
2002-06-04,5527.7998046875
2002-06-05,5599.419921875
2002-06-06,5591.02001953125
2002-06-07,5433.02001953125
2002-06-10,5499.330078125
2002-06-11,5405.419921875
2002-06-12,5399.9599609375
2002-06-13,5562.22998046875
2002-06-14,5562.1201171875
2002-06-17,5537.81005859375
2002-06-18,5536.419921875
2002-06-19,5399.5
2002-06-20,5445.77001953125
2002-06-21,5460.52978515625
2002-06-24,5384.89013671875
2002-06-25,5316.0400390625
2002-06-26,5123.0400390625
2002-06-27,5071.759765625
2002-06-28,5153.7099609375
2002-07-01,4969.31982421875
2002-07-02,4995.080078125
2002-07-03,5047.81982421875
2002-07-04,5130.7998046875
2002-07-05,5255.22998046875
2002-07-08,5377.85986328125
2002-07-09,5388.52001953125
2002-07-10,5262.009765625
2002-07-11,5202.58984375
2002-07-12,5416.5
2002-07-15,5393.009765625
2002-07-16,5318.009765625
2002-07-17,5250.81982421875
2002-07-18,5242.10986328125
2002-07-19,5161.919921875
2002-07-22,5043.5
2002-07-23,5159.22998046875
2002-07-24,5039.47998046875
2002-07-25,5045.06982421875
2002-07-26,4855.33984375
2002-07-29,4858.43994140625
2002-07-30,5005.0400390625
2002-07-31,4940.3798828125
2002-08-01,4916.58984375
2002-08-02,4920.89013671875
2002-08-05,4636.669921875
2002-08-06,4572.35009765625
2002-08-07,4720.72998046875
2002-08-08,4700.22998046875
2002-08-09,4851.43994140625
2002-08-12,4852.06982421875
2002-08-13,4817.93017578125
2002-08-14,4887.43017578125
2002-08-15,4931.47021484375
2002-08-16,4919.02001953125
2002-08-19,4888.0
2002-08-20,4919.259765625
2002-08-21,4887.7900390625
2002-08-22,4956.490234375
2002-08-23,4968.85009765625
2002-08-26,4935.919921875
2002-08-27,4878.85009765625
2002-08-28,4789.6298828125
2002-08-29,4800.6298828125
2002-08-30,4764.93994140625
2002-09-02,4644.580078125
2002-09-03,4588.06005859375
2002-09-04,4534.14990234375
2002-09-05,4459.3701171875
2002-09-09,4533.27001953125
2002-09-10,4668.009765625
2002-09-11,4660.52978515625
2002-09-12,4647.3701171875
2002-09-13,4580.169921875
2002-09-16,4457.16015625
2002-09-17,4633.85986328125
2002-09-18,4482.64990234375
2002-09-19,4491.31005859375
2002-09-20,4429.25
2002-09-23,4328.39990234375
2002-09-24,4286.93994140625
2002-09-25,4185.9501953125
2002-09-26,4222.22021484375
2002-09-27,4208.7998046875
2002-09-30,4191.81005859375
2002-10-01,4162.77001953125
2002-10-02,4171.759765625
2002-10-03,4075.97998046875
2002-10-04,4067.7900390625
2002-10-07,3924.0400390625
2002-10-08,3964.280029296875
2002-10-09,3947.610107421875
2002-10-11,3850.0400390625
2002-10-14,3910.97998046875
2002-10-15,4131.47021484375
2002-10-16,4223.31982421875
2002-10-17,4280.81005859375
2002-10-18,4458.169921875
2002-10-21,4463.52001953125
2002-10-22,4386.4599609375
2002-10-23,4589.8798828125
2002-10-24,4574.7998046875
2002-10-25,4564.06005859375
2002-10-28,4601.3701171875
2002-10-29,4554.1298828125
2002-10-30,4498.72998046875
2002-10-31,4579.14013671875
2002-11-01,4500.5498046875
2002-11-04,4583.68017578125
2002-11-05,4566.10009765625
2002-11-06,4725.33984375
2002-11-07,4757.97998046875
2002-11-08,4811.009765625
2002-11-11,4664.64990234375
2002-11-12,4676.47021484375
2002-11-13,4671.77001953125
2002-11-14,4665.56005859375
2002-11-15,4813.52978515625
2002-11-18,4790.60986328125
2002-11-19,4726.5
2002-11-20,4653.5
2002-11-21,4579.4501953125
2002-11-22,4707.60986328125
2002-11-25,4723.16015625
2002-11-26,4677.89013671875
2002-11-27,4633.02978515625
2002-11-28,4612.60009765625
2002-11-29,4646.68994140625
2002-12-02,4683.18017578125
2002-12-03,4793.93017578125
2002-12-04,4727.490234375
2002-12-05,4755.39990234375
2002-12-06,4738.97998046875
2002-12-09,4823.669921875
2002-12-10,4755.009765625
2002-12-11,4699.41015625
2002-12-12,4669.7001953125
2002-12-13,4588.14013671875
2002-12-16,4582.0498046875
2002-12-17,4545.6201171875
2002-12-18,4535.93017578125
2002-12-19,4549.22998046875
2002-12-20,4595.669921875
2002-12-23,4572.77001953125
2002-12-24,4544.5
2002-12-25,4484.43017578125
2002-12-26,4567.3701171875
2002-12-27,4547.31982421875
2002-12-30,4457.75
2002-12-31,4452.4501953125
2003-01-02,4524.8701171875
2003-01-03,4626.31982421875
2003-01-06,4689.85986328125
2003-01-07,4701.080078125
2003-01-08,4836.93017578125
2003-01-09,4813.72998046875
2003-01-10,4850.7998046875
2003-01-13,4991.259765625
2003-01-14,4992.419921875
2003-01-15,5017.7001953125
2003-01-16,4943.2900390625
2003-01-17,4907.77978515625
2003-01-20,4951.02978515625
2003-01-21,4945.8701171875
2003-01-22,4993.27001953125
2003-01-23,5078.7998046875
2003-01-24,5057.31982421875
2003-01-27,4972.58984375
2003-01-28,5015.16015625
2003-02-06,4833.580078125
2003-02-07,4735.3701171875
2003-02-10,4643.8701171875
2003-02-11,4618.97998046875
2003-02-12,4624.8701171875
2003-02-13,4507.9599609375
2003-02-14,4493.990234375
2003-02-17,4705.080078125
2003-02-18,4605.31005859375
2003-02-19,4550.830078125
2003-02-20,4550.7001953125
2003-02-21,4548.35009765625
2003-02-24,4609.2001953125
2003-02-25,4454.35009765625
2003-02-26,4456.68994140625
2003-02-27,4432.4599609375
2003-03-03,4526.68994140625
2003-03-04,4499.68994140625
2003-03-05,4418.10986328125
2003-03-06,4397.43994140625
2003-03-07,4350.58984375
2003-03-10,4319.990234375
2003-03-11,4260.4501953125
2003-03-12,4328.14990234375
2003-03-13,4378.990234375
2003-03-14,4476.169921875
2003-03-17,4357.990234375
2003-03-18,4539.72021484375
2003-03-19,4515.06982421875
2003-03-20,4599.25
2003-03-21,4586.919921875
2003-03-24,4570.68017578125
2003-03-25,4498.830078125
2003-03-26,4496.0498046875
2003-03-27,4514.240234375
2003-03-28,4477.009765625
2003-03-31,4321.22021484375
2003-04-01,4337.60986328125
2003-04-02,4311.56005859375
2003-04-03,4358.39013671875
2003-04-04,4499.18017578125
2003-04-07,4575.830078125
2003-04-08,4552.4501953125
2003-04-09,4537.39013671875
2003-04-10,4541.35986328125
2003-04-11,4530.39990234375
2003-04-14,4459.81005859375
2003-04-15,4487.58984375
2003-04-16,4609.31982421875
2003-04-17,4566.66015625
2003-04-18,4658.2998046875
2003-04-21,4648.1201171875
2003-04-22,4556.10009765625
2003-04-23,4564.93017578125
2003-04-24,4374.93994140625
2003-04-25,4233.5400390625
2003-04-28,4139.5
2003-04-29,4200.31982421875
2003-04-30,4148.06982421875
2003-05-02,4187.81982421875
2003-05-05,4202.1201171875
2003-05-06,4220.4501953125
2003-05-07,4275.91015625
2003-05-08,4191.25
2003-05-09,4244.18017578125
2003-05-12,4261.02001953125
2003-05-13,4334.58984375
2003-05-14,4341.10009765625
2003-05-15,4331.240234375
2003-05-16,4283.77001953125
2003-05-19,4255.7998046875
2003-05-20,4251.58984375
2003-05-21,4216.64013671875
2003-05-22,4271.2998046875
2003-05-23,4349.52001953125
2003-05-26,4465.56982421875
2003-05-27,4451.10986328125
2003-05-28,4474.41015625
2003-05-29,4543.0400390625
2003-05-30,4555.89990234375
2003-06-02,4692.93994140625
2003-06-03,4678.080078125
2003-06-05,4738.33984375
2003-06-06,4740.4501953125
2003-06-09,4826.93994140625
2003-06-10,4832.2001953125
2003-06-11,4804.64990234375
2003-06-12,4878.43017578125
2003-06-13,4881.89990234375
2003-06-16,4892.35986328125
2003-06-17,4973.18994140625
2003-06-18,4999.06982421875
2003-06-19,5048.91015625
2003-06-20,5002.580078125
2003-06-23,4921.72021484375
2003-06-24,4909.31005859375
2003-06-25,4933.7900390625
2003-06-26,4894.009765625
2003-06-27,4877.89990234375
2003-06-30,4872.14990234375
2003-07-01,5017.77978515625
2003-07-02,5095.240234375
2003-07-03,5095.31005859375
2003-07-04,5151.85009765625
2003-07-07,5322.259765625
2003-07-08,5367.97021484375
2003-07-09,5358.91015625
2003-07-10,5282.3798828125
2003-07-11,5239.9599609375
2003-07-14,5349.93994140625
2003-07-15,5335.85986328125
2003-07-16,5413.8701171875
2003-07-17,5299.509765625
2003-07-18,5287.3798828125
2003-07-21,5219.2998046875
2003-07-22,5261.009765625
2003-07-23,5287.89013671875
2003-07-24,5402.75
2003-07-25,5394.75
2003-07-28,5451.7998046875
2003-07-29,5342.4599609375
2003-07-30,5307.18017578125
2003-07-31,5318.33984375
2003-08-01,5390.509765625
2003-08-04,5377.18994140625
2003-08-05,5259.4501953125
2003-08-06,5225.830078125
2003-08-07,5259.06982421875
2003-08-08,5232.5498046875
2003-08-11,5214.60009765625
2003-08-12,5255.240234375
2003-08-13,5442.27001953125
2003-08-14,5436.75
2003-08-15,5488.740234375
2003-08-18,5516.7998046875
2003-08-19,5512.16015625
2003-08-20,5543.60986328125
2003-08-21,5611.85986328125
2003-08-22,5646.6201171875
2003-08-25,5686.85009765625
2003-08-26,5558.25
2003-08-27,5553.43017578125
2003-08-28,5523.1201171875
2003-08-29,5650.830078125
2003-09-01,5691.7900390625
2003-09-02,5715.9501953125
2003-09-03,5673.18017578125
2003-09-04,5625.6298828125
2003-09-05,5639.02978515625
2003-09-08,5727.009765625
2003-09-09,5680.68994140625
2003-09-10,5623.43017578125
2003-09-12,5645.27978515625
2003-09-15,5623.22021484375
2003-09-16,5699.259765625
2003-09-17,5747.14013671875
2003-09-18,5750.81005859375
2003-09-19,5757.91015625
2003-09-22,5675.75
2003-09-23,5684.009765625
2003-09-24,5722.35986328125
2003-09-25,5688.22998046875
2003-09-26,5650.10986328125
2003-09-29,5643.5
2003-09-30,5611.41015625
2003-10-01,5581.66015625
2003-10-02,5699.85986328125
2003-10-03,5747.7900390625
2003-10-06,5851.2001953125
2003-10-07,5856.68017578125
2003-10-08,5821.7998046875
2003-10-09,5869.8798828125
2003-10-13,5972.47021484375
2003-10-14,5938.419921875
2003-10-15,5924.3798828125
2003-10-16,6035.740234375
2003-10-17,6042.7099609375
2003-10-20,6077.89013671875
2003-10-21,6061.4599609375
2003-10-22,6041.85986328125
2003-10-23,5952.22998046875
2003-10-24,5918.14013671875
2003-10-27,5958.5498046875
2003-10-28,6075.4501953125
2003-10-29,6095.8701171875
2003-10-30,6108.1298828125
2003-10-31,6045.1201171875
2003-11-03,6087.4501953125
2003-11-04,6108.990234375
2003-11-05,6142.31982421875
2003-11-06,6013.39990234375
2003-11-07,6056.830078125
2003-11-10,6059.02978515625
2003-11-11,6022.080078125
2003-11-12,5982.75
2003-11-13,6035.43994140625
2003-11-14,6044.77001953125
2003-11-17,5952.31982421875
2003-11-18,5939.47021484375
2003-11-19,5865.509765625
2003-11-20,5834.240234375
2003-11-21,5830.06005859375
2003-11-24,5821.580078125
2003-11-25,5861.18017578125
2003-11-26,5860.60986328125
2003-11-27,5740.56982421875
2003-11-28,5771.77001953125
2003-12-01,5870.169921875
2003-12-02,5911.4501953125
2003-12-03,5884.97021484375
2003-12-04,5920.4599609375
2003-12-05,5900.0498046875
2003-12-08,5847.14990234375
2003-12-09,5859.56005859375
2003-12-10,5803.419921875
2003-12-11,5867.0498046875
2003-12-12,5858.31982421875
2003-12-15,5924.240234375
2003-12-16,5887.22998046875
2003-12-17,5752.009765625
2003-12-18,5768.759765625
2003-12-19,5759.22998046875
2003-12-22,5835.10986328125
2003-12-23,5845.509765625
2003-12-24,5857.8701171875
2003-12-25,5853.7001953125
2003-12-26,5857.2099609375
2003-12-29,5804.89013671875
2003-12-30,5866.75
2003-12-31,5890.68994140625
2004-01-02,6041.56005859375
2004-01-05,6125.419921875
2004-01-06,6144.009765625
2004-01-07,6141.25
2004-01-08,6169.169921875
2004-01-09,6226.97998046875
2004-01-12,6219.7099609375
2004-01-13,6210.22021484375
2004-01-14,6274.97021484375
2004-01-15,6264.3701171875
2004-01-16,6269.7099609375
2004-01-27,6384.6298828125
2004-01-28,6386.25
2004-01-29,6312.64990234375
2004-01-30,6375.3798828125
2004-02-02,6319.9599609375
2004-02-03,6252.22998046875
2004-02-04,6241.39013671875
2004-02-05,6268.14013671875
2004-02-06,6353.35009765625
2004-02-09,6463.08984375
2004-02-10,6488.33984375
2004-02-11,6454.39013671875
2004-02-12,6436.9501953125
2004-02-13,6549.18017578125
2004-02-16,6565.3701171875
2004-02-17,6600.47021484375
2004-02-18,6605.85009765625
2004-02-19,6681.52001953125
2004-02-20,6665.5400390625
2004-02-23,6665.89013671875
2004-02-24,6589.22998046875
2004-02-25,6644.27978515625
2004-02-26,6693.25
2004-02-27,6750.5400390625
2004-03-01,6888.43017578125
2004-03-02,6975.259765625
2004-03-03,6932.169921875
2004-03-04,7034.10009765625
2004-03-05,6943.68017578125
2004-03-08,6901.47998046875
2004-03-09,6973.89990234375
2004-03-10,6874.91015625
2004-03-11,6879.10986328125
2004-03-12,6800.240234375
2004-03-15,6635.97998046875
2004-03-16,6589.72021484375
2004-03-17,6577.97998046875
2004-03-18,6787.02978515625
2004-03-19,6815.08984375
2004-03-22,6359.919921875
2004-03-23,6172.89013671875
2004-03-24,6213.56005859375
2004-03-25,6156.72998046875
2004-03-26,6132.6201171875
2004-03-29,6474.10986328125
2004-03-30,6494.7099609375
2004-03-31,6522.18994140625
2004-04-01,6523.490234375
2004-04-02,6545.5400390625
2004-04-05,6682.72998046875
2004-04-06,6635.5400390625
2004-04-07,6646.740234375
2004-04-08,6672.85986328125
2004-04-09,6620.35986328125
2004-04-12,6777.77978515625
2004-04-13,6794.330078125
2004-04-14,6880.18017578125
2004-04-15,6736.7900390625
2004-04-16,6818.2001953125
2004-04-19,6779.18017578125
2004-04-20,6799.97021484375
2004-04-21,6810.25
2004-04-22,6732.08984375
2004-04-23,6748.10009765625
2004-04-26,6710.7001953125
2004-04-27,6646.7998046875
2004-04-28,6574.75
2004-04-29,6402.2099609375
2004-04-30,6117.81005859375
2004-05-03,6029.77001953125
2004-05-04,6188.14990234375
2004-05-05,5854.22998046875
2004-05-06,5909.7900390625
2004-05-07,6040.259765625
2004-05-10,5825.0498046875
2004-05-11,5886.35986328125
2004-05-12,5958.7900390625
2004-05-13,5918.08984375
2004-05-14,5777.31982421875
2004-05-17,5482.9599609375
2004-05-18,5557.68017578125
2004-05-19,5860.580078125
2004-05-20,5815.330078125
2004-05-21,5964.93994140625
2004-05-24,5942.080078125
2004-05-25,5958.3798828125
2004-05-26,6027.27001953125
2004-05-27,6033.0498046875
2004-05-28,6137.259765625
2004-05-31,5977.83984375
2004-06-01,5986.2001953125
2004-06-02,5875.669921875
2004-06-03,5671.4501953125
2004-06-04,5724.89013671875
2004-06-07,5935.81982421875
2004-06-08,5986.759765625
2004-06-09,5965.7001953125
2004-06-10,5867.509765625
2004-06-11,5735.06982421875
2004-06-14,5574.080078125
2004-06-15,5646.490234375
2004-06-16,5560.16015625
2004-06-17,5664.35009765625
2004-06-18,5569.2900390625
2004-06-21,5556.5400390625
2004-06-23,5729.2998046875
2004-06-24,5779.08984375
2004-06-25,5802.5498046875
2004-06-28,5709.83984375
2004-06-29,5741.52001953125
2004-06-30,5839.43994140625
2004-07-01,5836.91015625
2004-07-02,5746.7001953125
2004-07-05,5659.77978515625
2004-07-06,5733.56982421875
2004-07-07,5727.77978515625
2004-07-08,5713.39013671875
2004-07-09,5777.72021484375
2004-07-12,5758.740234375
2004-07-13,5685.56982421875
2004-07-14,5623.64990234375
2004-07-15,5542.7998046875
2004-07-16,5502.14013671875
2004-07-19,5489.10009765625
2004-07-20,5325.68017578125
2004-07-21,5409.1298828125
2004-07-22,5387.9599609375
2004-07-23,5373.85009765625
2004-07-26,5331.7099609375
2004-07-27,5398.60986328125
2004-07-28,5383.56982421875
2004-07-29,5349.66015625
2004-07-30,5420.56982421875
2004-08-02,5350.39990234375
2004-08-03,5367.22021484375
2004-08-04,5316.8701171875
2004-08-05,5427.60986328125
2004-08-06,5399.16015625
2004-08-09,5399.4501953125
2004-08-10,5393.72998046875
2004-08-11,5367.33984375
2004-08-12,5368.02001953125
2004-08-13,5389.93017578125
2004-08-16,5352.009765625
2004-08-17,5342.490234375
2004-08-18,5427.75
2004-08-19,5602.990234375
2004-08-20,5622.85986328125
2004-08-23,5660.97021484375
2004-08-26,5813.39013671875
2004-08-27,5797.7099609375
2004-08-30,5788.93994140625
2004-08-31,5765.5400390625
2004-09-01,5858.14013671875
2004-09-02,5852.85009765625
2004-09-03,5761.14013671875
2004-09-06,5775.990234375
2004-09-07,5846.830078125
2004-09-08,5846.02001953125
2004-09-09,5842.93017578125
2004-09-10,5846.18994140625
2004-09-13,5928.22021484375
2004-09-14,5919.77001953125
2004-09-15,5871.06982421875
2004-09-16,5891.0498046875
2004-09-17,5818.39013671875
2004-09-20,5864.5400390625
2004-09-21,5949.259765625
2004-09-22,5970.18017578125
2004-09-23,5937.25
2004-09-24,5892.2099609375
2004-09-27,5849.22021484375
2004-09-29,5809.75
2004-09-30,5845.68994140625
2004-10-01,5945.35009765625
2004-10-04,6077.9599609375
2004-10-05,6081.009765625
2004-10-06,6060.60986328125
2004-10-07,6103.0
2004-10-08,6102.16015625
2004-10-11,6089.27978515625
2004-10-12,5979.56005859375
2004-10-13,5963.06982421875
2004-10-14,5831.06982421875
2004-10-15,5820.81982421875
2004-10-18,5772.1201171875
2004-10-19,5807.7900390625
2004-10-20,5788.33984375
2004-10-21,5797.240234375
2004-10-22,5774.669921875
2004-10-26,5662.8798828125
2004-10-27,5650.97021484375
2004-10-28,5695.56005859375
2004-10-29,5705.93017578125
2004-11-01,5656.169921875
2004-11-02,5759.60986328125
2004-11-03,5862.85009765625
2004-11-04,5860.72998046875
2004-11-05,5931.31005859375
2004-11-08,5937.4599609375
2004-11-09,5945.2001953125
2004-11-10,5948.490234375
2004-11-11,5874.52001953125
2004-11-12,5917.16015625
2004-11-15,5906.68994140625
2004-11-16,5910.85009765625
2004-11-17,6028.68017578125
2004-11-18,6049.490234375
2004-11-19,6026.5498046875
2004-11-22,5838.419921875
2004-11-23,5851.10009765625
2004-11-24,5911.31005859375
2004-11-25,5855.240234375
2004-11-26,5778.64990234375
2004-11-29,5785.259765625
2004-11-30,5844.759765625
2004-12-01,5798.6201171875
2004-12-02,5867.9501953125
2004-12-03,5893.27001953125
2004-12-06,5919.169921875
2004-12-07,5925.27978515625
2004-12-08,5892.509765625
2004-12-09,5913.97021484375
2004-12-10,5911.6298828125
2004-12-13,5878.89013671875
2004-12-14,5909.64990234375
2004-12-15,6002.580078125
2004-12-16,6019.22998046875
2004-12-17,6009.31982421875
2004-12-20,5985.93994140625
2004-12-21,5987.85009765625
2004-12-22,6001.52001953125
2004-12-23,5997.669921875
2004-12-24,6019.419921875
2004-12-27,5985.93994140625
2004-12-28,6000.56982421875
2004-12-29,6088.490234375
2004-12-30,6100.85986328125
2004-12-31,6139.68994140625
2005-01-03,6143.1201171875
2005-01-04,6060.4599609375
2005-01-05,5988.3701171875
2005-01-06,5982.1201171875
2005-01-07,5935.990234375
2005-01-10,5942.85009765625
2005-01-11,5975.66015625
2005-01-12,5879.080078125
2005-01-13,5853.93994140625
2005-01-14,5889.52001953125
2005-01-17,5945.27001953125
2005-01-18,5933.56982421875
2005-01-19,5895.35009765625
2005-01-20,5888.10009765625
2005-01-21,5848.91015625
2005-01-24,5771.47998046875
2005-01-25,5782.75
2005-01-26,5835.3701171875
2005-01-27,5842.759765625
2005-01-28,5879.93017578125
2005-01-31,5994.22998046875
2005-02-01,5981.5400390625
2005-02-02,6018.68994140625
2005-02-03,6034.60009765625
2005-02-14,6112.39990234375
2005-02-15,6122.39013671875
2005-02-16,6143.490234375
2005-02-17,6072.16015625
2005-02-18,6115.43017578125
2005-02-21,6142.77978515625
2005-02-22,6107.169921875
2005-02-23,6121.52001953125
2005-02-24,6128.33984375
2005-02-25,6207.830078125
2005-03-01,6259.68994140625
2005-03-02,6225.25
2005-03-03,6202.3798828125
2005-03-04,6193.6201171875
2005-03-07,6220.52001953125
2005-03-08,6173.33984375
2005-03-09,6213.27978515625
2005-03-10,6192.52978515625
2005-03-11,6204.22998046875
2005-03-14,6155.509765625
2005-03-15,6063.47998046875
2005-03-16,6072.35986328125
2005-03-17,6032.47021484375
2005-03-18,6043.9501953125
2005-03-21,6058.9599609375
2005-03-22,6018.7900390625
2005-03-23,6019.490234375
2005-03-24,6001.0
2005-03-25,6065.91015625
2005-03-28,6048.740234375
2005-03-29,5961.240234375
2005-03-30,5957.97998046875
2005-03-31,6005.8798828125
