Date,vix_adjusted_close,n225_adjusted_open,n225_adjusted_close,n225_vix_source_date,n225_vix_signal,topix_etf_adjusted_open,topix_etf_adjusted_close,topix_etf_vix_source_date,topix_etf_vix_signal
1990-02-16,20.780000686645508,37522.609375,37460.3203125,,,,,,
1990-02-19,,37496.03125,37222.6015625,,,,,,
1990-02-20,22.780000686645508,37157.55859375,36895.51953125,,,,,,
1990-02-21,23.889999389648438,36865.98828125,35734.328125,,,,,,
1990-02-22,22.540000915527344,35767.0,35826.83984375,,,,,,
1990-02-23,23.690000534057617,35803.28125,34890.96875,,,,,,
1990-02-26,23.559999465942383,34863.078125,33321.87109375,,,,,,
1990-02-27,22.690000534057617,33345.55078125,33897.94921875,,,,,,
1990-02-28,21.989999771118164,33950.19921875,34591.98828125,,,,,,
1990-03-01,21.899999618530273,34587.26953125,33829.578125,,,,,,
1990-03-02,21.34000015258789,33854.62890625,34057.55859375,,,,,,
1990-03-05,22.030000686645508,34072.48828125,33845.19921875,,,,,,
1990-03-06,20.549999237060547,33856.890625,33791.078125,,,,,,
1990-03-07,19.100000381469727,33797.66015625,33362.33984375,,,,,,
1990-03-08,19.739999771118164,33272.76171875,33690.890625,,,,,,
1990-03-09,20.299999237060547,33724.08984375,33993.12109375,,,,,,
1990-03-12,20.06999969482422,33985.4609375,33368.23046875,,,,,,
1990-03-13,21.049999237060547,33317.8515625,32620.5703125,,,,,,
1990-03-14,19.649999618530273,32578.330078125,32352.130859375,,,,,,
1990-03-15,18.809999465942383,32364.599609375,32671.640625,,,,,,
1990-03-16,17.6200008392334,32659.369140625,32616.439453125,,,,,,
1990-03-19,18.290000915527344,32609.26953125,31263.240234375,,,,,,
1990-03-20,19.059999465942383,31241.919921875,30807.189453125,,,,,,
1990-03-21,20.100000381469727,,,,,,,,
1990-03-22,22.739999771118164,30775.859375,29843.33984375,,,,,,
1990-03-23,20.459999084472656,29850.69921875,30372.16015625,,,,,,
1990-03-26,19.59000015258789,30378.16015625,31840.490234375,,,,,,
1990-03-27,21.010000228881836,31833.640625,31825.9609375,,,,,,
1990-03-28,19.770000457763672,31799.609375,31263.5703125,,,,,,
1990-03-29,18.459999084472656,31238.400390625,31026.16015625,,,,,,
1990-03-30,19.729999542236328,31002.0703125,29980.44921875,,,,,,
1990-04-02,22.84000015258789,29979.9609375,28002.0703125,,,,,,
1990-04-03,20.440000534057617,28005.23046875,28759.720703125,,,,,,
1990-04-04,22.030000686645508,28788.55078125,28442.939453125,,,,,,
1990-04-05,21.209999084472656,28423.490234375,28249.060546875,,,,,,
1990-04-06,21.760000228881836,28274.23046875,29278.779296875,,,,,,
1990-04-09,22.299999237060547,29297.73046875,30397.9296875,,,,,,
1990-04-10,21.690000534057617,30382.919921875,29624.6796875,,,,,,
1990-04-11,17.729999542236328,29654.490234375,29440.279296875,,,,,,
1990-04-12,19.799999237060547,29457.259765625,29623.19921875,,,,,,
1990-04-13,,29586.279296875,29213.919921875,,,,,,
1990-04-16,20.75,29153.009765625,28463.1796875,,,,,,
1990-04-17,20.3799991607666,28406.51953125,28461.599609375,,,,,,
1990-04-18,22.670000076293945,28426.55078125,29249.060546875,,,,,,
1990-04-19,22.459999084472656,29296.25,29945.41015625,,,,,,
1990-04-20,23.329999923706055,29968.310546875,29835.439453125,,,,,,
1990-04-23,24.15999984741211,29834.44921875,29679.0703125,,,,,,
1990-04-24,21.700000762939453,29629.91015625,29501.380859375,,,,,,
1990-04-25,20.860000610351562,29507.400390625,29564.359375,,,,,,
1990-04-26,20.25,29574.23046875,29424.580078125,,,,,,
1990-04-27,22.190000534057617,29437.01953125,29584.80078125,,,,,,
1990-04-30,19.520000457763672,,,,,,,,
1990-05-01,18.43000030517578,29593.580078125,29689.830078125,,,,,,
1990-05-02,19.31999969482422,29736.029296875,30173.640625,,,,,,
1990-05-03,17.809999465942383,,,,,,,,
1990-05-04,17.280000686645508,,,,,,,,
1990-05-07,17.649999618530273,30211.55078125,30956.26953125,,,,,,
1990-05-08,18.489999771118164,30949.560546875,30970.580078125,,,,,,
1990-05-09,18.639999389648438,30979.859375,30945.609375,,,,,,
1990-05-10,18.59000015258789,30957.16015625,30980.259765625,,,,,,
1990-05-11,19.809999465942383,31013.23046875,31512.140625,,,,,,
1990-05-14,20.139999389648438,31541.94921875,32042.650390625,,,,,,
1990-05-15,19.489999771118164,32046.0,31997.0390625,,,,,,
1990-05-16,17.709999084472656,31982.630859375,31967.619140625,,,,,,
1990-05-17,17.270000457763672,31970.189453125,32061.599609375,,,,,,
1990-05-18,17.200000762939453,32093.390625,32013.720703125,,,,,,
1990-05-21,16.719999313354492,31987.359375,31765.05078125,,,,,,
1990-05-22,17.84000015258789,31721.3203125,31938.30078125,,,,,,
1990-05-23,17.18000030517578,31989.73046875,32176.509765625,,,,,,
1990-05-24,17.700000762939453,32184.400390625,32311.75,,,,,,
1990-05-25,17.31999969482422,32340.380859375,32793.87890625,,,,,,
1990-05-28,,32838.80078125,33191.609375,,,,,,
1990-05-29,18.75,33191.12109375,32817.671875,,,,,,
1990-05-30,17.440000534057617,32804.73828125,32926.26171875,,,,,,
1990-05-31,17.3700008392334,32961.3984375,33130.80078125,,,,,,
1990-06-01,17.09000015258789,33110.37109375,32891.12109375,,,,,,
1990-06-04,18.389999389648438,32910.76171875,32925.37109375,,,,,,
1990-06-05,18.969999313354492,32944.71875,32921.62109375,,,,,,
1990-06-06,17.420000076293945,32913.8203125,32953.5,,,,,,
1990-06-07,16.8799991607666,32938.69921875,33192.5,,,,,,
1990-06-08,17.579999923706055,33211.6484375,32993.2890625,,,,,,
1990-06-11,16.34000015258789,32963.96875,32540.1796875,,,,,,
1990-06-12,16.600000381469727,32490.419921875,32322.310546875,,,,,,
1990-06-13,17.3799991607666,32349.259765625,32371.76953125,,,,,,
1990-06-14,17.399999618530273,32408.880859375,32668.109375,,,,,,
1990-06-15,15.899999618530273,32659.029296875,32538.400390625,,,,,,
1990-06-18,17.709999084472656,32530.310546875,32376.80078125,,,,,,
1990-06-19,15.229999542236328,32324.189453125,32040.380859375,,,,,,
1990-06-20,15.270000457763672,32045.009765625,32087.759765625,,,,,,
1990-06-21,14.720000267028809,32100.490234375,32087.26953125,,,,,,
1990-06-22,19.360000610351562,32040.380859375,31694.5703125,,,,,,
1990-06-25,17.059999465942383,31637.7109375,31124.189453125,,,,,,
1990-06-26,16.290000915527344,31118.83984375,31571.76953125,,,,,,
1990-06-27,16.0,31600.01953125,32312.75,,,,,,
1990-06-28,16.18000030517578,32324.009765625,32106.189453125,,,,,,
1990-06-29,15.5,32144.51953125,31940.240234375,,,,,,
1990-07-02,16.260000228881836,31924.029296875,32160.23046875,,,,,,
1990-07-03,16.110000610351562,32179.890625,32414.599609375,,,,,,
1990-07-04,,32414.30078125,32445.919921875,,,,,,
1990-07-05,17.25,32449.470703125,32351.669921875,,,,,,
1990-07-06,16.40999984741211,32346.140625,32445.119140625,,,,,,
1990-07-09,16.65999984741211,32457.5703125,32538.279296875,,,,,,
1990-07-10,16.920000076293945,32552.900390625,32152.4296875,,,,,,
1990-07-11,16.68000030517578,32151.240234375,32294.1796875,,,,,,
1990-07-12,17.059999465942383,32330.830078125,32575.3203125,,,,,,
1990-07-13,17.09000015258789,32616.91015625,32644.369140625,,,,,,
1990-07-16,16.75,32677.859375,33021.73046875,,,,,,
1990-07-17,16.65999984741211,33065.1015625,33172.28125,,,,,,
1990-07-18,18.899999618530273,33173.76171875,33048.109375,,,,,,
1990-07-19,18.559999465942383,33051.171875,33055.62109375,,,,,,
1990-07-20,15.630000114440918,33022.71875,32421.51953125,,,,,,
1990-07-23,23.68000030517578,32421.119140625,31894.7890625,,,,,,
1990-07-24,21.790000915527344,31834.140625,31702.4609375,,,,,,
1990-07-25,20.190000534057617,31739.009765625,31701.26953125,,,,,,
1990-07-26,20.260000228881836,31706.109375,31369.75,,,,,,
1990-07-27,21.1200008392334,31341.400390625,30863.48046875,,,,,,
1990-07-30,21.15999984741211,30846.490234375,30442.94921875,,,,,,
1990-07-31,21.110000610351562,30504.490234375,31035.66015625,,,,,,
1990-08-01,21.639999389648438,31086.140625,30837.990234375,,,,,,
1990-08-02,20.43000030517578,30799.9609375,30245.1796875,,,,,,
1990-08-03,28.739999771118164,30221.76953125,29515.759765625,,,,,,
1990-08-06,35.90999984741211,29486.119140625,28599.529296875,,,,,,
1990-08-07,32.75,28598.5390625,27653.0703125,,,,,,
1990-08-08,28.270000457763672,27657.119140625,28509.140625,,,,,,
1990-08-09,24.389999389648438,28502.419921875,27615.73046875,,,,,,
1990-08-10,25.75,27645.560546875,27329.55078125,,,,,,
1990-08-13,25.739999771118164,27282.130859375,26176.4296875,,,,,,
1990-08-14,24.18000030517578,26193.619140625,26672.529296875,,,,,,
1990-08-15,23.309999465942383,26716.880859375,28112.119140625,,,,,,
1990-08-16,27.15999984741211,28097.109375,27549.439453125,,,,,,
1990-08-17,27.530000686645508,27526.8203125,26786.720703125,,,,,,
1990-08-20,26.459999084472656,26759.66015625,26490.470703125,,,,,,
1990-08-21,28.899999618530273,26548.849609375,26297.83984375,,,,,,
1990-08-22,30.549999237060547,26254.369140625,25210.91015625,,,,,,
1990-08-23,36.470001220703125,25198.759765625,23737.630859375,,,,,,
1990-08-24,33.93000030517578,23731.009765625,24165.759765625,,,,,,
1990-08-27,29.6299991607666,24183.439453125,25141.759765625,,,,,,
1990-08-28,29.1200008392334,25145.7109375,25710.759765625,,,,,,
1990-08-29,27.3799991607666,25700.98046875,24894.7890625,,,,,,
1990-08-30,29.889999389648438,24915.640625,25669.9609375,,,,,,
1990-08-31,29.899999618530273,25645.560546875,25978.369140625,,,,,,
1990-09-03,,26014.130859375,25420.4296875,,,,,,
1990-09-04,29.579999923706055,25429.419921875,24907.640625,,,,,,
1990-09-05,28.520000457763672,24888.26953125,24078.33984375,,,,,,
1990-09-06,30.190000534057617,24095.919921875,23811.91015625,,,,,,
1990-09-07,28.729999542236328,23786.8203125,23962.0703125,,,,,,
1990-09-10,29.34000015258789,23997.23046875,25080.900390625,,,,,,
1990-09-11,28.3799991607666,25064.009765625,24604.66015625,,,,,,
1990-09-12,28.1200008392334,24600.810546875,25216.140625,,,,,,
1990-09-13,29.329999923706055,25253.6796875,25075.080078125,,,,,,
1990-09-14,30.559999465942383,25064.2109375,24897.4609375,,,,,,
1990-09-17,29.549999237060547,24888.669921875,24365.599609375,,,,,,
1990-09-18,28.81999969482422,24331.029296875,23884.8203125,,,,,,
1990-09-19,27.8799991607666,23879.380859375,23726.169921875,,,,,,
1990-09-20,28.65999984741211,23734.0703125,23602.98046875,,,,,,
1990-09-21,30.040000915527344,23570.08984375,23777.830078125,,,,,,
1990-09-24,30.559999465942383,,,,,,,,
1990-09-25,28.809999465942383,23762.029296875,23359.3203125,,,,,,
1990-09-26,28.190000534057617,23371.080078125,22250.619140625,,,,,,
1990-09-27,28.670000076293945,22232.140625,21771.91015625,,,,,,
1990-09-28,29.110000610351562,21756.19921875,20983.5,,,,,,
1990-10-01,28.059999465942383,20986.0703125,20221.859375,,,,,,
1990-10-02,27.280000686645508,20221.859375,22898.41015625,,,,,,
1990-10-03,27.899999618530273,22898.109375,22849.390625,,,,,,
1990-10-04,27.510000228881836,22829.029296875,22278.189453125,,,,,,
1990-10-05,27.850000381469727,22308.4296875,22827.650390625,,,,,,
1990-10-08,28.040000915527344,22857.58984375,23630.0,,,,,,
1990-10-09,30.709999084472656,23643.05078125,23495.109375,,,,,,
1990-10-10,31.190000534057617,,,,,,,,
1990-10-11,33.97999954223633,23479.689453125,22585.630859375,,,,,,
1990-10-12,31.940000534057617,22557.169921875,22390.16015625,,,,,,
1990-10-15,31.639999389648438,22404.08984375,23109.19921875,,,,,,
1990-10-16,31.450000762939453,23143.41015625,23606.099609375,,,,,,
1990-10-17,31.3700008392334,23615.400390625,23859.359375,,,,,,
1990-10-18,29.600000381469727,23857.98046875,24367.080078125,,,,,,
1990-10-19,27.860000610351562,24363.919921875,24481.490234375,,,,,,
1990-10-22,27.270000457763672,24489.509765625,25070.859375,,,,,,
1990-10-23,27.56999969482422,25099.0703125,25298.30078125,,,,,,
1990-10-24,28.280000686645508,25271.279296875,24876.880859375,,,,,,
1990-10-25,29.040000915527344,24907.560546875,25352.630859375,,,,,,
1990-10-26,30.75,25323.26953125,25005.640625,,,,,,
1990-10-29,31.540000915527344,25004.359375,25329.310546875,,,,,,
1990-10-30,30.520000457763672,25328.51953125,25242.400390625,,,,,,
1990-10-31,30.040000915527344,25253.490234375,25194.099609375,,,,,,
1990-11-01,30.25,25159.94921875,24295.16015625,,,,,,
1990-11-02,30.030000686645508,24244.279296875,24194.990234375,,,,,,
1990-11-05,29.850000381469727,24232.009765625,24385.330078125,,,,,,
1990-11-06,29.110000610351562,24416.41015625,23965.75,,,,,,
1990-11-07,30.8700008392334,23938.33984375,23500.25,,,,,,
1990-11-08,30.790000915527344,23444.029296875,22969.810546875,,,,,,
1990-11-09,26.959999084472656,22946.94921875,22931.80078125,,,,,,
1990-11-12,25.600000381469727,,,,,,,,
1990-11-13,24.579999923706055,22938.73046875,23973.669921875,,,,,,
1990-11-14,22.889999389648438,23940.810546875,23937.439453125,,,,,,
1990-11-15,22.56999969482422,23931.009765625,23487.48046875,,,,,,
1990-11-16,21.34000015258789,23455.41015625,23171.630859375,,,,,,
1990-11-19,20.950000762939453,23192.619140625,23518.16015625,,,,,,
1990-11-20,20.09000015258789,23478.669921875,23205.48046875,,,,,,
1990-11-21,21.09000015258789,23158.169921875,22816.990234375,,,,,,
1990-11-22,,22821.439453125,23400.279296875,,,,,,
1990-11-23,20.979999542236328,,,,,,,,
1990-11-26,22.760000228881836,23416.779296875,23762.859375,,,,,,
1990-11-27,22.860000610351562,23737.140625,23623.509765625,,,,,,
1990-11-28,22.959999084472656,23609.51953125,23053.880859375,,,,,,
1990-11-29,23.90999984741211,23030.900390625,22712.599609375,,,,,,
1990-11-30,22.15999984741211,22684.0390625,22454.630859375,,,,,,
1990-12-03,22.290000915527344,22456.869140625,22725.990234375,,,,,,
1990-12-04,22.030000686645508,22679.05078125,21862.609375,,,,,,
1990-12-05,20.940000534057617,21901.720703125,22193.720703125,,,,,,
1990-12-06,22.6200008392334,22238.80078125,22553.099609375,,,,,,
1990-12-07,22.59000015258789,22592.310546875,23522.490234375,,,,,,
1990-12-10,23.579999923706055,23564.640625,23784.669921875,,,,,,
1990-12-11,23.75,23760.01953125,23956.970703125,,,,,,
1990-12-12,21.280000686645508,23956.48046875,23999.41015625,,,,,,
1990-12-13,23.049999237060547,24036.279296875,24642.970703125,,,,,,
1990-12-14,23.850000381469727,24637.490234375,24349.5,,,,,,
1990-12-17,24.850000381469727,24326.91015625,24087.91015625,,,,,,
1990-12-18,23.110000610351562,24093.880859375,24424.01953125,,,,,,
1990-12-19,23.079999923706055,24473.2109375,24876.779296875,,,,,,
1990-12-20,23.1299991607666,24853.41015625,24524.939453125,,,,,,
1990-12-21,22.65999984741211,24494.619140625,24119.599609375,,,,,,
1990-12-24,24.030000686645508,,,,,,,,
1990-12-25,,24089.9296875,23767.880859375,,,,,,
1990-12-26,24.18000030517578,23784.91015625,23887.560546875,,,,,,
1990-12-27,24.809999465942383,23938.25,23940.69921875,,,,,,
1990-12-28,25.049999237060547,23953.51953125,23848.7109375,,,,,,
1990-12-31,26.3799991607666,,,,,,,,
1991-01-02,26.6200008392334,,,,,,,,
1991-01-03,27.93000030517578,,,,,,,,
1991-01-04,27.190000534057617,23827.48046875,24069.1796875,,,,,,
1991-01-07,28.950000762939453,24036.990234375,23736.5703125,,,,,,
1991-01-08,30.3799991607666,23707.69921875,22897.83984375,,,,,,
1991-01-09,33.29999923706055,22846.759765625,22969.26953125,,,,,,
1991-01-10,31.329999923706055,22924.75,23047.359375,,,,,,
1991-01-11,32.630001068115234,23077.69921875,23241.01953125,,,,,,
1991-01-14,36.20000076293945,23197.9609375,23213.23046875,,,,,,
1991-01-15,36.15999984741211,,,,,,,,
1991-01-16,33.20000076293945,23140.23046875,22442.69921875,,,,,,
1991-01-17,27.450000762939453,22403.0703125,23446.810546875,,,,,,
1991-01-18,25.389999389648438,23479.400390625,23808.30078125,,,,,,
1991-01-21,24.329999923706055,23755.259765625,23352.189453125,,,,,,
1991-01-22,24.899999618530273,23372.150390625,23253.650390625,,,,,,
1991-01-23,23.920000076293945,23173.2109375,23050.099609375,,,,,,
1991-01-24,22.860000610351562,23114.390625,23269.009765625,,,,,,
1991-01-25,22.200000762939453,23342.990234375,23573.25,,,,,,
1991-01-28,23.049999237060547,23574.919921875,23569.439453125,,,,,,
1991-01-29,23.170000076293945,23562.689453125,23460.119140625,,,,,,
1991-01-30,21.3700008392334,23444.16015625,23409.609375,,,,,,
1991-01-31,20.90999984741211,23477.439453125,23293.140625,,,,,,
1991-02-01,21.040000915527344,23270.630859375,23156.69921875,,,,,,
1991-02-04,21.860000610351562,23178.8203125,23287.359375,,,,,,
1991-02-05,21.459999084472656,23367.0390625,23821.5703125,,,,,,
1991-02-06,22.68000030517578,23877.0703125,23952.0390625,,,,,,
1991-02-07,23.600000381469727,24001.169921875,24104.4296875,,,,,,
1991-02-08,23.3799991607666,24114.419921875,24296.080078125,,,,,,
1991-02-11,22.559999465942383,,,,,,,,
1991-02-12,22.260000228881836,24333.0703125,24935.009765625,,,,,,
1991-02-13,20.860000610351562,24932.94921875,25139.470703125,,,,,,
1991-02-14,21.479999542236328,25184.990234375,25356.369140625,,,,,,
1991-02-15,19.56999969482422,25321.91015625,25343.740234375,,,,,,
1991-02-18,,25378.390625,26230.009765625,,,,,,
1991-02-19,19.84000015258789,26243.91015625,26166.98046875,,,,,,
1991-02-20,22.260000228881836,26153.470703125,26198.7890625,,,,,,
1991-02-21,20.780000686645508,26137.029296875,26024.369140625,,,,,,
1991-02-22,21.010000228881836,26059.220703125,25902.810546875,,,,,,
1991-02-25,22.860000610351562,25908.189453125,26462.759765625,,,,,,
1991-02-26,20.3799991607666,26499.759765625,26282.9609375,,,,,,
1991-02-27,21.260000228881836,26229.130859375,26094.25,,,,,,
1991-02-28,21.229999542236328,26176.759765625,26409.220703125,,,,,,
1991-03-01,21.229999542236328,26389.25,25881.5703125,,,,,,
1991-03-04,20.860000610351562,25851.91015625,25976.01953125,,,,,,
1991-03-05,20.450000762939453,25980.51953125,25913.48046875,,,,,,
1991-03-06,20.549999237060547,25981.69921875,26382.990234375,,,,,,
1991-03-07,21.049999237060547,26364.689453125,26397.9609375,,,,,,
1991-03-08,20.809999465942383,26432.3203125,26607.51953125,,,,,,
1991-03-11,20.8799991607666,26630.029296875,26669.369140625,,,,,,
1991-03-12,18.81999969482422,26643.9296875,26727.419921875,,,,,,
1991-03-13,16.09000015258789,26692.080078125,26418.3203125,,,,,,
1991-03-14,14.9399995803833,26478.3203125,26542.330078125,,,,,,
1991-03-15,14.899999618530273,26560.630859375,26843.099609375,,,,,,
1991-03-18,15.789999961853027,26916.220703125,27146.91015625,,,,,,
1991-03-19,16.110000610351562,27065.970703125,27006.66015625,,,,,,
1991-03-20,16.040000915527344,26903.099609375,26449.349609375,,,,,,
1991-03-21,16.860000610351562,,,,,,,,
1991-03-22,16.489999771118164,26513.75,26613.189453125,,,,,,
1991-03-25,16.760000228881836,26602.619140625,26645.7890625,,,,,,
1991-03-26,16.309999465942383,26673.640625,26339.380859375,,,,,,
1991-03-27,16.549999237060547,26431.80078125,26104.650390625,,,,,,
1991-03-28,16.8799991607666,26026.9296875,26206.919921875,,,,,,
1991-03-29,,26211.759765625,26292.0390625,,,,,,
1991-04-01,17.420000076293945,26237.7890625,26007.400390625,,,,,,
1991-04-02,17.399999618530273,25955.619140625,26252.0,,,,,,
1991-04-03,17.610000610351562,26322.7109375,26780.060546875,,,,,,
1991-04-04,18.010000228881836,26752.640625,26689.810546875,,,,,,
1991-04-05,17.6299991607666,26708.060546875,26767.330078125,,,,,,
1991-04-08,17.40999984741211,26765.259765625,26607.650390625,,,,,,
1991-04-09,20.1200008392334,26559.619140625,26317.390625,,,,,,
1991-04-10,19.729999542236328,26270.5390625,26268.859375,,,,,,
1991-04-11,17.239999771118164,26308.41015625,26425.189453125,,,,,,
1991-04-12,18.450000762939453,26429.140625,26582.5,,,,,,
1991-04-15,16.5,26620.080078125,26695.529296875,,,,,,
1991-04-16,15.819999694824219,26745.830078125,26813.30078125,,,,,,
1991-04-17,15.470000267028809,26859.349609375,26980.369140625,,,,,,
1991-04-18,16.260000228881836,26994.76953125,26798.900390625,,,,,,
1991-04-19,15.680000305175781,26753.130859375,26541.970703125,,,,,,
1991-04-22,16.780000686645508,26492.44921875,26237.009765625,,,,,,
1991-04-23,17.020000457763672,26188.970703125,26491.5703125,,,,,,
1991-04-24,16.719999313354492,26516.130859375,26330.2109375,,,,,,
1991-04-25,17.149999618530273,26316.109375,26038.859375,,,,,,
1991-04-26,17.270000457763672,26100.2109375,26123.6796875,,,,,,
1991-04-29,18.270000457763672,,,,,,,,
1991-04-30,18.239999771118164,26147.349609375,26111.25,,,,,,
1991-05-01,17.770000457763672,26193.609375,26489.0,,,,,,
1991-05-02,17.520000457763672,26518.490234375,26477.859375,,,,,,
1991-05-03,17.239999771118164,,,,,,,,
1991-05-06,17.920000076293945,,,,,,,,
1991-05-07,17.459999084472656,26500.150390625,26342.140625,,,,,,
1991-05-08,17.780000686645508,26312.650390625,26309.7890625,,,,,,
1991-05-09,17.170000076293945,26301.310546875,26438.5,,,,,,
1991-05-10,17.540000915527344,26440.48046875,26274.2890625,,,,,,
1991-05-13,17.65999984741211,26215.009765625,26093.19921875,,,,,,
1991-05-14,18.0,26083.5390625,26030.080078125,,,,,,
1991-05-15,18.3799991607666,26001.6796875,25822.470703125,,,,,,
1991-05-16,17.239999771118164,25762.30078125,25520.26953125,,,,,,
1991-05-17,16.639999389648438,25582.900390625,25701.939453125,,,,,,
1991-05-20,17.100000381469727,25731.0390625,25523.029296875,,,,,,
1991-05-21,16.06999969482422,25461.189453125,25481.2109375,,,,,,
1991-05-22,16.15999984741211,25515.0390625,25398.66015625,,,,,,
1991-05-23,16.110000610351562,25466.3203125,25643.650390625,,,,,,
1991-05-24,15.229999542236328,25677.880859375,25529.140625,,,,,,
1991-05-27,,25543.740234375,25425.880859375,,,,,,
1991-05-28,15.670000076293945,25406.25,25390.669921875,,,,,,
1991-05-29,15.899999618530273,25456.75,25495.41015625,,,,,,
1991-05-30,16.020000457763672,25555.76953125,25647.400390625,,,,,,
1991-05-31,15.930000305175781,25716.740234375,25789.619140625,,,,,,
1991-06-03,16.8700008392334,25840.91015625,25912.609375,,,,,,
1991-06-04,16.170000076293945,25817.630859375,25556.859375,,,,,,
1991-06-05,16.399999618530273,25544.830078125,25289.5703125,,,,,,
1991-06-06,16.93000030517578,25299.240234375,24984.119140625,,,,,,
1991-06-07,16.979999542236328,25031.0703125,25035.109375,,,,,,
1991-06-10,17.469999313354492,25001.080078125,24598.380859375,,,,,,
1991-06-11,17.31999969482422,24571.94921875,24662.58984375,,,,,,
1991-06-12,17.719999313354492,24719.400390625,24482.689453125,,,,,,
1991-06-13,16.989999771118164,24454.6796875,24808.169921875,,,,,,
1991-06-14,15.979999542236328,24824.5390625,25093.890625,,,,,,
1991-06-17,15.5,25089.75,24943.08984375,,,,,,
1991-06-18,16.139999389648438,24885.390625,24685.470703125,,,,,,
1991-06-19,17.440000534057617,24657.4609375,23996.75,,,,,,
1991-06-20,16.75,23990.240234375,24082.259765625,,,,,,
1991-06-21,16.510000228881836,24095.1796875,24275.080078125,,,,,,
1991-06-24,18.280000686645508,24263.0390625,23765.4609375,,,,,,
1991-06-25,17.850000381469727,23695.220703125,23907.419921875,,,,,,
1991-06-26,17.979999542236328,23932.390625,23766.380859375,,,,,,
1991-06-27,17.8700008392334,23700.060546875,23543.029296875,,,,,,
1991-06-28,19.549999237060547,23575.2109375,23290.9609375,,,,,,
1991-07-01,18.639999389648438,23376.529296875,24108.759765625,,,,,,
1991-07-02,17.6299991607666,24136.5,23995.759765625,,,,,,
1991-07-03,19.469999313354492,23924.30078125,23373.470703125,,,,,,
1991-07-04,,23292.240234375,23135.609375,,,,,,
1991-07-05,18.350000381469727,23191.080078125,22898.33984375,,,,,,
1991-07-08,20.290000915527344,22884.8203125,22176.169921875,,,,,,
1991-07-09,19.760000228881836,22213.580078125,22608.9609375,,,,,,
1991-07-10,19.190000534057617,22651.109375,23121.30078125,,,,,,
1991-07-11,17.389999389648438,23089.810546875,22937.919921875,,,,,,
1991-07-12,18.290000915527344,22963.580078125,23137.779296875,,,,,,
1991-07-15,17.780000686645508,23193.939453125,23459.0390625,,,,,,
1991-07-16,17.489999771118164,23483.119140625,23375.150390625,,,,,,
1991-07-17,17.520000457763672,23307.640625,23060.69921875,,,,,,
1991-07-18,15.770000457763672,23045.099609375,22908.7109375,,,,,,
1991-07-19,15.5,22922.619140625,22866.359375,,,,,,
1991-07-22,16.899999618530273,22873.9609375,22705.2890625,,,,,,
1991-07-23,16.579999923706055,22688.810546875,22758.98046875,,,,,,
1991-07-24,16.40999984741211,22779.01953125,23297.470703125,,,,,,
1991-07-25,15.739999771118164,23305.26953125,23332.7109375,,,,,,
1991-07-26,15.449999809265137,23287.849609375,23519.0703125,,,,,,
1991-07-29,15.670000076293945,23545.75,23443.580078125,,,,,,
1991-07-30,15.470000267028809,23466.900390625,23872.630859375,,,,,,
