Date,SPY,TLT,GLD,DBC
2006-06-28,86.60523986816406,44.222415924072266,57.540000915527344,19.54184341430664
2006-06-29,88.35466766357422,44.3712158203125,59.52000045776367,19.969942092895508
2006-06-30,88.36164093017578,44.80155563354492,61.22999954223633,20.05714988708496
2006-07-03,88.72266387939453,44.757266998291016,62.18000030517578,20.58830451965332
2006-07-05,88.21585083007812,44.39990234375,62.5,20.42974853515625
2006-07-06,88.47274017333984,44.671958923339844,63.02000045776367,20.56452178955078
2006-07-07,87.89649963378906,44.95998001098633,62.630001068115234,20.41389274597168
2006-07-10,88.06312561035156,45.002662658691406,62.02000045776367,20.271196365356445
2006-07-11,88.45186614990234,45.14671325683594,63.810001373291016,20.71514892578125
2006-07-12,87.50772857666016,45.15736770629883,64.91999816894531,20.921268463134766
2006-07-13,86.08455657958984,45.333335876464844,65.55000305175781,20.913339614868164
2006-07-14,85.75135040283203,45.36003875732422,65.8499984741211,21.008474349975586
2006-07-17,85.62635803222656,45.4293327331543,63.95000076293945,20.53281021118164
2006-07-18,86.06376647949219,45.03999710083008,62.900001525878906,20.405969619750977
2006-07-19,87.25778198242188,45.46670913696289,64.02999877929688,20.47731590270996
2006-07-20,86.6607666015625,45.60004425048828,62.540000915527344,20.26327133178711
2006-07-21,86.04986572265625,45.51472091674805,61.709999084472656,20.207773208618164
2006-07-24,87.61882019042969,45.488040924072266,61.13999938964844,20.294979095458984
2006-07-25,87.93122100830078,45.354679107666016,61.54999923706055,20.120569229125977
2006-07-26,88.04922485351562,45.5200309753418,62.0,19.98579978942871
2006-07-27,87.9659194946289,45.45073699951172,62.900001525878906,20.374256134033203
2006-07-28,88.84760284423828,45.712032318115234,63.11000061035156,20.302907943725586
2006-07-31,88.75735473632812,45.77073669433594,63.15999984741211,20.501100540161133
2006-08-01,88.31997680664062,45.766441345214844,64.31999969482422,20.596233367919922
2006-08-02,88.9169921875,45.93782424926758,64.75,20.873703002929688
2006-08-03,89.1530532836914,45.948551177978516,64.12000274658203,20.675508499145508
2006-08-04,89.00030517578125,46.22698211669922,64.27999877929688,20.65172576904297
2006-08-07,88.79204559326172,46.253780364990234,64.5,20.976764678955078
2006-08-08,88.45186614990234,46.152076721191406,63.970001220703125,20.683439254760742
2006-08-09,88.15338134765625,46.00208282470703,64.62999725341797,20.71514892578125
2006-08-10,88.42414855957031,45.932437896728516,63.25,20.445608139038086
2006-08-11,88.1741943359375,45.7343635559082,62.709999084472656,20.24741554260254
2006-08-14,88.2436294555664,45.654014587402344,62.25,20.05714988708496
2006-08-15,89.29885864257812,46.039573669433594,62.0099983215332,20.08885955810547
2006-08-16,90.04169464111328,46.350181579589844,62.4900016784668,19.87480926513672
2006-08-17,90.2707748413086,46.33411407470703,61.029998779296875,19.565631866455078
2006-08-18,90.72897338867188,46.468021392822266,61.040000915527344,19.668691635131836
2006-08-21,90.3402328491211,46.634037017822266,62.439998626708984,19.827247619628906
2006-08-22,90.33323669433594,46.65009689331055,62.04999923706055,19.7955322265625
2006-08-23,90.08332824707031,46.67149353027344,61.83000183105469,19.58941078186035
2006-08-24,90.00696563720703,46.75720977783203,61.75,19.87480926513672
2006-08-25,90.1180648803711,46.826839447021484,61.77000045776367,19.86688232421875
2006-08-28,90.54844665527344,46.8696403503418,61.0,19.557701110839844
2006-08-29,90.65258026123047,46.933929443359375,60.939998626708984,19.52598762512207
2006-08-30,90.70813751220703,47.057064056396484,61.41999816894531,19.819316864013672
2006-08-31,90.69425964355469,47.16956329345703,62.290000915527344,19.819316864013672
2006-09-01,91.23572540283203,47.185672760009766,62.13999938964844,19.77967643737793
2006-09-05,91.40930938720703,46.889984130859375,63.36000061035156,19.747966766357422
2006-09-06,90.60400390625,46.825408935546875,62.86000061035156,19.64490509033203
2006-09-07,90.18745422363281,46.91681671142578,61.25,19.581485748291016
2006-09-08,90.44432067871094,46.954498291015625,60.63999938964844,19.422929763793945
2006-09-11,90.53457641601562,46.91142272949219,58.5,18.971050262451172
2006-09-12,91.42321014404297,47.14805603027344,58.31999969482422,18.6697940826416
2006-09-13,91.79112243652344,47.16954803466797,58.619998931884766,18.622230529785156
2006-09-14,91.79806518554688,47.06199264526367,57.189998626708984,18.511241912841797
2006-09-15,92.01354217529297,47.02436828613281,57.400001525878906,18.455745697021484
2006-09-18,92.13905334472656,46.9490852355957,58.22999954223633,18.677722930908203
2006-09-19,91.9089584350586,47.476043701171875,56.91999816894531,18.400253295898438
2006-09-20,92.39703369140625,47.545902252197266,57.2599983215332,18.289264678955078
2006-09-21,91.95077514648438,47.981449127197266,57.95000076293945,18.606372833251953
2006-09-22,91.67186737060547,48.21802520751953,58.5,18.39232635498047
2006-09-25,92.37613677978516,48.55672073364258,58.5,18.431964874267578
2006-09-26,93.14315032958984,48.352413177490234,58.7400016784668,18.511241912841797
2006-09-27,93.25470733642578,48.212623596191406,59.810001373291016,18.788713455200195
2006-09-28,93.21986389160156,48.132015228271484,59.790000915527344,18.9393367767334
2006-09-29,93.14315032958984,48.07284927368164,59.470001220703125,18.986907958984375
2006-10-02,92.79447937011719,48.20451736450195,59.150001525878906,18.780786514282227
2006-10-03,92.98974609375,48.13978958129883,57.11000061035156,18.471601486206055
2006-10-04,94.07748413085938,48.49064254760742,56.369998931884766,18.606372833251953
2006-10-05,94.25875854492188,48.150577545166016,56.91999816894531,18.709436416625977
2006-10-06,94.14027404785156,47.648521423339844,56.9900016784668,18.780786514282227
2006-10-09,94.19605255126953,47.778106689453125,57.20000076293945,19.304014205932617
2006-10-10,94.32156372070312,47.400230407714844,57.0,18.788713455200195
2006-10-11,94.20997619628906,47.25990676879883,56.880001068115234,18.535024642944336
2006-10-12,95.02581787109375,47.2868537902832,57.4900016784668,18.74114227294922
2006-10-13,95.2699203491211,47.049381256103516,58.56999969482422,19.145462036132812
2006-10-16,95.41629028320312,47.25990676879883,59.16999816894531,19.311941146850586
2006-10-17,95.11647033691406,47.29767990112305,58.650001525878906,19.327796936035156
2006-10-18,95.24197387695312,47.394832611083984,58.59000015258789,19.018613815307617
2006-10-19,95.39537811279297,47.3084831237793,59.40999984741211,19.335723876953125
2006-10-20,95.41629028320312,47.25990676879883,58.779998779296875,19.066181182861328
2006-10-23,95.8555679321289,47.070960998535156,57.7599983215332,19.105819702148438
2006-10-24,96.14148712158203,47.070960998535156,58.16999816894531,19.24059295654297
2006-10-25,96.46918487548828,47.44345474243164,58.7599983215332,19.581485748291016
2006-10-26,96.76898956298828,47.751129150390625,59.290000915527344,19.446714401245117
2006-10-27,96.162353515625,47.97243881225586,59.400001525878906,19.50220489501953
2006-10-30,96.09264373779297,48.10737228393555,59.900001525878906,19.296085357666016
2006-10-31,96.07872772216797,48.47977828979492,60.2400016784668,19.177167892456055
2006-11-01,95.43022918701172,48.748077392578125,61.36000061035156,19.422929763793945
2006-11-02,95.37445831298828,48.547542572021484,61.91999816894531,19.280229568481445
2006-11-03,95.20706176757812,47.97319030761719,62.29999923706055,19.518062591552734
2006-11-06,96.28089904785156,48.11410140991211,61.88999938964844,19.85895347595215
2006-11-07,96.6504898071289,48.33627700805664,62.040000915527344,19.81138801574707
2006-11-08,96.85967254638672,48.509666442871094,61.11000061035156,19.7876033782959
2006-11-09,96.35066223144531,48.482574462890625,62.95000076293945,20.04922103881836
2006-11-10,96.39249420166016,48.69386672973633,62.4900016784668,19.62904930114746
2006-11-13,96.62954711914062,48.683048248291016,62.189998626708984,19.486351013183594
2006-11-14,97.35474395751953,48.872718811035156,61.630001068115234,19.54184341430664
2006-11-15,97.63367462158203,48.688446044921875,61.84000015258789,19.692474365234375
2006-11-16,97.88467407226562,48.46631622314453,61.310001373291016,19.200956344604492
2006-11-17,97.9125747680664,48.742671966552734,61.779998779296875,19.438785552978516
2006-11-20,97.96834564208984,48.818546295166016,61.77000045776367,19.367435455322266
2006-11-21,98.06597900390625,48.9377326965332,62.27000045776367,19.549774169921875
2006-11-22,98.26119232177734,49.0190315246582,62.5,19.621124267578125
2006-11-24,97.86373138427734,49.105712890625,63.5,19.89066505432129
2006-11-27,96.51802825927734,49.28451156616211,63.70000076293945,19.94615936279297
2006-11-28,96.93639373779297,49.38751983642578,63.56999969482422,20.00165367126465
2006-11-29,97.94741821289062,49.27371597290039,63.15999984741211,20.255340576171875
2006-11-30,97.9892807006836,49.59885025024414,64.38999938964844,20.437679290771484
2006-12-01,97.77310943603516,49.72501754760742,64.12000274658203,20.42974853515625
2006-12-04,98.51919555664062,49.812076568603516,64.12000274658203,20.334619522094727
2006-12-05,98.94454193115234,49.578163146972656,63.810001373291016,20.398038864135742
2006-12-06,98.86089324951172,49.480247497558594,62.689998626708984,20.12849998474121
2006-12-07,98.42855072021484,49.44218063354492,62.72999954223633,20.05714988708496
2006-12-08,98.60987854003906,49.08319091796875,62.04999923706055,19.89859390258789
2006-12-11,98.89573669433594,49.29534149169922,62.56999969482422,19.93030548095703
2006-12-12,98.81903839111328,49.398677825927734,62.52000045776367,19.89859390258789
2006-12-13,98.92365264892578,48.958099365234375,62.47999954223633,19.906524658203125
2006-12-14,99.79521179199219,48.77860641479492,62.119998931884766,20.136425018310547
2006-12-15,99.80438232421875,48.80577087402344,61.0,20.231557846069336
2006-12-18,99.53084564208984,48.82211685180664,61.040000915527344,19.874195098876953
2006-12-19,99.72019958496094,48.75685501098633,61.79999923706055,20.10972785949707
2006-12-20,99.66415405273438,48.75141143798828,61.619998931884766,20.150339126586914
2006-12-21,99.29949188232422,48.99617004394531,61.380001068115234,19.94729232788086
2006-12-22,98.6894302368164,48.62085723876953,61.650001525878906,20.101608276367188
2006-12-26,99.27144622802734,48.767723083496094,61.97999954223633,19.792978286743164
2006-12-27,99.92350769042969,48.40916442871094,62.220001220703125,19.73612403869629
2006-12-28,99.71324157714844,48.30002212524414,62.900001525878906,19.88231658935547
2006-12-29,99.29949188232422,48.26183319091797,63.209999084472656,19.963539123535156
2007-01-03,99.12419128417969,48.60564422607422,62.279998779296875,19.330028533935547
2007-01-04,99.33456420898438,48.90034103393555,61.650001525878906,18.82647705078125
2007-01-05,98.54224395751953,48.68750762939453,60.16999816894531,18.76150131225586
2007-01-08,98.99799346923828,48.774803161621094,60.47999954223633,18.85896110534668
2007-01-09,98.91388702392578,48.774803161621094,60.849998474121094,18.69652557373047
2007-01-10,99.2433853149414,48.55652618408203,60.59000015258789,18.42038345336914
2007-01-11,99.67813110351562,48.27275085449219,60.630001068115234,18.396018981933594
2007-01-12,100.43536376953125,48.04901123046875,62.16999816894531,18.82647705078125
2007-01-16,100.23904418945312,48.15265655517578,61.970001220703125,18.396018981933594
2007-01-17,100.28114318847656,48.005287170410156,62.63999938964844,18.558454513549805
2007-01-18,99.94451904296875,48.15265655517578,62.2599983215332,18.3635311126709
2007-01-19,100.1408920288086,48.02165603637695,63.0,18.63967514038086
2007-01-22,99.8323745727539,48.13627624511719,62.720001220703125,18.655916213989258
2007-01-23,100.12689208984375,47.81975555419922,64.2300033569336,19.24881362915039
2007-01-24,100.9332046508789,47.814266204833984,64.33000183105469,19.086374282836914
2007-01-25,99.74822235107422,47.47042465209961,64.05999755859375,18.915817260742188
2007-01-26,99.65711212158203,47.43227005004883,64.16999816894531,19.151348114013672
2007-01-29,99.60100555419922,47.328529357910156,63.77000045776367,18.76150131225586
2007-01-30,100.1198501586914,47.383087158203125,64.22000122070312,19.281299591064453
2007-01-31,100.79297637939453,47.78154754638672,64.83000183105469,19.484346389770508
2007-02-01,101.39599609375,47.723976135253906,65.22000122070312,19.4112491607666
2007-02-02,101.5362548828125,47.78429412841797,64.27999877929688,19.663028717041016
2007-02-05,101.56429290771484,47.85002136230469,64.30999755859375,19.598054885864258
2007-02-06,101.59230041503906,48.11305618286133,64.79000091552734,19.50058937072754
2007-02-07,101.81671905517578,48.25554275512695,64.62999725341797,19.265056610107422
2007-02-08,101.68341827392578,48.293914794921875,65.5199966430664,19.711759567260742
2007-02-09,100.92622375488281,48.01991271972656,66.12000274658203,19.83358383178711
2007-02-12,100.58260345458984,47.910316467285156,65.66999816894531,19.459980010986328
2007-02-13,101.43107604980469,47.80620193481445,65.83999633789062,19.81734275817871
2007-02-14,102.09716033935547,48.261016845703125,66.37000274658203,19.549318313598633
2007-02-15,102.23042297363281,48.403499603271484,66.41000366210938,19.549318313598633
2007-02-16,102.1812973022461,48.57341766357422,66.36000061035156,19.89044189453125
2007-02-20,102.39864349365234,48.6829948425293,65.30999755859375,19.671152114868164
2007-02-21,102.35658264160156,48.60076904296875,67.3499984741211,20.09348487854004
2007-02-22,102.27945709228516,48.33774948120117,67.1500015258789,20.36962890625
2007-02-23,101.87983703613281,48.6829948425293,67.72000122070312,20.49957847595215
2007-02-26,101.78865814208984,49.00624084472656,68.0999984741211,20.556432723999023
2007-02-27,97.81298828125,49.625518798828125,65.41000366210938,20.166584014892578
2007-02-28,98.81566619873047,49.40082931518555,66.4800033569336,20.4752140045166
2007-03-01,98.52117919921875,49.369468688964844,65.81999969482422,20.329021453857422
2007-03-02,97.23103332519531,49.61701202392578,63.709999084472656,20.142215728759766
2007-03-05,96.30548858642578,49.69953536987305,62.93000030517578,19.841707229614258
2007-03-06,97.9532241821289,49.550994873046875,64.1500015258789,20.028512954711914
2007-03-07,97.85513305664062,49.74352264404297,64.30000305175781,20.304655075073242
2007-03-08,98.6824951171875,49.69953536987305,64.4800033569336,20.337141036987305
2007-03-09,98.71052551269531,49.17695617675781,64.25,20.069120407104492
2007-03-12,98.8577651977539,49.369468688964844,64.37000274658203,19.88231658935547
2007-03-13,96.93658447265625,49.66655349731445,63.720001220703125,19.728002548217773
2007-03-14,97.65875244140625,49.44097900390625,63.939998626708984,19.768611907958984
2007-03-15,97.79197692871094,49.435508728027344,63.97999954223633,19.64678382873535
2007-03-16,97.51811218261719,49.42445373535156,64.62000274658203,19.695514678955078
2007-03-19,98.69373321533203,49.31996536254883,64.73999786376953,19.792978286743164
2007-03-20,99.23577117919922,49.34748077392578,65.2699966430664,19.81734275817871
2007-03-21,100.86894226074219,49.369468688964844,65.81999969482422,19.849830627441406
2007-03-22,100.79156494140625,48.97894287109375,65.76000213623047,20.174707412719727
2007-03-23,100.93933868408203,48.841400146484375,65.1500015258789,20.18282699584961
2007-03-26,100.80558013916016,48.90193176269531,65.83999633789062,20.272165298461914
2007-03-27,100.56623840332031,48.81942367553711,65.69999694824219,20.329021453857422
2007-03-28,99.83411407470703,48.72039794921875,66.05000305175781,20.523944854736328
2007-03-29,99.93970489501953,48.65439987182617,65.6500015258789,20.92191505432129
2007-03-30,99.96083068847656,48.560855865478516,65.73999786376953,20.613285064697266
2007-04-02,100.07351684570312,48.6414909362793,65.8499984741211,20.410236358642578
2007-04-03,101.1505126953125,48.580726623535156,65.83000183105469,20.329021453857422
2007-04-04,101.26318359375,48.63045120239258,66.80999755859375,20.556432723999023
2007-04-05,101.5377197265625,48.44820022583008,66.86000061035156,20.597042083740234
2007-04-09,101.67849731445312,48.12800598144531,66.52999877929688,20.38587188720703
2007-04-10,101.79817199707031,48.27157211303711,67.16000366210938,20.670141220092773
2007-04-11,101.38284301757812,48.23845672607422,67.08000183105469,20.637651443481445
2007-04-12,101.83338165283203,48.24946975708008,66.98999786376953,20.75948143005371
2007-04-13,102.2979507446289,48.10041427612305,67.83999633789062,20.873186111450195
2007-04-16,103.26937866210938,48.36537170410156,68.4000015258789,20.71074676513672
2007-04-17,103.54399108886719,48.635955810546875,68.0,20.49957847595215
2007-04-18,103.67070007324219,48.87888717651367,68.37999725341797,20.507701873779297
2007-04-19,103.64250946044922,48.79606246948242,67.52999877929688,20.450851440429688
2007-04-20,104.62100982666016,48.669063568115234,68.69999694824219,20.7351131439209
2007-04-23,104.22676086425781,48.845767974853516,68.26000213623047,20.873186111450195
2007-04-24,104.26903533935547,49.027950286865234,67.7300033569336,20.588918685913086
2007-04-25,105.2264175415039,48.8568000793457,67.88999938964844,20.995014190673828
2007-04-26,105.34605407714844,48.50342559814453,66.87000274658203,20.848819732666016
2007-04-27,105.26161193847656,48.49237060546875,67.55999755859375,20.954404830932617
2007-04-30,104.388671875,49.0003662109375,67.08999633789062,20.767602920532227
2007-05-01,104.65619659423828,49.03582000732422,66.69000244140625,20.808210372924805
2007-05-02,105.26859283447266,49.008121490478516,66.66000366210938,20.64577293395996
2007-05-03,105.83885955810547,48.897239685058594,67.48999786376953,20.743236541748047
2007-05-04,106.24004364013672,49.09676742553711,68.19000244140625,20.70262336730957
2007-05-07,106.26119232177734,49.22979736328125,68.25,20.605165481567383
2007-05-08,106.1203842163086,49.118980407714844,67.87999725341797,20.4752140045166
2007-05-09,106.4090805053711,48.9249382019043,67.44999694824219,20.36962890625
2007-05-10,105.29679870605469,49.04134750366211,66.0,20.28841209411621
2007-05-11,106.19783020019531,48.869571685791016,66.44999694824219,20.588918685913086
2007-05-14,105.96558380126953,48.74211502075195,66.27999877929688,20.51582145690918
2007-05-15,105.99369049072266,48.725486755371094,66.54000091552734,20.718868255615234
2007-05-16,106.71878051757812,48.69219970703125,65.5999984741211,20.51582145690918
2007-05-17,106.5075454711914,48.49273681640625,65.05999755859375,20.686382293701172
2007-05-18,107.4367446899414,48.171329498291016,65.5199966430664,20.653894424438477
2007-05-21,107.38050079345703,48.31543731689453,65.66999816894531,20.85694122314453
2007-05-22,107.29605865478516,48.06605529785156,65.19999694824219,20.556432723999023
2007-05-23,107.3100814819336,47.92756652832031,65.54000091552734,20.653894424438477
2007-05-24,106.33863067626953,47.97187805175781,64.75,20.540191650390625
2007-05-25,106.78209686279297,47.86103820800781,64.94000244140625,20.791963577270508
2007-05-29,107.16930389404297,47.85551834106445,65.06999969482422,20.337141036987305
2007-05-30,108.04217529296875,47.95524215698242,64.72000122070312,20.532068252563477
2007-05-31,107.92961120605469,47.866607666015625,65.54000091552734,20.718868255615234
2007-06-01,108.46459197998047,47.61515426635742,66.44000244140625,20.873186111450195
2007-06-04,108.4786376953125,47.83209228515625,66.54000091552734,21.059988021850586
2007-06-05,108.04923248291016,47.53165054321289,66.37000274658203,20.97876739501953
2007-06-06,106.8876953125,47.509429931640625,66.41000366210938,20.97064781188965
2007-06-07,104.9588851928711,46.65827178955078,65.26000213623047,21.07623291015625
2007-06-08,106.32454681396484,46.61931610107422,64.22000122070312,20.70262336730957
2007-06-11,106.5075454711914,46.48580551147461,64.69999694824219,21.100597381591797
2007-06-12,105.34605407714844,45.81266784667969,64.0999984741211,21.043746948242188
2007-06-13,106.92293548583984,46.357845306396484,64.52999877929688,21.311765670776367
2007-06-14,107.60575866699219,46.24103927612305,64.5999984741211,21.514812469482422
2007-06-15,108.21800994873047,46.55813980102539,64.8499984741211,21.644760131835938
2007-06-18,108.09078216552734,46.46356201171875,64.94999694824219,21.644760131835938
2007-06-19,108.35938262939453,46.897491455078125,65.4800033569336,21.433591842651367
2007-06-20,106.85352325439453,46.51919174194336,64.70999908447266,21.45796012878418
2007-06-21,107.44741821289062,46.296669006347656,64.55999755859375,21.360498428344727
2007-06-22,106.43644714355469,46.59707260131836,64.77999877929688,21.311765670776367
2007-06-25,105.92737579345703,46.85295104980469,64.43000030517578,21.230548858642578
2007-06-26,104.83855438232422,46.864105224609375,63.619998931884766,20.986892700195312
2007-06-27,106.3303451538086,46.90857696533203,63.66999816894531,20.954404830932617
2007-06-28,106.3161849975586,46.897491455078125,64.26000213623047,20.889427185058594
2007-06-29,106.3515396118164,47.38149642944336,64.2699966430664,20.873186111450195
2007-07-02,107.31304931640625,47.630516052246094,65.0199966430664,21.00313377380371
2007-07-03,107.70191955566406,47.34012222290039,64.73999786376953,21.027502059936523
2007-07-05,107.58880615234375,46.80962371826172,64.41999816894531,21.22242546081543
2007-07-06,108.15435028076172,46.6197624206543,64.95999908447266,21.401105880737305
2007-07-09,108.23922729492188,46.78729248046875,65.37999725341797,21.35237693786621
2007-07-10,106.69794464111328,47.580265045166016,65.61000061035156,21.506689071655273
2007-07-11,107.45450592041016,47.08882522583008,65.44000244140625,21.555421829223633
2007-07-12,109.15121459960938,46.926876068115234,66.0199966430664,21.612276077270508
2007-07-13,109.47644805908203,47.055328369140625,66.02999877929688,21.644760131835938
