Date,CAT
2004-04-27,23.905960083007812
2004-04-28,23.292234420776367
2004-04-29,22.67266845703125
2004-04-30,22.71649932861328
2004-05-03,23.195796966552734
2004-05-04,23.090576171875
2004-05-05,23.02920913696289
2004-05-06,22.751571655273438
2004-05-07,22.53822135925293
2004-05-10,21.29909324645996
2004-05-11,21.363401412963867
2004-05-12,21.87774658203125
2004-05-13,21.81930160522461
2004-05-14,22.12032699584961
2004-05-17,21.491987228393555
2004-05-18,21.55335235595703
2004-05-19,21.56795883178711
2004-05-20,21.117908477783203
2004-05-21,21.342945098876953
2004-05-24,21.62641716003418
2004-05-25,21.81637954711914
2004-05-26,21.874834060668945
2004-05-27,21.968341827392578
2004-05-28,22.02095603942871
2004-06-01,22.199222564697266
2004-06-02,22.333656311035156
2004-06-03,21.962505340576172
2004-06-04,22.064790725708008
2004-06-07,22.707731246948242
2004-06-08,22.53822135925293
2004-06-09,22.035566329956055
2004-06-10,22.09402084350586
2004-06-14,21.84852409362793
2004-06-15,22.032638549804688
2004-06-16,21.629343032836914
2004-06-17,21.83683967590332
2004-06-18,21.74915885925293
2004-06-21,21.912826538085938
2004-06-22,22.4008846282959
2004-06-23,22.763261795043945
2004-06-24,23.116897583007812
2004-06-25,22.839258193969727
2004-06-28,22.64344024658203
2004-06-29,23.035051345825195
2004-06-30,23.21625518798828
2004-07-01,22.848012924194336
2004-07-02,22.421327590942383
2004-07-06,22.42426109313965
2004-07-07,22.64928436279297
2004-07-08,22.36580467224121
2004-07-09,22.52653694152832
2004-07-12,22.86263084411621
2004-07-13,23.166566848754883
2004-07-14,23.023359298706055
2004-07-15,23.204557418823242
2004-07-16,22.857913970947266
2004-07-19,22.969552993774414
2004-07-20,22.93429183959961
2004-07-21,22.60527229309082
2004-07-22,21.600603103637695
2004-07-23,21.50952911376953
2004-07-26,21.327396392822266
2004-07-27,21.201074600219727
2004-07-28,21.57122230529785
2004-07-29,21.718109130859375
2004-07-30,21.58884620666504
2004-08-02,21.47429084777832
2004-08-03,21.057132720947266
2004-08-04,21.063013076782227
2004-08-05,20.451976776123047
2004-08-06,20.63705062866211
2004-08-09,20.58416175842285
2004-08-10,20.93375015258789
2004-08-11,21.168758392333984
2004-08-12,21.080623626708984
2004-08-13,21.077693939208984
2004-08-16,21.40671730041504
2004-08-17,21.292144775390625
2004-08-18,21.298019409179688
2004-08-19,20.942567825317383
2004-08-20,21.22164535522461
2004-08-23,21.165822982788086
2004-08-24,21.488971710205078
2004-08-25,21.700475692749023
2004-08-26,21.65348243713379
2004-08-27,21.65053939819336
2004-08-30,21.224580764770508
2004-08-31,21.356779098510742
2004-09-01,21.33327293395996
2004-09-02,21.49778938293457
2004-09-03,21.609411239624023
2004-09-07,22.16168975830078
2004-09-08,22.0911808013916
2004-09-09,21.994237899780273
2004-09-10,22.061813354492188
2004-09-13,22.314451217651367
2004-09-14,22.243938446044922
2004-09-15,21.929615020751953
2004-09-16,21.985431671142578
2004-09-17,22.3614559173584
2004-09-20,22.29094886779785
2004-09-21,22.42314338684082
2004-09-22,22.138195037841797
2004-09-23,21.88555145263672
2004-09-24,21.961936950683594
2004-09-27,21.862043380737305
2004-09-28,22.590593338012695
2004-09-29,23.648149490356445
2004-09-30,23.633459091186523
2004-10-01,23.677518844604492
2004-10-04,23.86846923828125
2004-10-05,23.609968185424805
2004-10-06,23.795034408569336
2004-10-07,23.501258850097656
2004-10-08,23.354387283325195
2004-10-11,23.327945709228516
2004-10-12,23.424880981445312
2004-10-13,23.23394203186035
2004-10-14,23.354387283325195
2004-10-15,23.821453094482422
2004-10-18,23.833227157592773
2004-10-19,23.756834030151367
2004-10-20,23.733335494995117
2004-10-21,22.74421501159668
2004-10-22,22.835737228393555
2004-10-25,23.130992889404297
2004-10-26,23.446935653686523
2004-10-27,23.857345581054688
2004-10-28,23.482372283935547
2004-10-29,23.780582427978516
2004-11-01,24.164419174194336
2004-11-02,24.208717346191406
2004-11-03,24.87601089477539
2004-11-04,25.357282638549805
2004-11-05,25.73818016052246
2004-11-08,25.690929412841797
2004-11-09,26.074792861938477
2004-11-10,26.201738357543945
2004-11-11,26.52948570251465
2004-11-12,26.56492805480957
2004-11-15,26.482242584228516
2004-11-16,26.538345336914062
2004-11-17,26.83361053466797
2004-11-18,26.998964309692383
2004-11-19,26.626920700073242
2004-11-22,26.60330581665039
2004-11-23,26.836580276489258
2004-11-24,27.182037353515625
2004-11-26,27.4005126953125
2004-11-29,26.916284561157227
2004-11-30,27.03143882751465
2004-12-01,27.356231689453125
2004-12-02,27.0845890045166
2004-12-03,26.845430374145508
2004-12-06,26.742076873779297
2004-12-07,26.815889358520508
2004-12-08,26.75978660583496
2004-12-09,27.0078067779541
2004-12-10,27.052108764648438
2004-12-13,27.748933792114258
2004-12-14,27.666257858276367
2004-12-15,28.014671325683594
2004-12-16,27.988088607788086
2004-12-17,27.825700759887695
2004-12-20,27.858182907104492
2004-12-21,28.422130584716797
2004-12-22,28.68490982055664
2004-12-23,28.732162475585938
2004-12-27,28.3748836517334
2004-12-28,29.074665069580078
2004-12-29,29.074665069580078
2004-12-30,28.800067901611328
2004-12-31,28.79121971130371
2005-01-03,28.070775985717773
2005-01-04,27.760725021362305
2005-01-05,27.229276657104492
2005-01-06,27.63082504272461
2005-01-07,27.57176971435547
2005-01-10,27.317848205566406
2005-01-11,26.939903259277344
2005-01-12,27.273555755615234
2005-01-13,27.418224334716797
2005-01-14,27.66330909729004
2005-01-18,27.440881729125977
2005-01-19,27.138385772705078
2005-01-20,26.714305877685547
2005-01-21,26.462230682373047
2005-01-24,26.13304901123047
2005-01-25,26.838857650756836
2005-01-26,27.022735595703125
2005-01-27,25.658546447753906
2005-01-28,25.937334060668945
2005-01-31,26.42366600036621
2005-02-01,26.72616195678711
2005-02-02,26.990110397338867
2005-02-03,27.22439956665039
2005-02-04,27.254060745239258
2005-02-07,27.093896865844727
2005-02-08,27.129484176635742
2005-02-09,26.880382537841797
2005-02-10,27.3015079498291
2005-02-11,27.515016555786133
2005-02-14,27.34896469116211
2005-02-15,27.135419845581055
2005-02-16,27.443836212158203
2005-02-17,27.230327606201172
2005-02-18,26.93968963623047
2005-02-22,26.53043556213379
2005-02-23,26.827001571655273
2005-02-24,27.627714157104492
2005-02-25,28.120006561279297
2005-02-28,28.188217163085938
2005-03-01,28.876245498657227
2005-03-02,28.816926956176758
2005-03-03,28.985979080200195
2005-03-04,29.644336700439453
2005-03-07,29.329984664916992
2005-03-08,29.35964012145996
2005-03-09,28.710180282592773
2005-03-10,29.140174865722656
2005-03-11,29.35964012145996
2005-03-14,28.62713050842285
2005-03-15,28.692378997802734
2005-03-16,28.550025939941406
2005-03-17,28.713134765625
2005-03-18,28.588586807250977
2005-03-21,28.523317337036133
2005-03-22,28.087387084960938
2005-03-23,27.770051956176758
2005-03-24,27.75227928161621
2005-03-28,27.942075729370117
2005-03-29,26.631263732910156
2005-03-30,27.129484176635742
2005-03-31,27.117630004882812
2005-04-01,26.735057830810547
2005-04-04,26.75284767150879
2005-04-05,26.79734230041504
2005-04-06,27.102800369262695
2005-04-07,27.159154891967773
2005-04-08,26.895219802856445
2005-04-11,26.740995407104492
2005-04-12,27.102800369262695
2005-04-13,26.275394439697266
2005-04-14,25.326393127441406
2005-04-15,24.751052856445312
2005-04-18,24.786653518676758
2005-04-19,25.192947387695312
2005-04-20,26.109331130981445
2005-04-21,26.714162826538086
2005-04-22,26.758846282958984
2005-04-25,27.15214729309082
2005-04-26,26.475801467895508
2005-04-27,26.234458923339844
2005-04-28,25.83222198486328
2005-04-29,26.234458923339844
2005-05-02,26.338735580444336
2005-05-03,26.094423294067383
2005-05-04,26.642642974853516
2005-05-05,26.770771026611328
2005-05-06,26.863140106201172
2005-05-09,26.89888572692871
2005-05-10,26.711185455322266
2005-05-11,27.083616256713867
2005-05-12,26.481752395629883
2005-05-13,26.51751708984375
2005-05-16,26.92867660522461
2005-05-17,27.399446487426758
2005-05-18,27.864246368408203
2005-05-19,27.858291625976562
2005-05-20,27.89702606201172
2005-05-23,28.01915740966797
2005-05-24,27.956588745117188
2005-05-25,27.551393508911133
2005-05-26,28.135377883911133
2005-05-27,28.099609375
2005-05-31,28.040027618408203
2005-06-01,28.44524383544922
2005-06-02,28.358844757080078
2005-06-03,27.998327255249023
2005-06-06,28.05195426940918
2005-06-07,28.16516876220703
2005-06-08,28.77596664428711
2005-06-09,29.03518295288086
2005-06-10,28.907066345214844
2005-06-13,29.073936462402344
2005-06-14,29.368877410888672
2005-06-15,29.37186050415039
2005-06-16,29.291423797607422
2005-06-17,29.854543685913086
2005-06-20,30.033315658569336
2005-06-21,30.45043182373047
2005-06-22,29.964784622192383
2005-06-23,29.33909034729004
2005-06-24,28.85939598083496
2005-06-27,28.877260208129883
2005-06-28,29.13945960998535
2005-06-29,28.79384994506836
2005-06-30,28.397567749023438
2005-07-01,28.582307815551758
2005-07-05,28.653810501098633
2005-07-06,28.39459800720215
2005-07-07,29.005386352539062
2005-07-08,29.407609939575195
2005-07-11,29.78601837158203
2005-07-12,29.485076904296875
2005-07-13,29.747289657592773
2005-07-14,30.390853881835938
2005-07-15,30.19420623779297
2005-07-18,30.283592224121094
2005-07-19,31.821001052856445
2005-07-20,31.85094451904297
2005-07-21,31.31212043762207
2005-07-22,31.37797737121582
2005-07-25,31.042694091796875
2005-07-26,31.024738311767578
2005-07-27,31.605493545532227
2005-07-28,32.59932327270508
2005-07-29,32.27602005004883
2005-08-01,32.341888427734375
2005-08-02,32.605308532714844
2005-08-03,32.56339645385742
2005-08-04,32.341888427734375
2005-08-05,32.096412658691406
2005-08-08,32.13832092285156
2005-08-09,32.5334587097168
2005-08-10,32.92861557006836
2005-08-11,33.22795867919922
2005-08-12,32.808868408203125
2005-08-15,33.08426284790039
2005-08-16,32.144317626953125
2005-08-17,32.00661849975586
2005-08-18,31.821008682250977
2005-08-19,32.82083511352539
2005-08-22,32.81486511230469
2005-08-23,32.74302673339844
2005-08-24,31.8569393157959
2005-08-25,31.970687866210938
2005-08-26,32.024559020996094
2005-08-29,32.15028762817383
2005-08-30,32.198184967041016
2005-08-31,33.22197341918945
2005-09-01,34.090091705322266
2005-09-02,34.874393463134766
2005-09-06,35.03005599975586
2005-09-07,35.36532974243164
2005-09-08,34.92229080200195
2005-09-09,35.23959732055664
2005-09-12,35.497039794921875
2005-09-13,35.56289291381836
2005-09-14,34.904327392578125
2005-09-15,34.56904602050781
2005-09-16,34.55707931518555
2005-09-19,34.10806655883789
2005-09-20,34.01225662231445
2005-09-21,34.19187927246094
2005-09-22,34.72472381591797
2005-09-23,35.27552032470703
2005-09-26,34.928279876708984
2005-09-27,35.155784606933594
2005-09-28,34.4553108215332
2005-09-29,34.71874237060547
2005-09-30,35.17375183105469
2005-10-03,35.32940673828125
2005-10-04,34.59300231933594
2005-10-05,33.65903091430664
2005-10-06,33.0423698425293
2005-10-07,33.89849090576172
2005-10-10,33.26987075805664
2005-10-11,33.263885498046875
2005-10-12,32.784908294677734
2005-10-13,32.32991409301758
2005-10-14,32.77296829223633
2005-10-17,32.946556091308594
2005-10-18,32.30596160888672
2005-10-19,33.18605041503906
2005-10-20,32.49441146850586
2005-10-21,29.421201705932617
2005-10-24,30.25716209411621
2005-10-25,30.245126724243164
2005-10-26,30.401527404785156
2005-10-27,30.010601043701172
2005-10-28,30.714237213134766
2005-10-31,31.628387451171875
2005-11-01,31.70657730102539
2005-11-02,32.28995132446289
2005-11-03,32.16365432739258
2005-11-04,32.20573425292969
2005-11-07,32.626739501953125
2005-11-08,32.626739501953125
2005-11-09,32.536521911621094
2005-11-10,32.891353607177734
2005-11-11,32.999610900878906
2005-11-14,33.33639144897461
2005-11-15,33.61906814575195
2005-11-16,34.11824035644531
2005-11-17,34.563297271728516
2005-11-18,34.44902801513672
2005-11-21,34.70761489868164
2005-11-22,35.339107513427734
2005-11-23,34.8880615234375
2005-11-25,34.85198211669922
2005-11-28,34.551265716552734
2005-11-29,34.34077835083008
2005-11-30,34.749732971191406
2005-12-01,35.48345184326172
2005-12-02,35.36918640136719
2005-12-05,35.080509185791016
2005-12-06,35.36316680908203
2005-12-07,34.749732971191406
2005-12-08,34.485107421875
2005-12-09,34.9361686706543
2005-12-12,34.900089263916016
2005-12-13,35.46541213989258
2005-12-14,35.333126068115234
2005-12-15,35.30903244018555
2005-12-16,35.86836242675781
2005-12-19,34.17839050292969
2005-12-20,34.124271392822266
2005-12-21,34.3287467956543
2005-12-22,35.152679443359375
2005-12-23,35.18875503540039
2005-12-27,34.81589126586914
2005-12-28,34.78581619262695
2005-12-29,34.966243743896484
2005-12-30,34.74370193481445
2006-01-03,34.76176834106445
2006-01-04,35.64583206176758
2006-01-05,35.64583206176758
2006-01-06,36.35551071166992
2006-01-09,37.01707077026367
2006-01-10,36.86671829223633
2006-01-11,36.8847541809082
2006-01-12,37.414005279541016
2006-01-13,37.486175537109375
2006-01-17,37.86505889892578
2006-01-18,37.35785675048828
2006-01-19,37.744293212890625
2006-01-20,36.699710845947266
2006-01-23,36.856685638427734
2006-01-24,37.043880462646484
2006-01-25,37.478607177734375
2006-01-26,39.35043716430664
2006-01-27,40.775421142578125
2006-01-30,40.461448669433594
2006-01-31,40.99885940551758
2006-02-01,41.80794906616211
2006-02-02,41.29470443725586
2006-02-03,41.137725830078125
2006-02-06,41.481895446777344
2006-02-07,40.55202102661133
2006-02-08,41.54830551147461
2006-02-09,41.3309211730957
2006-02-10,41.5120849609375
2006-02-13,41.4336051940918
2006-02-14,42.39969253540039
2006-02-15,43.232940673828125
2006-02-16,43.4503173828125
2006-02-17,43.50466537475586
2006-02-21,43.830726623535156
2006-02-22,44.114498138427734
2006-02-23,43.685794830322266
2006-02-24,43.897151947021484
2006-02-27,44.38020706176758
2006-02-28,44.126583099365234
2006-03-01,44.917606353759766
2006-03-02,44.88738250732422
2006-03-03,45.050437927246094
2006-03-06,44.21111297607422
2006-03-07,44.102439880371094
2006-03-08,43.716007232666016
2006-03-09,43.112178802490234
2006-03-10,42.840476989746094
2006-03-13,42.87065887451172
2006-03-14,43.4382438659668
2006-03-15,44.85721969604492
2006-03-16,45.22553634643555
2006-03-17,46.02860641479492
2006-03-20,45.79916000366211
2006-03-21,44.86928939819336
2006-03-22,46.01651382446289
2006-03-23,46.046722412109375
2006-03-24,45.587806701660156
2006-03-27,45.51536560058594
2006-03-28,45.20743179321289
2006-03-29,44.48284912109375
2006-03-30,43.716007232666016
2006-03-31,43.35976028442383
2006-04-03,44.38020706176758
2006-04-04,45.467037200927734
2006-04-05,45.768959045410156
2006-04-06,45.67839050292969
2006-04-07,45.23760986328125
2006-04-10,45.5576286315918
2006-04-11,46.28822708129883
2006-04-12,47.0007209777832
2006-04-13,46.45730972290039
2006-04-17,46.16143798828125
2006-04-18,47.646820068359375
2006-04-19,47.68305969238281
2006-04-20,47.22877502441406
2006-04-21,47.16815185546875
2006-04-24,46.87136459350586
2006-04-25,45.38733673095703
2006-04-26,46.00517272949219
2006-04-27,45.46608352661133
2006-04-28,45.87797546386719
2006-05-01,45.81133270263672
2006-05-02,46.93193817138672
2006-05-03,47.3074951171875
2006-05-04,47.7375602722168
2006-05-05,48.446258544921875
2006-05-08,48.397804260253906
2006-05-09,49.14890670776367
2006-05-10,49.045928955078125
2006-05-11,48.22820281982422
2006-05-12,47.13184356689453
2006-05-15,46.9258918762207
2006-05-16,46.847137451171875
2006-05-17,45.98093795776367
2006-05-18,45.199554443359375
2006-05-19,44.08499526977539
2006-05-22,44.13953399658203
2006-05-23,44.654396057128906
2006-05-24,44.57566833496094
2006-05-25,44.79977035522461
2006-05-26,45.078392028808594
2006-05-30,43.709449768066406
2006-05-31,44.18798065185547
2006-06-01,44.3939208984375
2006-06-02,44.10319519042969
2006-06-05,41.99525451660156
2006-06-06,41.48037338256836
2006-06-07,40.42639923095703
2006-06-08,40.51727294921875
2006-06-09,40.89888381958008
2006-06-12,40.17200469970703
2006-06-13,40.17805862426758
2006-06-14,40.8746337890625
2006-06-15,42.91594314575195
2006-06-16,42.7342414855957
2006-06-19,42.37077713012695
2006-06-20,43.000762939453125
2006-06-21,43.8972282409668
2006-06-22,43.78213882446289
2006-06-23,43.69734191894531
2006-06-26,43.90329360961914
2006-06-27,43.400550842285156
2006-06-28,44.04261016845703
2006-06-29,45.0662956237793
2006-06-30,45.114749908447266
2006-07-03,45.29042434692383
2006-07-05,44.29701614379883
2006-07-06,44.61198425292969
2006-07-07,43.9638786315918
2006-07-10,44.38180160522461
2006-07-11,44.4605598449707
2006-07-12,43.19458770751953
2006-07-13,42.219356536865234
2006-07-14,41.91044235229492
2006-07-17,41.91044235229492
2006-07-18,42.26328659057617
2006-07-19,43.26708984375
2006-07-20,42.02603530883789
2006-07-21,41.58191680908203
2006-07-24,42.902069091796875
2006-07-25,42.98726272583008
2006-07-26,42.66481018066406
2006-07-27,43.02375793457031
2006-07-28,43.32184600830078
2006-07-31,43.11500930786133
2006-08-01,42.409305572509766
2006-08-02,43.04199981689453
2006-08-03,44.24657440185547
2006-08-04,44.47166442871094
2006-08-07,44.52033233642578
2006-08-08,43.559104919433594
2006-08-09,41.685333251953125
2006-08-10,41.56365966796875
2006-08-11,40.778873443603516
2006-08-14,40.127925872802734
2006-08-15,41.01006317138672
2006-08-16,42.044281005859375
2006-08-17,42.196380615234375
2006-08-18,41.55759048461914
2006-08-21,41.52107620239258
2006-08-22,41.67317581176758
2006-08-23,40.88838195800781
2006-08-24,39.84804916381836
2006-08-25,40.146175384521484
2006-08-28,40.19485092163086
2006-08-29,39.81764602661133
2006-08-30,39.58040237426758
2006-08-31,40.36518478393555
2006-09-01,40.92488098144531
2006-09-05,42.39105224609375
2006-09-06,42.05644607543945
2006-09-07,41.22297286987305
2006-09-08,40.955299377441406
2006-09-11,39.85414505004883
2006-09-12,39.63515090942383
2006-09-13,40.3530158996582
2006-09-14,39.85414505004883
2006-09-15,39.80548095703125
2006-09-18,40.754539489746094
2006-09-19,40.492950439453125
2006-09-20,40.079261779785156
2006-09-21,39.264034271240234
2006-09-22,38.18722915649414
2006-09-25,39.136287689208984
2006-09-26,40.091426849365234
2006-09-27,39.95758056640625
2006-09-28,40.51119613647461
2006-09-29,40.03059387207031
2006-10-02,39.76289367675781
2006-10-03,39.610809326171875
2006-10-04,39.872413635253906
2006-10-05,41.51500701904297
2006-10-06,41.3994026184082
2006-10-09,41.916526794433594
2006-10-10,42.01387023925781
2006-10-11,41.56365966796875
2006-10-12,42.12946701049805
2006-10-13,42.02603530883789
2006-10-16,42.543155670166016
2006-10-17,42.524898529052734
2006-10-18,42.02603530883789
2006-10-19,42.17268753051758
2006-10-20,36.05023193359375
2006-10-23,36.91789627075195
2006-10-24,37.22951889038086
2006-10-25,37.82831954956055
2006-10-26,38.0971565246582
2006-10-27,37.43726348876953
2006-10-30,37.125633239746094
2006-10-31,37.09510040283203
2006-11-01,36.966773986816406
2006-11-02,37.0034294128418
2006-11-03,36.92401885986328
2006-11-06,36.56960678100586
2006-11-07,36.61238098144531
2006-11-08,36.722354888916016
2006-11-09,36.17244338989258
2006-11-10,36.4168586730957
2006-11-13,36.36799240112305
2006-11-14,36.881248474121094
2006-11-15,37.5472412109375
2006-11-16,37.49835205078125
2006-11-17,37.23563003540039
2006-11-20,37.21728515625
2006-11-21,37.9993896484375
2006-11-22,38.36602020263672
2006-11-24,38.41490173339844
2006-11-27,37.86498260498047
2006-11-28,37.63889694213867
2006-11-29,37.919986724853516
2006-11-30,37.90165328979492
2006-12-01,37.38837432861328
2006-12-04,37.57168197631836
2006-12-05,37.97496032714844
2006-12-06,38.52488327026367
2006-12-07,38.494319915771484
2006-12-08,38.73875045776367
2006-12-11,38.537105560302734
2006-12-12,38.05439376831055
2006-12-13,37.57168197631836
2006-12-14,37.95663070678711
2006-12-15,37.773311614990234
2006-12-18,37.83441925048828
2006-12-19,37.59000778198242
2006-12-20,37.49835205078125
2006-12-21,37.15618896484375
2006-12-22,37.021759033203125
2006-12-26,37.211177825927734
2006-12-27,37.55948257446289
2006-12-28,37.46170425415039
2006-12-29,37.47392654418945
2007-01-03,37.37006759643555
2007-01-04,37.272300720214844
2007-01-05,36.79568099975586
2007-01-08,36.83845901489258
2007-01-09,37.040103912353516
2007-01-10,36.856788635253906
2007-01-11,36.6612548828125
2007-01-12,36.50239944458008
2007-01-16,36.1968879699707
2007-01-17,36.606266021728516
2007-01-18,36.78436279296875
2007-01-19,36.458885192871094
2007-01-22,35.72197341918945
2007-01-23,36.57557678222656
2007-01-24,36.67997360229492
2007-01-25,36.618560791015625
2007-01-26,37.5151252746582
2007-01-29,37.889739990234375
2007-01-30,38.61437225341797
2007-01-31,39.34513473510742
2007-02-01,39.91011047363281
2007-02-02,40.06978988647461
2007-02-05,39.60305404663086
2007-02-06,39.56006622314453
2007-02-07,40.309295654296875
2007-02-08,40.30314636230469
2007-02-09,39.793434143066406
2007-02-12,39.67061996459961
2007-02-13,39.750450134277344
2007-02-14,40.62860107421875
2007-02-15,41.525177001953125
2007-02-16,41.55588150024414
2007-02-20,41.71554946899414
2007-02-21,41.88749313354492
2007-02-22,41.62343978881836
2007-02-23,41.304115295410156
2007-02-26,41.304115295410156
2007-02-27,39.81184768676758
2007-02-28,39.56621551513672
2007-03-01,39.24074172973633
2007-03-02,38.712623596191406
2007-03-05,38.79245376586914
2007-03-06,39.06877517700195
2007-03-07,39.44339370727539
2007-03-08,39.486392974853516
2007-03-09,39.54779052734375
2007-03-12,39.652198791503906
2007-03-13,38.8968505859375
2007-03-14,39.08108901977539
2007-03-15,38.970542907714844
2007-03-16,38.78630065917969
2007-03-19,39.40655517578125
2007-03-20,39.83028030395508
2007-03-21,40.65930938720703
2007-03-22,40.86196517944336
2007-03-23,41.07075119018555
2007-03-26,41.04619598388672
2007-03-27,41.07075119018555
2007-03-28,40.67771911621094
2007-03-29,40.64702224731445
2007-03-30,41.16286087036133
2007-04-02,40.99091339111328
2007-04-03,41.29183578491211
2007-04-04,41.43921661376953
2007-04-05,41.53131103515625
2007-04-09,41.353233337402344
2007-04-10,41.113739013671875
2007-04-11,40.745277404785156
2007-04-12,40.92336654663086
2007-04-13,41.01548385620117
2007-04-16,41.08302307128906
2007-04-17,41.54975128173828
2007-04-18,42.599853515625
2007-04-19,42.32231140136719
2007-04-20,44.29594802856445
2007-04-23,44.314453125
2007-04-24,44.90655517578125
2007-04-25,45.16559600830078
2007-04-26,45.02372360229492
2007-04-27,45.49247741699219
2007-04-30,44.789344787597656
2007-05-01,45.171749114990234
2007-05-02,45.27043914794922
2007-05-03,45.245758056640625
2007-05-04,45.085391998291016
2007-05-07,44.8201904296875
2007-05-08,45.288963317871094
2007-05-09,46.103057861328125
2007-05-10,45.5233154296875
2007-05-11,46.1832389831543
2007-05-14,47.05904769897461
2007-05-15,46.88020324707031
2007-05-16,46.84318542480469
2007-05-17,46.158565521240234
2007-05-18,46.11541748046875
2007-05-21,46.16473388671875
2007-05-22,46.57180404663086
2007-05-23,46.892539978027344
2007-05-24,46.52245330810547
2007-05-25,46.695152282714844
2007-05-29,46.71983337402344
2007-05-30,48.403594970703125
2007-05-31,48.46527099609375
2007-06-01,48.19388198852539
2007-06-04,48.28642272949219
2007-06-05,48.5084342956543
2007-06-06,48.526947021484375
2007-06-07,47.681983947753906
2007-06-08,48.42827606201172
2007-06-11,48.57011032104492
2007-06-12,48.156883239746094
2007-06-13,49.29790115356445
2007-06-14,49.79130935668945
2007-06-15,50.02568817138672
2007-06-18,50.482086181640625
2007-06-19,50.876827239990234
2007-06-20,50.19221115112305
2007-06-21,50.24772644042969
2007-06-22,49.89616775512695
2007-06-25,49.772789001464844
2007-06-26,49.51993942260742
2007-06-27,49.03886032104492
2007-06-28,48.77981185913086
2007-06-29,48.29256820678711
2007-07-02,49.618629455566406
2007-07-03,48.101375579833984
2007-07-05,47.79299545288086
2007-07-06,48.60712814331055
2007-07-09,49.23623275756836
2007-07-10,50.09352493286133
2007-07-11,50.679439544677734
2007-07-12,51.86365509033203
2007-07-13,52.50509262084961
2007-07-16,52.979984283447266
2007-07-17,53.3315315246582
2007-07-18,53.40589141845703
2007-07-19,53.8703498840332
2007-07-20,51.529239654541016
2007-07-23,50.78605270385742
2007-07-24,50.57547378540039
2007-07-25,49.85702896118164
2007-07-26,48.48828887939453
2007-07-27,47.08235549926758
2007-07-30,47.7140998840332
2007-07-31,48.80415725708008
2007-08-01,49.62785339355469
2007-08-02,49.96229553222656
2007-08-03,48.903202056884766
2007-08-06,50.16666793823242
2007-08-07,49.81990051269531
2007-08-08,50.10476303100586
2007-08-09,48.6059455871582
2007-08-10,48.02996063232422
2007-08-13,48.24674606323242
2007-08-14,47.546871185302734
2007-08-15,46.419673919677734
2007-08-16,45.211971282958984
2007-08-17,44.98899459838867
2007-08-20,45.862281799316406
2007-08-21,46.00472640991211
2007-08-22,46.63644790649414
2007-08-23,46.55594253540039
2007-08-24,47.26816177368164
2007-08-27,47.069976806640625
2007-08-28,45.93041229248047
2007-08-29,46.47541046142578
2007-08-30,46.24006652832031
2007-08-31,46.92752456665039
2007-09-04,47.59642028808594
2007-09-05,46.785099029541016
2007-09-06,46.915164947509766
2007-09-07,45.484466552734375
2007-09-10,45.6702766418457
2007-09-11,45.76315689086914
2007-09-12,45.06949996948242
2007-09-13,45.20577621459961
2007-09-14,45.31108093261719
2007-09-17,45.63930130004883
