Date,NEE
2005-06-17,5.557672500610352
2005-06-20,5.529535293579102
2005-06-21,5.498718738555908
2005-06-22,5.569731712341309
2005-06-23,5.59652853012085
2005-06-24,5.5469536781311035
2005-06-27,5.600546360015869
2005-06-28,5.676915645599365
2005-06-29,5.680938243865967
2005-06-30,5.635382652282715
2005-07-01,5.719794750213623
2005-07-05,5.759986877441406
2005-07-06,5.651460647583008
2005-07-07,5.719794750213623
2005-07-08,5.806881904602051
2005-07-11,5.8819122314453125
2005-07-12,5.869855880737305
2005-07-13,5.895314693450928
2005-07-14,5.872533798217773
2005-07-15,5.822960376739502
2005-07-18,5.833681583404541
2005-07-19,5.808221340179443
2005-07-20,5.876556396484375
2005-07-21,5.7305121421813965
2005-07-22,5.790804386138916
2005-07-25,5.7439093589782715
2005-07-26,5.7264933586120605
2005-07-27,5.719794750213623
2005-07-28,5.782765865325928
2005-07-29,5.777407646179199
2005-08-01,5.694338321685791
2005-08-02,5.801525115966797
2005-08-03,5.824300765991211
2005-08-04,5.742569446563721
2005-08-05,5.640742778778076
2005-08-08,5.5469536781311035
2005-08-09,5.600546360015869
2005-08-10,5.557672500610352
2005-08-11,5.5590128898620605
2005-08-12,5.58044958114624
2005-08-15,5.60322380065918
2005-08-16,5.518815040588379
2005-08-17,5.457183361053467
2005-08-18,5.47996187210083
2005-08-19,5.47996187210083
2005-08-22,5.682278156280518
2005-08-23,5.81492280960083
2005-08-24,5.783176422119141
2005-08-25,5.84126615524292
2005-08-26,5.825055122375488
2005-08-29,5.876385688781738
2005-08-30,5.82910680770874
2005-08-31,5.820999622344971
2005-09-01,5.952038764953613
2005-09-02,5.958793640136719
2005-09-06,6.073617935180664
2005-09-07,6.08307409286499
2005-09-08,6.0344414710998535
2005-09-09,6.1870927810668945
2005-09-12,6.130356788635254
2005-09-13,6.145215034484863
2005-09-14,6.173583507537842
2005-09-15,6.185741424560547
2005-09-16,6.214109897613525
2005-09-19,6.195201873779297
2005-09-20,6.137111663818359
2005-09-21,6.077672481536865
2005-09-22,6.029038429260254
2005-09-23,6.110093593597412
2005-09-26,6.080371379852295
2005-09-27,6.124951362609863
2005-09-28,6.322183132171631
2005-09-29,6.437006950378418
2005-09-30,6.4302520751953125
2005-10-03,6.462677955627441
2005-10-04,6.335692405700684
2005-10-05,6.199249744415283
2005-10-06,6.149266242980957
2005-10-07,6.176286697387695
2005-10-10,6.096583366394043
2005-10-11,6.1276535987854
2005-10-12,6.068213939666748
2005-10-13,5.96959924697876
2005-10-14,5.977703094482422
2005-10-17,6.011478424072266
2005-10-18,5.880441188812256
2005-10-19,5.865582466125488
2005-10-20,5.715630531311035
2005-10-21,5.744001388549805
2005-10-24,5.873685359954834
2005-10-25,5.825055122375488
2005-10-26,5.754807472229004
2005-10-27,5.688615322113037
2005-10-28,5.802087306976318
2005-10-31,5.816946506500244
2005-11-01,5.703474521636963
2005-11-02,5.70887565612793
2005-11-03,5.660243988037109
2005-11-04,5.685911178588867
2005-11-07,5.587297439575195
2005-11-08,5.562979221343994
2005-11-09,5.630524158477783
2005-11-10,5.634578227996826
2005-11-11,5.642684459686279
2005-11-14,5.548121452331543
2005-11-15,5.5156989097595215
2005-11-16,5.6116132736206055
2005-11-17,5.7453508377075195
2005-11-18,5.831806182861328
2005-11-21,5.80479097366333
2005-11-22,5.840887546539307
2005-11-23,5.874940395355225
2005-11-25,5.908997058868408
2005-11-28,5.870853900909424
2005-11-29,5.88175106048584
2005-11-30,5.77414083480835
2005-12-01,5.801382541656494
2005-12-02,5.785039901733398
2005-12-05,5.699225902557373
2005-12-06,5.662447929382324
2005-12-07,5.652912139892578
2005-12-08,5.659719944000244
2005-12-09,5.756433010101318
2005-12-12,5.725105285644531
2005-12-13,5.839524745941162
2005-12-14,5.8572306632995605
2005-12-15,5.794571876525879
2005-12-16,5.85042142868042
2005-12-19,5.824541091918945
2005-12-20,5.782314300537109
2005-12-21,5.6869659423828125
2005-12-22,5.633842468261719
2005-12-23,5.592973232269287
2005-12-27,5.603875637054443
2005-12-28,5.665173053741455
2005-12-29,5.682877540588379
2005-12-30,5.661083698272705
2006-01-03,5.729191780090332
2006-01-04,5.729191780090332
2006-01-05,5.744174957275391
2006-01-06,5.7509870529174805
2006-01-09,5.726466178894043
2006-01-10,5.7196550369262695
2006-01-11,5.681515693664551
2006-01-12,5.658360004425049
2006-01-13,5.678791046142578
2006-01-17,5.7128448486328125
2006-01-18,5.8054728507995605
2006-01-19,5.889926910400391
2006-01-20,5.824541091918945
2006-01-23,5.727827072143555
2006-01-24,5.704672813415527
2006-01-25,5.618856430053711
2006-01-26,5.557560443878174
2006-01-27,5.67470645904541
2006-01-30,5.671979904174805
2006-01-31,5.692414283752441
2006-02-01,5.651549816131592
2006-02-02,5.533042907714844
2006-02-03,5.494900226593018
2006-02-06,5.572543621063232
2006-02-07,5.622940540313721
2006-02-08,5.6978607177734375
2006-02-09,5.748262405395508
2006-02-10,5.7019500732421875
2006-02-13,5.67470645904541
2006-02-14,5.648825168609619
2006-02-15,5.665173053741455
2006-02-16,5.688326358795166
2006-02-17,5.71557092666626
2006-02-21,5.682877540588379
2006-02-22,5.718292713165283
2006-02-23,5.692414283752441
2006-02-24,5.6910505294799805
2006-02-27,5.756433010101318
2006-02-28,5.711483478546143
2006-03-01,5.667896270751953
2006-03-02,5.631115913391113
2006-03-03,5.569946765899658
2006-03-06,5.451728343963623
2006-03-07,5.453104496002197
2006-03-08,5.4434814453125
2006-03-09,5.363753318786621
2006-03-10,5.391246795654297
2006-03-13,5.514962196350098
2006-03-14,5.552077293395996
2006-03-15,5.593312740325928
2006-03-16,5.67166805267334
2006-03-17,5.583693027496338
2006-03-20,5.594690322875977
2006-03-21,5.501214981079102
2006-03-22,5.5891900062561035
2006-03-23,5.567197799682617
2006-03-24,5.594690322875977
2006-03-27,5.5630717277526855
2006-03-28,5.556198596954346
2006-03-29,5.569946765899658
2006-03-30,5.534206390380859
2006-03-31,5.517711162567139
2006-04-03,5.5300798416137695
2006-04-04,5.58781623840332
2006-04-05,5.58781623840332
2006-04-06,5.516337871551514
2006-04-07,5.514962196350098
2006-04-10,5.501214981079102
2006-04-11,5.410490989685059
2006-04-12,5.396745204925537
2006-04-13,5.352755546569824
2006-04-17,5.301896572113037
2006-04-18,5.380250453948975
2006-04-19,5.399494647979736
2006-04-20,5.472347259521484
2006-04-21,5.407740116119385
2006-04-24,5.400867462158203
2006-04-25,5.340384006500244
2006-04-26,5.293650150299072
2006-04-27,5.417364597320557
2006-04-28,5.4434814453125
2006-05-01,5.37475061416626
2006-05-02,5.480597019195557
2006-05-03,5.413237571716309
2006-05-04,5.402243137359619
2006-05-05,5.491591930389404
2006-05-08,5.479219913482666
2006-05-09,5.428361415863037
2006-05-10,5.437982559204102
2006-05-11,5.411864757537842
2006-05-12,5.378873348236084
2006-05-15,5.365127086639404
2006-05-16,5.323890209197998
2006-05-17,5.227667331695557
2006-05-18,5.231788635253906
2006-05-19,5.268904209136963
2006-05-22,5.29089879989624
2006-05-23,5.275778293609619
2006-05-24,5.288149833679199
2006-05-25,5.362378120422363
2006-05-26,5.403616905212402
2006-05-30,5.3706254959106445
2006-05-31,5.475095748901367
2006-06-01,5.532829761505127
2006-06-02,5.608434677124023
2006-06-05,5.622183799743652
2006-06-06,5.652423858642578
2006-06-07,5.653116703033447
2006-06-08,5.723866939544678
2006-06-09,5.798781394958496
2006-06-12,5.798781394958496
2006-06-13,5.747452259063721
2006-06-14,5.669763565063477
2006-06-15,5.707221508026123
2006-06-16,5.722479820251465
2006-06-19,5.673925876617432
2006-06-20,5.67808723449707
2006-06-21,5.662824630737305
2006-06-22,5.63230562210083
2006-06-23,5.618436813354492
2006-06-26,5.637856483459473
2006-06-27,5.604560375213623
2006-06-28,5.6059489250183105
2006-06-29,5.703058242797852
2006-06-30,5.740516185760498
2006-07-03,5.732192039489746
2006-07-05,5.7210917472839355
2006-07-06,5.660052299499512
2006-07-07,5.7210917472839355
2006-07-10,5.7751970291137695
2006-07-11,5.776580810546875
2006-07-12,5.779358386993408
2006-07-13,5.755775451660156
2006-07-14,5.772424697875977
2006-07-17,5.777970314025879
2006-07-18,5.764095783233643
2006-07-19,5.826526165008545
2006-07-20,5.894503116607666
2006-07-21,5.951377868652344
2006-07-24,5.969412326812744
2006-07-25,5.995772361755371
2006-07-26,5.992999076843262
2006-07-27,5.992999076843262
2006-07-28,5.965250492095947
2006-07-31,5.984673500061035
2006-08-01,6.020745277404785
2006-08-02,5.998547554016113
2006-08-03,6.036001682281494
2006-08-04,6.097041606903076
2006-08-07,5.995772361755371
2006-08-08,6.040165901184082
2006-08-09,6.055424690246582
2006-08-10,6.016580581665039
2006-08-11,6.0540361404418945
2006-08-14,6.0831708908081055
2006-08-15,6.124786853790283
2006-08-16,6.065134048461914
2006-08-17,5.977736473083496
2006-08-18,6.049876689910889
2006-08-21,6.076230525970459
2006-08-22,6.103981018066406
2006-08-23,6.066898345947266
2006-08-24,6.142456531524658
2006-08-25,6.16484260559082
2006-08-28,6.184433460235596
2006-08-29,6.219413757324219
2006-08-30,6.113072872161865
2006-08-31,6.219413757324219
2006-09-01,6.212416648864746
2006-09-05,6.198425769805908
2006-09-06,6.138258934020996
2006-09-07,6.1564483642578125
2006-09-08,6.1914286613464355
2006-09-11,6.21521520614624
2006-09-12,6.212416648864746
2006-09-13,6.211018085479736
2006-09-14,6.194224834442139
2006-09-15,6.233404636383057
2006-09-18,6.152250289916992
2006-09-19,6.188628673553467
2006-09-20,6.21521520614624
2006-09-21,6.232005596160889
2006-09-22,6.220810890197754
2006-09-25,6.293569564819336
2006-09-26,6.28937292098999
2006-09-27,6.392909526824951
2006-09-28,6.346738815307617
2006-09-29,6.296367168426514
2006-10-02,6.360728740692139
2006-10-03,6.434887409210205
2006-10-04,6.5524210929870605
2006-10-05,6.488058567047119
2006-10-06,6.4810590744018555
2006-10-09,6.489454746246338
2006-10-10,6.5062456130981445
2006-10-11,6.5174407958984375
2006-10-12,6.516040802001953
2006-10-13,6.496453285217285
2006-10-16,6.500648498535156
2006-10-17,6.503449440002441
2006-10-18,6.61398458480835
2006-10-19,6.641971588134766
2006-10-20,6.702133655548096
2006-10-23,6.727317810058594
2006-10-24,6.7399091720581055
2006-10-25,6.963782787322998
2006-10-26,6.962384223937988
2006-10-27,6.984770774841309
2006-10-30,7.103704452514648
2006-10-31,7.1358842849731445
2006-11-01,7.2184343338012695
2006-11-02,7.19185209274292
2006-11-03,7.133084297180176
2006-11-06,7.14008092880249
2006-11-07,7.126089572906494
2006-11-08,7.2925944328308105
2006-11-09,7.348560810089111
2006-11-10,7.414323329925537
2006-11-13,7.4590959548950195
2006-11-14,7.4437079429626465
2006-11-15,7.349956512451172
2006-11-16,7.3331708908081055
2006-11-17,7.3709492683410645
2006-11-20,7.377943515777588
2006-11-21,7.401195526123047
2006-11-22,7.443473815917969
2006-11-24,7.442063808441162
2006-11-27,7.396964073181152
2006-11-28,7.363149642944336
2006-11-29,7.481520175933838
2006-11-30,7.51111364364624
2006-12-01,7.491385459899902
2006-12-04,7.602715015411377
2006-12-05,7.595672130584717
2006-12-06,7.574529647827148
2006-12-07,7.549164295196533
2006-12-08,7.516753673553467
2006-12-11,7.553391456604004
2006-12-12,7.639353275299072
2006-12-13,7.636532783508301
2006-12-14,7.719677925109863
2006-12-15,7.742225170135498
2006-12-18,7.652036190032959
2006-12-19,7.7112226486206055
2006-12-20,7.764776229858398
2006-12-21,7.680220603942871
2006-12-22,7.702766418457031
2006-12-26,7.7365899085998535
2006-12-27,7.725317478179932
2006-12-28,7.694310665130615
2006-12-29,7.668950080871582
2007-01-03,7.764776229858398
2007-01-04,7.759138584136963
2007-01-05,7.656261444091797
2007-01-08,7.646399021148682
2007-01-09,7.653444290161133
2007-01-10,7.656261444091797
2007-01-11,7.6407623291015625
2007-01-12,7.588620185852051
2007-01-16,7.630897521972656
2007-01-17,7.666126728057861
2007-01-18,7.677402019500732
2007-01-19,7.712632656097412
2007-01-22,7.715447902679443
2007-01-23,7.780274391174316
2007-01-24,7.809870719909668
2007-01-25,7.808459281921387
2007-01-26,7.891600608825684
2007-01-29,7.90992546081543
2007-01-30,7.922606468200684
2007-01-31,7.983203887939453
2007-02-01,8.095939636230469
2007-02-02,8.124124526977539
2007-02-05,8.262223243713379
2007-02-06,8.324230194091797
2007-02-07,8.298868179321289
2007-02-08,8.34959602355957
2007-02-09,8.307323455810547
2007-02-12,8.311548233032227
2007-02-13,8.376372337341309
2007-02-14,8.405967712402344
2007-02-15,8.321413040161133
2007-02-16,8.348190307617188
2007-02-20,8.428510665893555
2007-02-21,8.345370292663574
2007-02-22,8.32282543182373
2007-02-23,8.404559135437012
2007-02-26,8.620168685913086
2007-02-27,8.34959602355957
2007-02-28,8.386488914489746
2007-03-01,8.436159133911133
2007-03-02,8.223302841186523
2007-03-05,8.101266860961914
2007-03-06,8.210530281066895
2007-03-07,8.187829971313477
2007-03-08,8.221881866455078
2007-03-09,8.230401992797852
2007-03-12,8.343920707702637
2007-03-13,8.274391174316406
2007-03-14,8.346756935119629
2007-03-15,8.397844314575195
2007-03-16,8.457443237304688
2007-03-19,8.485822677612305
2007-03-20,8.555357933044434
2007-03-21,8.644756317138672
2007-03-22,8.670299530029297
2007-03-23,8.754022598266602
2007-03-26,8.813623428344727
2007-03-27,8.761117935180664
2007-03-28,8.691584587097168
2007-03-29,8.755441665649414
2007-03-30,8.6802339553833
2007-04-02,8.876057624816895
2007-04-03,8.878896713256836
2007-04-04,8.762540817260742
2007-04-05,8.712873458862305
2007-04-09,8.762540817260742
2007-04-10,8.779563903808594
2007-04-11,8.684493064880371
2007-04-12,8.624889373779297
2007-04-13,8.580896377563477
2007-04-16,8.72847843170166
2007-04-17,8.809365272521973
2007-04-18,8.853357315063477
2007-04-19,8.751184463500977
2007-04-20,8.833486557006836
2007-04-23,9.037826538085938
2007-04-24,9.127225875854492
2007-04-25,9.154190063476562
2007-04-26,9.125808715820312
2007-04-27,9.067628860473633
2007-04-30,9.134324073791504
2007-05-01,9.168379783630371
2007-05-02,9.152772903442383
2007-05-03,9.127225875854492
2007-05-04,9.076143264770508
2007-05-07,9.059115409851074
2007-05-08,9.019381523132324
2007-05-09,9.044923782348633
2007-05-10,9.02647876739502
2007-05-11,9.165543556213379
2007-05-14,9.313121795654297
2007-05-15,9.274806022644043
2007-05-16,9.308862686157227
2007-05-17,9.233656883239746
2007-05-18,9.233656883239746
2007-05-21,9.297513961791992
2007-05-22,9.378398895263672
2007-05-23,9.185412406921387
2007-05-24,8.915794372558594
2007-05-25,8.880317687988281
2007-05-29,8.918632507324219
2007-05-30,9.046342849731445
2007-05-31,9.071887016296387
2007-06-01,8.988163948059082
2007-06-04,8.927145004272461
2007-06-05,8.704355239868164
2007-06-06,8.561498641967773
2007-06-07,8.262925148010254
2007-06-08,8.358636856079102
2007-06-11,8.625781059265137
2007-06-12,8.42863655090332
2007-06-13,8.607213020324707
2007-06-14,8.6014986038208
2007-06-15,8.757214546203613
2007-06-18,8.658641815185547
2007-06-19,8.650068283081055
2007-06-20,8.42292308807373
2007-06-21,8.471498489379883
2007-06-22,8.28292465209961
2007-06-25,8.251493453979492
2007-06-26,8.094352722167969
2007-06-27,8.241495132446289
2007-06-28,8.192922592163086
2007-06-29,8.105780601501465
2007-07-02,8.20007038116455
2007-07-03,8.115778923034668
2007-07-05,8.115778923034668
2007-07-06,8.071494102478027
2007-07-09,7.99720573425293
2007-07-10,7.934353351593018
2007-07-11,7.902919292449951
2007-07-12,8.061493873596191
2007-07-13,8.20864200592041
2007-07-16,8.212925910949707
2007-07-17,8.285780906677246
2007-07-18,8.357209205627441
2007-07-19,8.507210731506348
2007-07-20,8.374348640441895
2007-07-23,8.550070762634277
2007-07-24,8.214353561401367
2007-07-25,8.322925567626953
2007-07-26,8.044351577758789
2007-07-27,7.845776557922363
2007-07-30,8.255781173706055
2007-07-31,8.247212409973145
2007-08-01,8.494354248046875
2007-08-02,8.55150032043457
2007-08-03,8.158638954162598
2007-08-06,8.677215576171875
2007-08-07,8.988642692565918
2007-08-08,8.9429292678833
2007-08-09,8.750072479248047
2007-08-10,8.60007095336914
2007-08-13,8.61007022857666
2007-08-14,8.477212905883789
2007-08-15,8.424351692199707
2007-08-16,8.470069885253906
2007-08-17,8.57149887084961
2007-08-20,8.50864028930664
2007-08-21,8.590068817138672
2007-08-22,8.678641319274902
2007-08-23,8.634356498718262
2007-08-24,8.57149887084961
2007-08-27,8.285780906677246
2007-08-28,8.18006706237793
2007-08-29,8.444823265075684
2007-08-30,8.413166999816895
2007-08-31,8.46640396118164
2007-09-04,8.68799114227295
2007-09-05,8.502373695373535
