Date,LLY
2005-05-13,32.3052864074707
2005-05-16,32.65715789794922
2005-05-17,32.7451171875
2005-05-18,33.18494415283203
2005-05-19,32.95404815673828
2005-05-20,32.38227081298828
2005-05-23,32.28330612182617
2005-05-24,32.22831726074219
2005-05-25,32.27231979370117
2005-05-26,32.492244720458984
2005-05-27,32.46474075317383
2005-05-31,32.05239486694336
2005-06-01,32.13486862182617
2005-06-02,31.991912841796875
2005-06-03,31.695037841796875
2005-06-06,31.717029571533203
2005-06-07,31.695037841796875
2005-06-08,31.541099548339844
2005-06-09,31.37616729736328
2005-06-10,31.332176208496094
2005-06-13,31.50261688232422
2005-06-14,31.695037841796875
2005-06-15,31.535602569580078
2005-06-16,32.085391998291016
2005-06-17,32.1733512878418
2005-06-20,31.914947509765625
2005-06-21,31.95343780517578
2005-06-22,32.06339645385742
2005-06-23,31.623565673828125
2005-06-24,31.288206100463867
2005-06-27,31.029794692993164
2005-06-28,31.1507511138916
2005-06-29,30.952835083007812
2005-06-30,30.628459930419922
2005-07-01,30.469032287597656
2005-07-05,30.633956909179688
2005-07-06,30.58447265625
2005-07-07,30.353572845458984
2005-07-08,30.925334930419922
2005-07-11,31.12874984741211
2005-07-12,31.03529167175293
2005-07-13,30.996809005737305
2005-07-14,31.304689407348633
2005-07-15,31.1507511138916
2005-07-18,31.22772216796875
2005-07-19,31.183748245239258
2005-07-20,31.480627059936523
2005-07-21,30.925334930419922
2005-07-22,30.238113403320312
2005-07-25,30.100658416748047
2005-07-26,29.88625144958496
2005-07-27,30.188636779785156
2005-07-28,30.48000717163086
2005-07-29,30.963829040527344
2005-08-01,31.167245864868164
2005-08-02,30.793378829956055
2005-08-03,30.205116271972656
2005-08-04,29.633346557617188
2005-08-05,29.385955810546875
2005-08-08,29.193517684936523
2005-08-09,29.600370407104492
2005-08-10,29.633346557617188
2005-08-11,29.69978904724121
2005-08-12,29.572437286376953
2005-08-15,29.373119354248047
2005-08-16,29.195932388305664
2005-08-17,29.223623275756836
2005-08-18,29.079666137695312
2005-08-19,29.107349395751953
2005-08-22,29.184860229492188
2005-08-23,29.744081497192383
2005-08-24,29.56137466430664
2005-08-25,29.622270584106445
2005-08-26,29.572437286376953
2005-08-29,29.9212646484375
2005-08-30,29.937868118286133
2005-08-31,30.46388816833496
2005-09-01,30.181501388549805
2005-09-02,30.314374923706055
2005-09-06,30.801633834838867
2005-09-07,31.2058162689209
2005-09-08,31.255647659301758
2005-09-09,31.4051570892334
2005-09-12,31.532495498657227
2005-09-13,30.7407283782959
2005-09-14,30.701961517333984
2005-09-15,30.40298080444336
2005-09-16,30.563547134399414
2005-09-19,30.31990623474121
2005-09-20,29.95449447631836
2005-09-21,29.727474212646484
2005-09-22,29.871440887451172
2005-09-23,29.78285026550293
2005-09-26,29.505998611450195
2005-09-27,29.661027908325195
2005-09-28,29.60567855834961
2005-09-29,30.05968475341797
2005-09-30,29.633346557617188
2005-10-03,29.306676864624023
2005-10-04,29.683183670043945
2005-10-05,29.760696411132812
2005-10-06,29.904659271240234
2005-10-07,29.572437286376953
2005-10-10,29.301130294799805
2005-10-11,28.858196258544922
2005-10-12,28.89139747619629
2005-10-13,29.090747833251953
2005-10-14,29.13503074645996
2005-10-17,28.53151512145996
2005-10-18,28.586883544921875
2005-10-19,28.57027244567871
2005-10-20,28.376474380493164
2005-10-21,28.07194709777832
2005-10-24,28.11624526977539
2005-10-25,27.85601234436035
2005-10-26,27.905841827392578
2005-10-27,27.684371948242188
2005-10-28,27.6788272857666
2005-10-31,27.568092346191406
2005-11-01,27.55148696899414
2005-11-02,27.629003524780273
2005-11-03,27.772966384887695
2005-11-04,28.143939971923828
2005-11-07,28.293420791625977
2005-11-08,28.614580154418945
2005-11-09,28.808351516723633
2005-11-10,28.668909072875977
2005-11-11,28.43465232849121
2005-11-14,28.005186080932617
2005-11-15,28.13347053527832
2005-11-16,27.77650260925293
2005-11-17,27.75419044494629
2005-11-18,28.07769012451172
2005-11-21,28.3007869720459
2005-11-22,28.233854293823242
2005-11-23,28.36214828491211
2005-11-25,28.18923568725586
2005-11-28,27.99960708618164
2005-11-29,27.915943145751953
2005-11-30,28.16693115234375
2005-12-01,28.724693298339844
2005-12-02,28.763736724853516
2005-12-05,28.70794677734375
2005-12-06,29.109540939331055
2005-12-07,29.533445358276367
2005-12-08,29.120704650878906
2005-12-09,29.79001235961914
2005-12-12,30.3812313079834
2005-12-13,31.06729507446289
2005-12-14,31.212289810180664
2005-12-15,31.390796661376953
2005-12-16,31.60273551940918
2005-12-19,32.1214714050293
2005-12-20,31.80353355407715
2005-12-21,31.792375564575195
2005-12-22,31.859285354614258
2005-12-23,32.18280029296875
2005-12-27,32.244171142578125
2005-12-28,32.2106819152832
2005-12-29,32.04893493652344
2005-12-30,31.56370735168457
2006-01-03,31.993175506591797
2006-01-04,31.83700180053711
2006-01-05,32.009910583496094
2006-01-06,32.24974822998047
2006-01-09,32.67363357543945
2006-01-10,32.45054626464844
2006-01-11,32.45054626464844
2006-01-12,32.32225036621094
2006-01-13,32.32225036621094
2006-01-17,31.942974090576172
2006-01-18,31.77006721496582
2006-01-19,31.892780303955078
2006-01-20,31.73659324645996
2006-01-23,31.909509658813477
2006-01-24,31.853721618652344
2006-01-25,31.887187957763672
2006-01-26,31.75333595275879
2006-01-27,32.09914016723633
2006-01-30,31.998754501342773
2006-01-31,31.580432891845703
2006-02-01,31.731014251708984
2006-02-02,31.40192985534668
2006-02-03,31.156530380249023
2006-02-06,30.911115646362305
2006-02-07,30.66569709777832
2006-02-08,31.06729507446289
2006-02-09,31.40192985534668
2006-02-10,31.33500862121582
2006-02-13,31.093442916870117
2006-02-14,31.166484832763672
2006-02-15,31.469833374023438
2006-02-16,31.660831451416016
2006-02-17,31.368715286254883
2006-02-21,31.177711486816406
2006-02-22,31.514774322509766
2006-02-23,31.419269561767578
2006-02-24,31.469833374023438
2006-02-27,31.868677139282227
2006-02-28,31.245126724243164
2006-03-01,31.396808624267578
2006-03-02,31.318151473999023
2006-03-03,31.295690536499023
2006-03-06,31.733858108520508
2006-03-07,31.8012752532959
2006-03-08,32.22260284423828
2006-03-09,32.0653076171875
2006-03-10,32.16080856323242
2006-03-13,32.155189514160156
2006-03-14,32.329322814941406
2006-03-15,32.00349807739258
2006-03-16,32.14957046508789
2006-03-17,32.0709228515625
2006-03-20,32.25629806518555
2006-03-21,32.194496154785156
2006-03-22,32.85737609863281
2006-03-23,32.60458755493164
2006-03-24,33.06523895263672
2006-03-27,32.9584846496582
2006-03-28,31.67206573486328
2006-03-29,31.63834571838379
2006-03-30,31.486684799194336
2006-03-31,31.065380096435547
2006-04-03,31.03167152404785
2006-04-04,30.98672103881836
2006-04-05,30.82381248474121
2006-04-06,30.604721069335938
2006-04-07,30.076662063598633
2006-04-10,29.981168746948242
2006-04-11,29.829500198364258
2006-04-12,30.009244918823242
2006-04-13,29.92500114440918
2006-04-17,29.778940200805664
2006-04-18,30.61595916748047
2006-04-19,30.70022964477539
2006-04-20,30.121610641479492
2006-04-21,29.73399543762207
2006-04-24,29.526155471801758
2006-04-25,29.329530715942383
2006-04-26,29.34638023376465
2006-04-27,29.63287925720215
2006-04-28,29.72838020324707
2006-05-01,29.380088806152344
2006-05-02,29.172239303588867
2006-05-03,29.1890811920166
2006-05-04,29.22279167175293
2006-05-05,29.73961067199707
2006-05-08,29.722755432128906
2006-05-09,29.31828498840332
2006-05-10,29.245264053344727
2006-05-11,28.939577102661133
2006-05-12,28.55460548400879
2006-05-15,29.307531356811523
2006-05-16,29.324522018432617
2006-05-17,28.87162208557129
2006-05-18,28.735759735107422
2006-05-19,28.87729263305664
2006-05-22,28.679140090942383
2006-05-23,28.537635803222656
2006-05-24,28.724441528320312
2006-05-25,29.22261619567871
2006-05-26,29.59058952331543
2006-05-30,29.1207218170166
2006-05-31,29.23394203186035
2006-06-01,29.43208122253418
2006-06-02,29.454715728759766
2006-06-05,29.069766998291016
2006-06-06,28.956541061401367
2006-06-07,29.273561477661133
2006-06-08,29.30187225341797
2006-06-09,29.290552139282227
2006-06-12,29.21696662902832
2006-06-13,29.21696662902832
2006-06-14,30.10008430480957
2006-06-15,30.598264694213867
2006-06-16,30.71147346496582
2006-06-19,30.847360610961914
2006-06-20,31.073801040649414
2006-06-21,30.983226776123047
2006-06-22,30.90396499633789
2006-06-23,30.739795684814453
2006-06-26,30.790742874145508
2006-06-27,30.26992416381836
2006-06-28,30.252941131591797
2006-06-29,30.8699951171875
2006-06-30,31.28893280029297
2006-07-03,31.52102279663086
2006-07-05,31.826711654663086
2006-07-06,32.08147430419922
2006-07-07,31.838050842285156
2006-07-10,31.855022430419922
2006-07-11,31.66253662109375
2006-07-12,31.48704719543457
2006-07-13,31.068130493164062
2006-07-14,30.88699722290039
2006-07-17,31.02284812927246
2006-07-18,31.119098663330078
2006-07-19,31.747468948364258
2006-07-20,31.84937858581543
2006-07-21,30.937936782836914
2006-07-24,31.707836151123047
2006-07-25,31.447446823120117
2006-07-26,31.430448532104492
2006-07-27,31.509693145751953
2006-07-28,32.21734619140625
2006-07-31,32.13808822631836
2006-08-01,31.866357803344727
2006-08-02,32.228668212890625
2006-08-03,32.064491271972656
2006-08-04,31.855022430419922
2006-08-07,31.46440887451172
2006-08-08,31.22098731994629
2006-08-09,31.136066436767578
2006-08-10,31.30023193359375
2006-08-11,30.998008728027344
2006-08-14,31.032222747802734
2006-08-15,31.528345108032227
2006-08-16,31.682294845581055
2006-08-17,31.904691696166992
2006-08-18,31.380081176757812
2006-08-21,31.294538497924805
2006-08-22,31.351564407348633
2006-08-23,31.39148712158203
2006-08-24,31.49983024597168
2006-08-25,31.397174835205078
2006-08-28,31.84196662902832
2006-08-29,31.995922088623047
2006-08-30,31.967430114746094
2006-08-31,31.893293380737305
2006-09-01,31.933197021484375
2006-09-05,31.773542404174805
2006-09-06,31.579654693603516
2006-09-07,31.288835525512695
2006-09-08,31.511234283447266
2006-09-11,30.940988540649414
2006-09-12,31.448497772216797
2006-09-13,31.48272705078125
2006-09-14,31.357269287109375
2006-09-15,31.248920440673828
2006-09-18,31.448497772216797
2006-09-19,31.37436294555664
2006-09-20,31.790651321411133
2006-09-21,31.916099548339844
2006-09-22,31.893293380737305
2006-09-25,32.263938903808594
2006-09-26,32.41789627075195
2006-09-27,32.50913619995117
2006-09-28,32.68590545654297
2006-09-29,32.50343322753906
2006-10-02,32.38370132446289
2006-10-03,32.32666778564453
2006-10-04,32.8455924987793
2006-10-05,32.936824798583984
2006-10-06,32.82277297973633
2006-10-09,32.79426193237305
2006-10-10,32.64601135253906
2006-10-11,32.53764724731445
2006-10-12,32.81706619262695
2006-10-13,32.71442794799805
2006-10-16,32.879798889160156
2006-10-17,32.81706619262695
2006-10-18,33.21623611450195
2006-10-19,32.78285217285156
2006-10-20,32.64030456542969
2006-10-23,33.022342681884766
2006-10-24,32.948211669921875
2006-10-25,32.78285217285156
2006-10-26,32.668792724609375
2006-10-27,32.52053451538086
2006-10-30,32.11567687988281
2006-10-31,31.93889617919922
2006-11-01,31.92750358581543
2006-11-02,32.144195556640625
2006-11-03,31.97882652282715
2006-11-06,32.31525421142578
2006-11-07,32.492034912109375
2006-11-08,32.2069206237793
2006-11-09,31.288835525512695
2006-11-10,30.872549057006836
2006-11-13,31.05640411376953
2006-11-14,30.935747146606445
2006-11-15,31.234485626220703
2006-11-16,31.343631744384766
2006-11-17,31.337892532348633
2006-11-20,31.2402286529541
2006-11-21,31.050662994384766
2006-11-22,31.03917121887207
2006-11-24,30.964481353759766
2006-11-27,30.780656814575195
2006-11-28,30.86107635498047
2006-11-29,31.044918060302734
2006-11-30,30.78639030456543
2006-12-01,30.677244186401367
2006-12-04,31.03917121887207
2006-12-05,31.424074172973633
2006-12-06,31.515981674194336
2006-12-07,31.01618194580078
2006-12-08,31.021923065185547
2006-12-11,31.01044273376465
2006-12-12,30.964481353759766
2006-12-13,30.843849182128906
2006-12-14,31.00469207763672
2006-12-15,31.320659637451172
2006-12-18,30.5795955657959
2006-12-19,30.22914695739746
2006-12-20,30.10275650024414
2006-12-21,29.752330780029297
2006-12-22,29.49956512451172
2006-12-26,29.74659538269043
2006-12-27,29.872970581054688
2006-12-28,29.878725051879883
2006-12-29,29.930408477783203
2007-01-03,30.016590118408203
2007-01-04,30.079784393310547
2007-01-05,29.895950317382812
2007-01-08,29.758071899414062
2007-01-09,29.775314331054688
2007-01-10,29.677658081054688
2007-01-11,30.005098342895508
2007-01-12,30.2176570892334
2007-01-16,30.378511428833008
2007-01-17,30.36127281188965
2007-01-18,30.470422744750977
2007-01-19,30.424467086791992
2007-01-22,30.29233741760254
2007-01-23,30.24638557434082
2007-01-24,30.63701820373535
2007-01-25,30.522138595581055
2007-01-26,30.326797485351562
2007-01-29,30.36127281188965
2007-01-30,30.29233741760254
2007-01-31,31.090877532958984
2007-02-01,31.464282989501953
2007-02-02,31.36662483215332
2007-02-05,31.40683364868164
2007-02-06,31.389604568481445
2007-02-07,31.263206481933594
2007-02-08,31.142568588256836
2007-02-09,31.154069900512695
2007-02-12,31.257465362548828
2007-02-13,31.428272247314453
2007-02-14,31.764097213745117
2007-02-15,31.821989059448242
2007-02-16,31.839370727539062
2007-02-20,31.827791213989258
2007-02-21,31.567228317260742
2007-02-22,31.34720230102539
2007-02-23,31.38775062561035
2007-02-26,31.497756958007812
2007-02-27,30.687143325805664
2007-02-28,30.449756622314453
2007-03-01,30.252893447875977
2007-03-02,29.974977493286133
2007-03-05,29.89391326904297
2007-03-06,30.24131965637207
2007-03-07,30.027074813842773
2007-03-08,30.316593170166016
2007-03-09,30.449756622314453
2007-03-12,30.57136344909668
2007-03-13,30.148677825927734
2007-03-14,30.050249099731445
2007-03-15,30.137083053588867
2007-03-16,30.212373733520508
2007-03-19,30.501867294311523
2007-03-20,30.553979873657227
2007-03-21,31.16193389892578
2007-03-22,31.36457061767578
2007-03-23,31.15614128112793
2007-03-26,31.09823226928711
2007-03-27,30.843482971191406
2007-03-28,30.692941665649414
2007-03-29,30.924528121948242
2007-03-30,31.09823226928711
2007-04-02,31.49197006225586
2007-04-03,31.700403213500977
2007-04-04,31.937801361083984
2007-04-05,32.12306594848633
2007-04-09,32.18098449707031
2007-04-10,32.23887252807617
2007-04-11,32.186763763427734
2007-04-12,32.389404296875
2007-04-13,32.93368148803711
2007-04-16,33.81375503540039
2007-04-17,34.08589172363281
2007-04-18,34.242225646972656
2007-04-19,34.75174331665039
2007-04-20,35.06441879272461
2007-04-23,34.52592849731445
2007-04-24,34.32328796386719
2007-04-25,34.456459045410156
2007-04-26,34.583831787109375
2007-04-27,34.51435852050781
2007-04-30,34.23643112182617
2007-05-01,34.09748077392578
2007-05-02,34.25379180908203
2007-05-03,34.242225646972656
2007-05-04,34.47383117675781
2007-05-07,34.578041076660156
2007-05-08,34.64174270629883
2007-05-09,34.595420837402344
2007-05-10,33.993255615234375
2007-05-11,34.077823638916016
2007-05-14,34.53273010253906
2007-05-15,34.55021667480469
2007-05-16,34.47443389892578
2007-05-17,34.42192840576172
2007-05-18,34.62604522705078
2007-05-21,34.77186965942383
2007-05-22,34.71936798095703
2007-05-23,34.6435546875
2007-05-24,34.52107238769531
2007-05-25,34.620216369628906
2007-05-29,34.67854690551758
2007-05-30,34.55021667480469
2007-05-31,34.18863296508789
2007-06-01,34.375267028808594
2007-06-04,34.503570556640625
2007-06-05,34.410247802734375
2007-06-06,33.99616622924805
2007-06-07,33.202999114990234
2007-06-08,33.255470275878906
2007-06-11,33.42461013793945
2007-06-12,33.11549377441406
2007-06-13,33.20880889892578
2007-06-14,33.465431213378906
2007-06-15,33.66373062133789
2007-06-18,33.482933044433594
2007-06-19,33.68123245239258
2007-06-20,33.10967254638672
2007-06-21,33.132999420166016
2007-06-22,32.54395294189453
2007-06-25,32.3572998046875
2007-06-26,32.584781646728516
2007-06-27,32.84721374511719
2007-06-28,32.765560150146484
2007-06-29,32.59060287475586
2007-07-02,33.086341857910156
2007-07-03,33.1213264465332
2007-07-05,32.9871940612793
2007-07-06,33.03385543823242
2007-07-09,32.68392562866211
2007-07-10,32.333984375
2007-07-11,32.520599365234375
2007-07-12,33.1213264465332
2007-07-13,33.19716262817383
2007-07-16,33.17964553833008
2007-07-17,32.89387893676758
2007-07-18,32.68974685668945
2007-07-19,32.8822135925293
2007-07-20,32.67806625366211
2007-07-23,33.34297180175781
2007-07-24,33.34297180175781
2007-07-25,34.08365249633789
2007-07-26,33.06884002685547
2007-07-27,32.089012145996094
2007-07-30,31.94321632385254
2007-07-31,31.546632766723633
2007-08-01,31.610780715942383
2007-08-02,31.844074249267578
2007-08-03,31.569957733154297
2007-08-06,32.78889465332031
2007-08-07,32.96385955810547
2007-08-08,34.06032180786133
2007-08-09,33.73955535888672
2007-08-10,33.33713912963867
2007-08-13,33.451725006103516
2007-08-14,32.57619094848633
2007-08-15,32.42340850830078
2007-08-16,32.21775817871094
2007-08-17,32.79360580444336
2007-08-20,32.68782424926758
2007-08-21,32.48218536376953
2007-08-22,32.75247573852539
2007-08-23,32.8288688659668
2007-08-24,33.263675689697266
2007-08-27,33.13441848754883
2007-08-28,32.96399688720703
2007-08-29,33.09326934814453
2007-08-30,33.298912048339844
2007-08-31,33.69849395751953
2007-09-04,34.15681457519531
2007-09-05,33.66323471069336
2007-09-06,33.75726318359375
2007-09-07,33.00515365600586
2007-09-10,32.98750305175781
2007-09-11,33.25779724121094
2007-09-12,33.5222282409668
2007-09-13,33.59859848022461
2007-09-14,33.387088775634766
2007-09-17,32.87586975097656
