Date,ITW
2004-06-09,28.225311279296875
2004-06-10,28.216337203979492
2004-06-14,27.803544998168945
2004-06-15,27.561267852783203
2004-06-16,27.558250427246094
2004-06-17,27.653976440429688
2004-06-18,27.74970245361328
2004-06-21,27.63005828857422
2004-06-22,27.78559112548828
2004-06-23,28.198381423950195
2004-06-24,28.35393524169922
2004-06-25,28.581266403198242
2004-06-28,28.542274475097656
2004-06-29,28.66822624206543
2004-06-30,28.755205154418945
2004-07-01,28.389358520507812
2004-07-02,28.07746696472168
2004-07-06,27.780595779418945
2004-07-07,27.753599166870117
2004-07-08,27.651639938354492
2004-07-09,28.020477294921875
2004-07-12,27.84956932067871
2004-07-13,27.819561004638672
2004-07-14,27.858558654785156
2004-07-15,27.837574005126953
2004-07-16,28.095474243164062
2004-07-19,27.756608963012695
2004-07-20,27.624656677246094
2004-07-21,26.014320373535156
2004-07-22,26.218236923217773
2004-07-23,26.044301986694336
2004-07-26,26.33517837524414
2004-07-27,26.611072540283203
2004-07-28,26.853967666625977
2004-07-29,27.09687614440918
2004-07-30,27.144855499267578
2004-08-02,27.048887252807617
2004-08-03,27.072887420654297
2004-08-04,27.306791305541992
2004-08-05,26.80898666381836
2004-08-06,26.25421714782715
2004-08-09,26.35017967224121
2004-08-10,26.829980850219727
2004-08-11,26.868972778320312
2004-08-12,26.479122161865234
2004-08-13,26.371170043945312
2004-08-16,26.817981719970703
2004-08-17,26.95592498779297
2004-08-18,27.27979850769043
2004-08-19,26.98893165588379
2004-08-20,27.213825225830078
2004-08-23,27.14185333251953
2004-08-24,27.183826446533203
2004-08-25,27.43573570251465
2004-08-26,27.504711151123047
2004-08-27,27.600662231445312
2004-08-30,27.306791305541992
2004-08-31,27.375751495361328
2004-09-01,27.504711151123047
2004-09-02,27.76858901977539
2004-09-03,27.894550323486328
2004-09-07,27.783586502075195
2004-09-08,27.47771644592285
2004-09-09,26.928930282592773
2004-09-10,26.680044174194336
2004-09-13,26.853967666625977
2004-09-14,26.509113311767578
2004-09-15,26.53310775756836
2004-09-16,27.285785675048828
2004-09-17,27.58867073059082
2004-09-20,27.420734405517578
2004-09-21,27.741621017456055
2004-09-22,27.42974090576172
2004-09-23,27.177841186523438
2004-09-24,27.384746551513672
2004-09-27,27.168846130371094
2004-09-28,27.49070930480957
2004-09-29,27.836631774902344
2004-09-30,28.026138305664062
2004-10-01,28.486370086669922
2004-10-04,28.381088256835938
2004-10-05,28.236711502075195
2004-10-06,28.645795822143555
2004-10-07,28.354028701782227
2004-10-08,28.053218841552734
2004-10-11,28.05020523071289
2004-10-12,27.836631774902344
2004-10-13,27.36134910583496
2004-10-14,27.174850463867188
2004-10-15,27.460617065429688
2004-10-18,27.253067016601562
2004-10-19,26.732669830322266
2004-10-20,26.804859161376953
2004-10-21,26.99738121032715
2004-10-22,26.804859161376953
2004-10-25,26.856000900268555
2004-10-26,27.162832260131836
2004-10-27,27.340307235717773
2004-10-28,27.400466918945312
2004-10-29,27.75841522216797
2004-11-01,27.58094024658203
2004-11-02,27.373394012451172
2004-11-03,27.80955696105957
2004-11-04,28.47734832763672
2004-11-05,28.510435104370117
2004-11-08,28.471338272094727
2004-11-09,28.408166885375977
2004-11-10,28.230693817138672
2004-11-11,28.708959579467773
2004-11-12,28.87140464782715
2004-11-15,28.742063522338867
2004-11-16,28.381088256835938
2004-11-17,28.486370086669922
2004-11-18,28.78717613220215
2004-11-19,28.540525436401367
2004-11-22,28.87441062927246
2004-11-23,28.69091033935547
2004-11-24,28.754098892211914
2004-11-26,28.793197631835938
2004-11-29,28.64881706237793
2004-11-30,28.344982147216797
2004-12-01,28.766132354736328
2004-12-02,28.597673416137695
2004-12-03,28.58564567565918
2004-12-06,28.52547836303711
2004-12-07,28.29386329650879
2004-12-08,28.43222427368164
2004-12-09,28.408166885375977
2004-12-10,28.179561614990234
2004-12-13,28.215635299682617
2004-12-14,28.095325469970703
2004-12-15,27.72833251953125
2004-12-16,27.632089614868164
2004-12-17,27.58395004272461
2004-12-20,27.899805068969727
2004-12-21,28.014101028442383
2004-12-22,28.11035919189453
2004-12-23,28.20361328125
2004-12-27,28.005069732666016
2004-12-28,28.089317321777344
2004-12-29,28.059144973754883
2004-12-30,28.028974533081055
2004-12-31,27.96257781982422
2005-01-03,27.805706024169922
2005-01-04,27.63071060180664
2005-01-05,27.793638229370117
2005-01-06,27.494930267333984
2005-01-07,27.461750030517578
2005-01-10,27.5341739654541
2005-01-11,27.43156623840332
2005-01-12,27.461750030517578
2005-01-13,27.22943878173828
2005-01-14,27.639745712280273
2005-01-18,27.56735610961914
2005-01-19,27.531152725219727
2005-01-20,26.972980499267578
2005-01-21,26.46007537841797
2005-01-24,26.339387893676758
2005-01-25,26.396709442138672
2005-01-26,26.248870849609375
2005-01-27,26.025602340698242
2005-01-28,26.18552017211914
2005-01-31,26.242839813232422
2005-02-01,26.475160598754883
2005-02-02,26.42990493774414
2005-02-03,26.297136306762695
2005-02-04,26.399734497070312
2005-02-07,26.34541893005371
2005-02-08,26.52041244506836
2005-02-09,26.221712112426758
2005-02-10,26.607912063598633
2005-02-11,26.846269607543945
2005-02-14,26.779884338378906
2005-02-15,26.644121170043945
2005-02-16,26.81910514831543
2005-02-17,27.503986358642578
2005-02-18,27.606569290161133
2005-02-22,26.98504638671875
2005-02-23,27.193222045898438
2005-02-24,27.13287925720215
2005-02-25,27.289777755737305
2005-02-28,27.078577041625977
2005-03-01,27.54019546508789
2005-03-02,27.395370483398438
2005-03-03,27.561323165893555
2005-03-04,28.249216079711914
2005-03-07,28.113441467285156
2005-03-08,28.001815795898438
2005-03-09,27.887163162231445
2005-03-10,28.131542205810547
2005-03-11,28.08026123046875
2005-03-14,28.0440616607666
2005-03-15,28.448345184326172
2005-03-16,28.216033935546875
2005-03-17,28.0953426361084
2005-03-18,27.872079849243164
2005-03-21,27.81174659729004
2005-03-22,27.751401901245117
2005-03-23,27.75742530822754
2005-03-24,27.63673973083496
2005-03-28,27.377277374267578
2005-03-29,26.790149688720703
2005-03-30,27.126075744628906
2005-03-31,27.095813751220703
2005-04-01,27.01410675048828
2005-04-04,27.062515258789062
2005-04-05,27.39845848083496
2005-04-06,27.313724517822266
2005-04-07,27.58911895751953
2005-04-08,27.356090545654297
2005-04-11,27.31067657470703
2005-04-12,27.613338470458984
2005-04-13,26.98080062866211
2005-04-14,26.36341667175293
2005-04-15,25.74601936340332
2005-04-18,26.100112915039062
2005-04-19,26.572240829467773
2005-04-20,26.039581298828125
2005-04-21,26.178796768188477
2005-04-22,25.75811004638672
2005-04-25,25.985109329223633
2005-04-26,25.443368911743164
2005-04-27,25.576539993286133
2005-04-28,25.04387092590332
2005-04-29,25.367694854736328
2005-05-02,25.410076141357422
2005-05-03,25.512983322143555
2005-05-04,25.8973445892334
2005-05-05,25.706661224365234
2005-05-06,25.794443130493164
2005-05-09,25.77627944946289
2005-05-10,25.334415435791016
2005-05-11,25.57956314086914
2005-05-12,25.29205322265625
2005-05-13,24.841114044189453
2005-05-16,25.21033477783203
2005-05-17,25.606796264648438
2005-05-18,25.77627944946289
2005-05-19,25.56443214416504
2005-05-20,25.37981414794922
2005-05-23,25.82773208618164
2005-05-24,25.724822998046875
2005-05-25,25.60982322692871
2005-05-26,25.749034881591797
2005-05-27,25.885236740112305
2005-05-31,25.552324295043945
2005-06-01,25.942724227905273
2005-06-02,25.885236740112305
2005-06-03,25.77627944946289
2005-06-06,25.697582244873047
2005-06-07,25.927608489990234
2005-06-08,25.416126251220703
2005-06-09,24.953073501586914
2005-06-10,24.66556167602539
2005-06-13,24.94702911376953
2005-06-14,24.94099998474121
2005-06-15,24.953073501586914
2005-06-16,25.089262008666992
2005-06-17,25.264808654785156
2005-06-20,25.34955596923828
2005-06-21,25.252702713012695
2005-06-22,24.928861618041992
2005-06-23,24.777544021606445
2005-06-24,24.420425415039062
2005-06-27,24.217662811279297
2005-06-28,24.6732177734375
2005-06-29,24.582115173339844
2005-06-30,24.199438095092773
2005-07-01,24.342182159423828
2005-07-05,24.700551986694336
2005-07-06,24.433298110961914
2005-07-07,24.530479431152344
2005-07-08,25.02857780456543
2005-07-11,24.982988357543945
2005-07-12,24.749143600463867
2005-07-13,24.99515151977539
2005-07-14,25.20773696899414
2005-07-15,25.210783004760742
2005-07-18,25.016407012939453
2005-07-19,25.26849937438965
2005-07-20,25.7847843170166
2005-07-21,25.550922393798828
2005-07-22,26.042945861816406
2005-07-25,26.015625
2005-07-26,26.052047729492188
2005-07-27,26.118873596191406
2005-07-28,26.234272003173828
2005-07-29,26.012577056884766
2005-08-01,25.97005271911621
2005-08-02,26.203899383544922
2005-08-03,26.29503059387207
2005-08-04,26.149234771728516
2005-08-05,26.1644229888916
2005-08-08,26.070274353027344
2005-08-09,26.118873596191406
2005-08-10,26.070274353027344
2005-08-11,26.28285789489746
2005-08-12,26.392202377319336
2005-08-15,26.48028564453125
2005-08-16,26.225173950195312
2005-08-17,26.243391036987305
2005-08-18,26.08849334716797
2005-08-19,26.03990936279297
2005-08-22,26.00952911376953
2005-08-23,25.830339431762695
2005-08-24,25.675458908081055
2005-08-25,25.553974151611328
2005-08-26,25.44767951965332
2005-08-29,25.635967254638672
2005-08-30,25.229007720947266
2005-08-31,25.59650421142578
2005-09-01,25.98219871520996
2005-09-02,26.006500244140625
2005-09-06,26.234272003173828
2005-09-07,26.137096405029297
2005-09-08,25.67241859436035
2005-09-09,25.702783584594727
2005-09-12,25.51752281188965
2005-09-13,25.229007720947266
2005-09-14,24.99515151977539
2005-09-15,24.95263671875
2005-09-16,24.77952766418457
2005-09-19,24.5244140625
2005-09-20,24.412033081054688
2005-09-21,23.95039176940918
2005-09-22,24.147798538208008
2005-09-23,24.357351303100586
2005-09-26,24.04454231262207
2005-09-27,24.330036163330078
2005-09-28,24.482515335083008
2005-09-29,24.848468780517578
2005-09-30,25.107685089111328
2005-10-03,24.994861602783203
2005-10-04,24.686826705932617
2005-10-05,24.43067169189453
2005-10-06,24.369667053222656
2005-10-07,24.397123336791992
2005-10-10,24.36051368713379
2005-10-11,24.42456817626953
2005-10-12,24.51910972595215
2005-10-13,24.45811653137207
2005-10-14,24.744775772094727
2005-10-17,24.73866844177246
2005-10-18,24.817970275878906
2005-10-19,25.12598419189453
2005-10-20,24.67464256286621
2005-10-21,24.448974609375
2005-10-24,24.702085494995117
2005-10-25,24.72647476196289
2005-10-26,25.1442813873291
2005-10-27,25.022293090820312
2005-10-28,25.68101692199707
2005-10-31,25.848756790161133
2005-11-01,25.610885620117188
2005-11-02,25.748109817504883
2005-11-03,25.900590896606445
2005-11-04,25.64441680908203
2005-11-07,25.924999237060547
2005-11-08,25.934125900268555
2005-11-09,25.806053161621094
2005-11-10,26.00733757019043
2005-11-11,26.226898193359375
2005-11-14,26.17201042175293
2005-11-15,26.595914840698242
2005-11-16,26.428180694580078
2005-11-17,26.595914840698242
2005-11-18,26.57150650024414
2005-11-21,26.617259979248047
2005-11-22,26.60505485534668
2005-11-23,26.69350242614746
2005-11-25,26.60505485534668
2005-11-28,26.852075576782227
2005-11-29,26.708759307861328
2005-11-30,26.919160842895508
2005-12-01,27.31867790222168
2005-12-02,27.349185943603516
2005-12-05,27.13874053955078
2005-12-06,26.961883544921875
2005-12-07,26.67825698852539
2005-12-08,26.473915100097656
2005-12-09,26.797197341918945
2005-12-12,27.025920867919922
2005-12-13,27.111297607421875
2005-12-14,27.507761001586914
2005-12-15,27.340030670166016
2005-12-16,27.458959579467773
2005-12-19,27.242441177368164
2005-12-20,27.175350189208984
2005-12-21,27.49555015563965
2005-12-22,27.510807037353516
2005-12-23,27.681581497192383
2005-12-27,27.15704345703125
2005-12-28,27.386625289916992
2005-12-29,27.26111602783203
2005-12-30,26.933603286743164
2006-01-03,27.4202938079834
2006-01-04,27.49681282043457
2006-01-05,27.227434158325195
2006-01-06,27.616199493408203
2006-01-09,27.493757247924805
2006-01-10,27.383554458618164
2006-01-11,27.54580307006836
2006-01-12,27.61925506591797
2006-01-13,27.408052444458008
2006-01-17,27.487640380859375
2006-01-18,27.499874114990234
2006-01-19,27.36212921142578
2006-01-20,26.46527671813965
2006-01-23,26.808101654052734
2006-01-24,26.771360397338867
2006-01-25,26.59076499938965
2006-01-26,26.385679244995117
2006-01-27,26.838712692260742
2006-01-30,27.0988826751709
2006-01-31,25.801040649414062
2006-02-01,25.712270736694336
2006-02-02,26.16529655456543
2006-02-03,25.920408248901367
2006-02-06,25.987747192382812
2006-02-07,25.853073120117188
2006-02-08,25.987747192382812
2006-02-09,26.027551651000977
2006-02-10,26.116315841674805
2006-02-13,26.324453353881836
2006-02-14,26.80196762084961
2006-02-15,27.062170028686523
2006-02-16,26.994815826416016
2006-02-17,27.071353912353516
2006-02-21,26.875446319580078
2006-02-22,26.98869514465332
2006-02-23,26.58769416809082
2006-02-24,26.502002716064453
2006-02-27,26.526477813720703
2006-02-28,26.275489807128906
2006-03-01,27.028488159179688
2006-03-02,27.105018615722656
2006-03-03,27.276432037353516
2006-03-06,27.509057998657227
2006-03-07,27.766191482543945
2006-03-08,27.50294303894043
2006-03-09,27.499874114990234
2006-03-10,28.026357650756836
2006-03-13,28.268169403076172
2006-03-14,28.74263572692871
2006-03-15,29.60276985168457
2006-03-16,29.967044830322266
2006-03-17,29.887435913085938
2006-03-20,29.538488388061523
2006-03-21,29.263004302978516
2006-03-22,30.126201629638672
2006-03-23,29.970088958740234
2006-03-24,29.752756118774414
2006-03-27,29.621137619018555
2006-03-28,29.630311965942383
2006-03-29,29.32010841369629
2006-03-30,29.310882568359375
2006-03-31,29.5811710357666
2006-04-03,29.624176025390625
2006-04-04,29.682531356811523
2006-04-05,30.09719467163086
2006-04-06,29.33238983154297
2006-04-07,29.347749710083008
2006-04-10,29.43987464904785
2006-04-11,29.24945831298828
2006-04-12,29.40610122680664
2006-04-13,29.409170150756836
2006-04-17,29.596519470214844
2006-04-18,30.29067611694336
2006-04-19,30.459623336791992
2006-04-20,31.175264358520508
2006-04-21,31.531551361083984
2006-04-24,31.709678649902344
2006-04-25,31.52235221862793
2006-04-26,32.05061721801758
2006-04-27,31.728113174438477
2006-04-28,31.5438232421875
2006-05-01,31.546913146972656
2006-05-02,31.62369728088379
2006-05-03,32.06599044799805
2006-05-04,31.955408096313477
2006-05-05,32.51441955566406
2006-05-08,32.735557556152344
2006-05-09,32.57276916503906
2006-05-10,32.51747131347656
2006-05-11,32.4560546875
2006-05-12,31.57147789001465
2006-05-15,31.439409255981445
2006-05-16,31.602197647094727
2006-05-17,30.788251876831055
2006-05-18,30.493389129638672
2006-05-19,30.69918441772461
2006-05-22,30.318323135375977
2006-05-23,30.50569725036621
2006-05-24,30.536401748657227
2006-05-25,30.94489288330078
2006-05-26,30.874267578125
2006-05-30,30.27225685119629
2006-05-31,30.499540328979492
2006-06-01,30.978689193725586
2006-06-02,30.75754165649414
2006-06-05,30.25381851196289
2006-06-06,30.21697235107422
2006-06-07,29.82996940612793
2006-06-08,29.498262405395508
2006-06-09,29.922096252441406
2006-06-12,29.381534576416016
2006-06-13,29.11739158630371
2006-06-14,29.055957794189453
2006-06-15,30.081823348999023
2006-06-16,29.627254486083984
2006-06-19,29.13580322265625
2006-06-20,29.2402400970459
2006-06-21,29.44296646118164
2006-06-22,29.1788272857666
2006-06-23,29.203399658203125
2006-06-26,29.258682250976562
2006-06-27,28.90238380432129
2006-06-28,28.945688247680664
2006-06-29,29.477724075317383
2006-06-30,29.38492202758789
2006-07-03,29.391094207763672
2006-07-05,29.013744354248047
2006-07-06,28.741533279418945
2006-07-07,28.178579330444336
2006-07-10,28.296131134033203
2006-07-11,28.2156982421875
2006-07-12,27.974443435668945
2006-07-13,27.553783416748047
2006-07-14,27.337251663208008
2006-07-17,26.811424255371094
2006-07-18,26.53920555114746
2006-07-19,27.386751174926758
2006-07-20,27.040302276611328
2006-07-21,26.811424255371094
2006-07-24,27.176410675048828
2006-07-25,27.553783416748047
2006-07-26,27.454792022705078
2006-07-27,28.10434341430664
2006-07-28,28.240447998046875
2006-07-31,28.28995132446289
2006-08-01,27.825973510742188
2006-08-02,28.129098892211914
2006-08-03,28.704431533813477
2006-08-04,28.77865982055664
2006-08-07,28.66729164123535
2006-08-08,27.93733024597168
2006-08-09,27.225908279418945
2006-08-10,27.59088706970215
2006-08-11,27.392911911010742
2006-08-14,27.318693161010742
2006-08-15,27.776477813720703
2006-08-16,28.073423385620117
2006-08-17,27.9868106842041
2006-08-18,27.825973510742188
2006-08-21,27.44241714477539
2006-08-22,27.337251663208008
2006-08-23,27.27538299560547
2006-08-24,27.034128189086914
2006-08-25,26.922771453857422
2006-08-28,27.046493530273438
2006-08-29,27.164039611816406
2006-08-30,27.126914978027344
2006-08-31,27.157852172851562
2006-09-01,27.32488441467285
2006-09-05,27.300138473510742
2006-09-06,26.836158752441406
2006-09-07,26.916576385498047
2006-09-08,27.194971084594727
2006-09-11,27.1021671295166
2006-09-12,27.034128189086914
2006-09-13,27.151662826538086
2006-09-14,27.63418960571289
2006-09-15,26.928953170776367
2006-09-18,27.188783645629883
2006-09-19,27.553783416748047
2006-09-20,27.70224952697754
2006-09-21,27.194971084594727
2006-09-22,27.26302146911621
2006-09-25,27.56614112854004
2006-09-26,28.061046600341797
2006-09-27,28.148061752319336
2006-09-28,28.191560745239258
2006-09-29,27.905668258666992
2006-10-02,28.092126846313477
2006-10-03,28.266136169433594
2006-10-04,28.626630783081055
2006-10-05,29.496734619140625
2006-10-06,29.676969528198242
2006-10-09,29.63346290588379
2006-10-10,29.96286392211914
2006-10-11,30.167959213256836
2006-10-12,30.410348892211914
2006-10-13,30.54708480834961
2006-10-16,31.06916046142578
2006-10-17,30.76460075378418
2006-10-18,29.347562789916992
2006-10-19,28.95602798461914
2006-10-20,28.800628662109375
2006-10-23,29.21083641052246
2006-10-24,29.18597984313965
2006-10-25,29.02437973022461
2006-10-26,29.527809143066406
2006-10-27,29.2294864654541
2006-10-30,29.788843154907227
2006-10-31,29.788843154907227
2006-11-01,29.683185577392578
2006-11-02,29.304054260253906
2006-11-03,29.061677932739258
2006-11-06,29.304054260253906
2006-11-07,29.608606338500977
2006-11-08,29.78261947631836
2006-11-09,29.217060089111328
2006-11-10,29.111406326293945
2006-11-13,29.241910934448242
2006-11-14,29.204626083374023
2006-11-15,29.35377311706543
2006-11-16,29.35377311706543
2006-11-17,29.25433921813965
2006-11-20,28.900075912475586
2006-11-21,29.21083641052246
2006-11-22,29.565099716186523
2006-11-24,29.45322608947754
2006-11-27,29.161115646362305
2006-11-28,29.030601501464844
2006-11-29,29.26677131652832
2006-11-30,29.335153579711914
2006-12-01,29.105173110961914
2006-12-04,29.37864112854004
2006-12-05,29.496734619140625
2006-12-06,29.43457794189453
2006-12-07,29.391056060791016
2006-12-08,29.540231704711914
2006-12-11,29.043033599853516
2006-12-12,29.105173110961914
2006-12-13,28.993314743041992
2006-12-14,29.78261947631836
2006-12-15,29.086528778076172
2006-12-18,29.360013961791992
2006-12-19,29.192182540893555
2006-12-20,28.999528884887695
2006-12-21,28.73849105834961
2006-12-22,28.651470184326172
2006-12-26,28.744712829589844
2006-12-27,29.106834411621094
2006-12-28,29.05689239501953
2006-12-29,28.838363647460938
2007-01-03,28.65105438232422
2007-01-04,28.825876235961914
2007-01-05,28.719741821289062
2007-01-08,28.825876235961914
2007-01-09,29.044397354125977
2007-01-10,29.219200134277344
2007-01-11,29.64375877380371
2007-01-12,29.687467575073242
2007-01-16,29.812335968017578
2007-01-17,29.706193923950195
2007-01-18,29.60004425048828
2007-01-19,29.64375877380371
2007-01-22,29.375293731689453
2007-01-23,29.63751983642578
2007-01-24,29.61253547668457
2007-01-25,29.394012451171875
2007-01-26,29.312864303588867
2007-01-29,29.28788185119629
2007-01-30,31.310768127441406
2007-01-31,31.835176467895508
2007-02-01,32.340911865234375
2007-02-02,32.14113235473633
2007-02-05,32.29096984863281
2007-02-06,32.403343200683594
2007-02-07,32.465789794921875
2007-02-08,32.309722900390625
2007-02-09,32.0474853515625
2007-02-12,32.253501892089844
2007-02-13,32.4345817565918
2007-02-14,32.946537017822266
2007-02-15,33.14008712768555
2007-02-16,32.809165954589844
2007-02-20,33.296165466308594
2007-02-21,33.35859298706055
2007-02-22,33.002723693847656
2007-02-23,32.946537017822266
2007-02-26,32.84039306640625
2007-02-27,32.084938049316406
2007-02-28,32.24102783203125
2007-03-01,32.17234420776367
2007-03-02,31.77899932861328
2007-03-05,31.348215103149414
2007-03-06,31.548019409179688
2007-03-07,31.70409393310547
2007-03-08,31.928863525390625
2007-03-09,31.76651954650879
2007-03-12,31.828969955444336
2007-03-13,30.99233055114746
2007-03-14,30.90493392944336
2007-03-15,31.173391342163086
2007-03-16,31.47308349609375
2007-03-19,32.0100212097168
2007-03-20,31.966323852539062
2007-03-21,32.84039306640625
2007-03-22,32.87784957885742
2007-03-23,33.008975982666016
2007-03-26,32.74673080444336
2007-03-27,32.49077224731445
2007-03-28,32.18986129760742
2007-03-29,32.321502685546875
2007-03-30,32.34659194946289
2007-04-02,32.44688415527344
2007-04-03,32.72270202636719
2007-04-04,32.86687469482422
2007-04-05,32.79793167114258
2007-04-09,32.90449523925781
2007-04-10,33.098819732666016
2007-04-11,32.72896194458008
2007-04-12,32.49077224731445
2007-04-13,32.7666015625
2007-04-16,33.24300003051758
2007-04-17,33.57523727416992
2007-04-18,32.44688415527344
2007-04-19,32.164791107177734
2007-04-20,32.396724700927734
2007-04-23,32.35911178588867
2007-04-24,32.20867919921875
2007-04-25,32.39045333862305
2007-04-26,32.25881576538086
2007-04-27,32.572261810302734
2007-04-30,32.164791107177734
2007-05-01,32.29014205932617
2007-05-02,32.86061477661133
2007-05-03,32.97344207763672
2007-05-04,33.21792984008789
2007-05-07,33.04868698120117
2007-05-08,32.97344207763672
2007-05-09,33.01734161376953
2007-05-10,32.54091262817383
2007-05-11,32.804203033447266
2007-05-14,32.835533142089844
2007-05-15,32.58477783203125
2007-05-16,32.56598663330078
2007-05-17,32.34659194946289
2007-05-18,32.240013122558594
2007-05-21,32.572261810302734
2007-05-22,33.67555618286133
2007-05-23,33.3746452331543
2007-05-24,32.88568115234375
2007-05-25,33.04868698120117
2007-05-29,33.06747055053711
2007-05-30,33.098819732666016
2007-05-31,33.04868698120117
2007-06-01,32.960906982421875
2007-06-04,32.78538131713867
2007-06-05,32.37793731689453
2007-06-06,32.4155387878418
2007-06-07,32.127166748046875
2007-06-08,32.60985565185547
2007-06-11,32.935855865478516
2007-06-12,33.13018798828125
2007-06-13,34.697357177734375
2007-06-14,34.83525466918945
2007-06-15,34.7036018371582
2007-06-18,34.67853546142578
2007-06-19,34.74123764038086
2007-06-20,34.74750900268555
2007-06-21,35.010772705078125
2007-06-22,34.55316925048828
2007-06-25,34.4027099609375
2007-06-26,33.94511032104492
2007-06-27,34.51778793334961
2007-06-28,34.26606369018555
2007-06-29,34.102439880371094
2007-07-02,34.996055603027344
2007-07-03,35.07158279418945
2007-07-05,34.95200729370117
2007-07-06,35.12192153930664
2007-07-09,35.68199920654297
2007-07-10,34.80097579956055
2007-07-11,35.41139602661133
2007-07-12,36.16028594970703
2007-07-13,36.44347381591797
2007-07-16,36.50639343261719
2007-07-17,36.60081481933594
2007-07-18,36.43717575073242
2007-07-19,36.36795425415039
2007-07-20,35.92744064331055
2007-07-23,35.91483688354492
2007-07-24,35.70088577270508
2007-07-25,35.34846115112305
2007-07-26,34.93940353393555
2007-07-27,34.3856201171875
2007-07-30,34.79468536376953
2007-07-31,34.64362716674805
2007-08-01,35.25408935546875
2007-08-02,35.291831970214844
2007-08-03,34.461143493652344
2007-08-06,34.75062561035156
2007-08-07,34.53664779663086
2007-08-08,34.914241790771484
2007-08-09,34.146488189697266
2007-08-10,34.379329681396484
2007-08-13,34.064674377441406
2007-08-14,33.80665969848633
2007-08-15,32.655006408691406
2007-08-16,33.1018180847168
2007-08-17,33.27174377441406
2007-08-20,34.360450744628906
2007-08-21,34.5429573059082
2007-08-22,36.14768600463867
2007-08-23,35.55613327026367
2007-08-24,35.85820770263672
2007-08-27,36.5819206237793
2007-08-28,35.27925491333008
2007-08-29,36.2861442565918
2007-08-30,36.31760787963867
2007-08-31,36.60708236694336
2007-09-04,36.72666549682617
2007-09-05,36.3427734375
2007-09-06,36.22321701049805
2007-09-07,35.74493408203125
2007-09-10,35.42399215698242
2007-09-11,35.568721771240234
2007-09-12,35.14079666137695
2007-09-13,35.172245025634766
2007-09-14,35.76381301879883
2007-09-17,35.977779388427734
