Date,EOG
2004-10-04,11.408020973205566
2004-10-05,11.700318336486816
2004-10-06,11.872654914855957
2004-10-07,11.76282787322998
2004-10-08,11.77634334564209
2004-10-11,11.700318336486816
2004-10-12,11.519530296325684
2004-10-13,11.073091506958008
2004-10-14,11.296308517456055
2004-10-15,11.260802268981934
2004-10-18,11.14411449432373
2004-10-19,11.161026954650879
2004-10-20,11.544890403747559
2004-10-21,11.646356582641602
2004-10-22,11.62775707244873
2004-10-25,11.648048400878906
2004-10-26,11.790103912353516
2004-10-27,11.477252960205078
2004-10-28,10.996990203857422
2004-10-29,11.255722999572754
2004-11-01,11.103532791137695
2004-11-02,10.893836975097656
2004-11-03,11.127204895019531
2004-11-04,11.34704303741455
2004-11-05,11.429903030395508
2004-11-08,11.029122352600098
2004-11-09,11.03419303894043
2004-11-10,11.18808650970459
2004-11-11,11.08154296875
2004-11-12,11.56180477142334
2004-11-15,11.41468334197998
2004-11-16,11.331820487976074
2004-11-17,11.499239921569824
2004-11-18,11.717385292053223
2004-11-19,12.064054489135742
2004-11-22,12.432710647583008
2004-11-23,12.522326469421387
2004-11-24,12.76246452331543
2004-11-26,12.82334041595459
2004-11-29,12.733718872070312
2004-11-30,12.694828033447266
2004-12-01,12.361686706542969
2004-12-02,11.918622016906738
2004-12-03,12.202722549438477
2004-12-06,12.118167877197266
2004-12-07,11.80700969696045
2004-12-08,11.942296981811523
2004-12-09,12.058977127075195
2004-12-10,11.78671646118164
2004-12-13,12.1012544631958
2004-12-14,12.18411922454834
2004-12-15,12.3887357711792
2004-12-16,12.15029525756836
2004-12-17,12.376903533935547
2004-12-20,12.420867919921875
2004-12-21,12.493582725524902
2004-12-22,12.175667762756348
2004-12-23,12.243307113647461
2004-12-27,11.905098915100098
2004-12-28,12.057290077209473
2004-12-29,12.052210807800293
2004-12-30,11.989646911621094
2004-12-31,12.067439079284668
2005-01-03,11.254032135009766
2005-01-04,11.076470375061035
2005-01-05,10.9834566116333
2005-01-06,11.145805358886719
2005-01-07,11.073091506958008
2005-01-10,11.247270584106445
2005-01-11,11.321677207946777
2005-01-12,11.475702285766602
2005-01-13,11.600950241088867
2005-01-14,11.839611053466797
2005-01-18,12.122272491455078
2005-01-19,12.000399589538574
2005-01-20,12.037639617919922
2005-01-21,12.12734603881836
2005-01-24,12.208589553833008
2005-01-25,12.17135238647461
2005-01-26,12.345682144165039
2005-01-27,12.452322959899902
2005-01-28,12.525100708007812
2005-01-31,12.567419052124023
2005-02-01,12.855154037475586
2005-02-02,12.968560218811035
2005-02-03,13.080265045166016
2005-02-04,12.973640441894531
2005-02-07,13.02610969543457
2005-02-08,13.149664878845215
2005-02-09,13.242755889892578
2005-02-10,13.540651321411133
2005-02-11,13.752226829528809
2005-02-14,13.90455436706543
2005-02-15,13.907936096191406
2005-02-16,14.385250091552734
2005-02-17,14.143211364746094
2005-02-18,14.483427047729492
2005-02-22,14.65775203704834
2005-02-23,14.630674362182617
2005-02-24,14.950569152832031
2005-02-25,15.487113952636719
2005-02-28,15.42280387878418
2005-03-01,14.886247634887695
2005-03-02,15.22646427154541
2005-03-03,15.531126976013184
2005-03-04,15.8391752243042
2005-03-07,15.636067390441895
2005-03-08,15.930583953857422
2005-03-09,15.781621932983398
2005-03-10,15.185834884643555
2005-03-11,15.361873626708984
2005-03-14,15.493888854980469
2005-03-15,15.192609786987305
2005-03-16,15.33479118347168
2005-03-17,15.683453559875488
2005-03-18,16.319873809814453
2005-03-21,16.13368797302246
2005-03-22,15.774862289428711
2005-03-23,15.243376731872559
2005-03-24,15.39909839630127
2005-03-28,15.328015327453613
2005-03-29,15.14860725402832
2005-03-30,15.697000503540039
2005-03-31,16.49928092956543
2005-04-01,17.013816833496094
2005-04-04,16.94951629638672
2005-04-05,16.915660858154297
2005-04-06,16.935972213745117
2005-04-07,16.627918243408203
2005-04-08,16.008434295654297
2005-04-11,16.438344955444336
2005-04-12,16.042285919189453
2005-04-13,15.520527839660645
2005-04-14,15.483267784118652
2005-04-15,14.778554916381836
2005-04-18,15.171567916870117
2005-04-19,15.788182258605957
2005-04-20,15.432437896728516
2005-04-21,15.947421073913574
2005-04-22,16.042285919189453
2005-04-25,16.36754035949707
2005-04-26,16.177806854248047
2005-04-27,16.187959671020508
2005-04-28,16.021957397460938
2005-04-29,16.110050201416016
2005-05-02,16.740215301513672
2005-05-03,16.438678741455078
2005-05-04,16.5301570892334
2005-05-05,16.91977882385254
2005-05-06,16.84524917602539
2005-05-09,16.926559448242188
2005-05-10,16.61148452758789
2005-05-11,16.580984115600586
2005-05-12,15.408724784851074
2005-05-13,15.242706298828125
2005-05-16,15.188497543334961
2005-05-17,15.62216854095459
2005-05-18,15.730579376220703
2005-05-19,15.991456031799316
2005-05-20,16.215070724487305
2005-05-23,16.685998916625977
2005-05-24,16.87912940979004
2005-05-25,16.940109252929688
2005-05-26,17.123065948486328
2005-05-27,17.24502944946289
2005-05-31,16.90283966064453
2005-06-01,17.478809356689453
2005-06-02,17.472026824951172
2005-06-03,17.505910873413086
2005-06-06,17.654985427856445
2005-06-07,17.25181007385254
2005-06-08,17.773561477661133
2005-06-09,18.346145629882812
2005-06-10,18.352924346923828
2005-06-13,18.546031951904297
2005-06-14,18.773029327392578
2005-06-15,18.834016799926758
2005-06-16,18.98647689819336
2005-06-17,19.023744583129883
2005-06-20,19.423540115356445
2005-06-21,19.142318725585938
2005-06-22,19.260902404785156
2005-06-23,19.21686363220215
2005-06-24,18.93904685974121
2005-06-27,19.223644256591797
2005-06-28,18.972919464111328
2005-06-29,19.132160186767578
2005-06-30,19.243967056274414
2005-07-01,19.81315040588379
2005-07-05,20.31119728088379
2005-07-06,19.992713928222656
2005-07-07,20.446714401245117
2005-07-08,20.48397445678711
2005-07-11,20.473814010620117
2005-07-12,20.78550910949707
2005-07-13,20.599048614501953
2005-07-14,20.046443939208984
2005-07-15,19.893884658813477
2005-07-18,19.707422256469727
2005-07-19,20.39224624633789
2005-07-20,20.571929931640625
2005-07-21,20.41937255859375
2005-07-22,21.53814697265625
2005-07-25,21.799198150634766
2005-07-26,22.155168533325195
2005-07-27,21.626293182373047
2005-07-28,20.629562377929688
2005-07-29,20.71432113647461
2005-08-01,20.75499725341797
2005-08-02,21.23981475830078
2005-08-03,21.019441604614258
2005-08-04,21.15165901184082
2005-08-05,21.002492904663086
2005-08-08,21.053348541259766
2005-08-09,20.934688568115234
2005-08-10,21.40932273864746
2005-08-11,21.731393814086914
2005-08-12,21.59239387512207
2005-08-15,21.351686477661133
2005-08-16,20.744829177856445
2005-08-17,20.256633758544922
2005-08-18,20.35835075378418
2005-08-19,20.707550048828125
2005-08-22,20.81941795349121
2005-08-23,20.680418014526367
2005-08-24,20.91434097290039
2005-08-25,20.904176712036133
2005-08-26,20.497346878051758
2005-08-29,20.931297302246094
2005-08-30,21.426271438598633
2005-08-31,21.639854431152344
2005-09-01,22.53488540649414
2005-09-02,22.12126922607422
2005-09-06,22.436559677124023
2005-09-07,22.507761001586914
2005-09-08,22.88067626953125
2005-09-09,23.90453338623047
2005-09-12,23.724842071533203
2005-09-13,23.206148147583008
2005-09-14,23.460405349731445
2005-09-15,23.76552391052246
2005-09-16,23.95538330078125
2005-09-19,24.64698600769043
2005-09-20,24.31136131286621
2005-09-21,25.101276397705078
2005-09-22,25.050434112548828
2005-09-23,24.558847427368164
2005-09-26,25.26740074157715
2005-09-27,25.379287719726562
2005-09-28,25.745412826538086
2005-09-29,25.701358795166016
2005-09-30,25.39284324645996
2005-10-03,26.474334716796875
2005-10-04,25.419967651367188
2005-10-05,24.21303939819336
2005-10-06,22.850168228149414
2005-10-07,23.41632652282715
2005-10-10,22.978984832763672
2005-10-11,23.853683471679688
2005-10-12,23.15190315246582
2005-10-13,22.35472297668457
2005-10-14,22.704139709472656
2005-10-17,23.34186363220215
2005-10-18,21.85945701599121
2005-10-19,22.50060272216797
2005-10-20,20.716291427612305
2005-10-21,20.777341842651367
2005-10-24,21.750913619995117
2005-10-25,22.734661102294922
2005-10-26,22.405601501464844
2005-10-27,21.672889709472656
2005-10-28,22.395437240600586
2005-10-31,22.99245834350586
2005-11-01,23.043346405029297
2005-11-02,23.915143966674805
2005-11-03,24.366315841674805
2005-11-04,23.22313117980957
2005-11-07,22.54808807373047
2005-11-08,22.510770797729492
2005-11-09,22.31741714477539
2005-11-10,21.455781936645508
2005-11-11,21.7576961517334
2005-11-14,21.543983459472656
2005-11-15,22.432741165161133
2005-11-16,23.64716339111328
2005-11-17,23.59967041015625
2005-11-18,23.36222267150879
2005-11-21,24.471477508544922
2005-11-22,24.705528259277344
2005-11-23,24.227235794067383
2005-11-25,24.72928237915039
2005-11-28,23.369001388549805
2005-11-29,24.098339080810547
2005-11-30,24.339168548583984
2005-12-01,25.33308982849121
2005-12-02,25.5060977935791
2005-12-05,25.70284080505371
2005-12-06,25.733367919921875
2005-12-07,25.899595260620117
2005-12-08,26.67980194091797
2005-12-09,26.011539459228516
2005-12-12,26.730695724487305
2005-12-13,26.85282325744629
2005-12-14,27.422706604003906
2005-12-15,27.388778686523438
2005-12-16,26.34058380126953
2005-12-19,26.123489379882812
2005-12-20,26.310062408447266
2005-12-21,26.075990676879883
2005-12-22,25.797822952270508
2005-12-23,25.774080276489258
2005-12-27,24.644474029541016
2005-12-28,25.187240600585938
2005-12-29,24.888717651367188
2005-12-30,24.888717651367188
2006-01-03,26.788368225097656
2006-01-04,26.815492630004883
2006-01-05,25.808012008666992
2006-01-06,26.391468048095703
2006-01-09,26.513580322265625
2006-01-10,26.459325790405273
2006-01-11,26.588212966918945
2006-01-12,26.574647903442383
2006-01-13,27.216096878051758
2006-01-17,28.013675689697266
2006-01-18,27.3247013092041
2006-01-19,28.519372940063477
2006-01-20,28.784099578857422
2006-01-23,28.7026424407959
2006-01-24,28.25124740600586
2006-01-25,27.56907844543457
2006-01-26,27.199134826660156
2006-01-27,27.283973693847656
2006-01-30,28.31234359741211
2006-01-31,28.692474365234375
2006-02-01,28.152820587158203
2006-02-02,27.392593383789062
2006-02-03,26.849550247192383
2006-02-06,27.236465454101562
2006-02-07,25.115238189697266
2006-02-08,25.09488296508789
2006-02-09,23.859479904174805
2006-02-10,23.543846130371094
2006-02-13,23.167116165161133
2006-02-14,23.42166519165039
2006-02-15,23.533653259277344
2006-02-16,24.45681381225586
2006-02-17,24.283720016479492
2006-02-21,24.650270462036133
2006-02-22,23.944334030151367
2006-02-23,23.706758499145508
2006-02-24,23.808574676513672
2006-02-27,23.17730140686035
2006-02-28,22.875232696533203
2006-03-01,23.197662353515625
2006-03-02,23.52686309814453
2006-03-03,23.876447677612305
2006-03-06,22.610506057739258
2006-03-07,22.145538330078125
2006-03-08,22.65462875366211
2006-03-09,22.162492752075195
2006-03-10,22.223594665527344
2006-03-13,22.97365951538086
2006-03-14,23.523469924926758
2006-03-15,23.890018463134766
2006-03-16,24.75887680053711
2006-03-17,24.626506805419922
2006-03-20,23.24856948852539
2006-03-21,23.238391876220703
2006-03-22,23.567604064941406
2006-03-23,23.937543869018555
2006-03-24,24.41948127746582
2006-03-27,24.40591812133789
2006-03-28,24.626506805419922
2006-03-29,25.0303897857666
2006-03-30,25.12541389465332
2006-03-31,24.436447143554688
2006-04-03,24.402515411376953
2006-04-04,24.80979347229004
2006-04-05,25.25099754333496
2006-04-06,25.312097549438477
2006-04-07,24.460220336914062
2006-04-10,25.08130645751953
2006-04-11,24.751829147338867
2006-04-12,24.49028205871582
2006-04-13,24.446125030517578
2006-04-17,25.026968002319336
2006-04-18,26.215801239013672
2006-04-19,26.69815444946289
2006-04-20,26.035783767700195
2006-04-21,26.283727645874023
2006-04-24,25.543264389038086
2006-04-25,24.908050537109375
2006-04-26,24.344213485717773
2006-04-27,23.926427841186523
2006-04-28,23.855085372924805
2006-05-01,24.391769409179688
2006-05-02,24.7688045501709
2006-05-03,24.418943405151367
2006-05-04,24.269489288330078
2006-05-05,25.920297622680664
2006-05-08,25.322481155395508
2006-05-09,25.35643768310547
2006-05-10,25.719884872436523
2006-05-11,24.918249130249023
2006-05-12,23.413515090942383
2006-05-15,22.44205093383789
2006-05-16,22.588119506835938
2006-05-17,21.654022216796875
2006-05-18,21.079984664916992
2006-05-19,21.297365188598633
2006-05-22,21.361902236938477
2006-05-23,21.113943099975586
2006-05-24,20.818429946899414
2006-05-25,21.22943687438965
2006-05-26,21.609872817993164
2006-05-30,21.365306854248047
2006-05-31,22.302797317504883
2006-06-01,22.401294708251953
2006-06-02,22.387718200683594
2006-06-05,21.372089385986328
2006-06-06,21.76951026916504
2006-06-07,20.80484390258789
2006-06-08,20.651996612548828
2006-06-09,20.295333862304688
2006-06-12,19.524280548095703
2006-06-13,19.4835205078125
2006-06-14,20.52971076965332
2006-06-15,21.273590087890625
2006-06-16,21.412857055664062
2006-06-19,20.057567596435547
2006-06-20,20.071155548095703
2006-06-21,20.67237091064453
2006-06-22,20.601045608520508
2006-06-23,21.932552337646484
2006-06-26,22.28241539001465
2006-06-27,22.445459365844727
2006-06-28,22.56434440612793
2006-06-29,23.247079849243164
2006-06-30,23.552776336669922
2006-07-03,24.079273223876953
2006-07-05,24.33062744140625
2006-07-06,24.143810272216797
2006-07-07,23.46107292175293
2006-07-10,23.62751007080078
2006-07-11,23.94681167602539
2006-07-12,23.86188316345215
2006-07-13,23.62731170654297
2006-07-14,23.848291397094727
2006-07-17,22.930387496948242
2006-07-18,22.736608505249023
2006-07-19,23.113975524902344
2006-07-20,22.6074275970459
2006-07-21,21.893505096435547
2006-07-24,22.903188705444336
2006-07-25,23.586515426635742
2006-07-26,24.419418334960938
2006-07-27,24.008066177368164
2006-07-28,24.49761390686035
2006-07-31,25.208133697509766
2006-08-01,24.283437728881836
2006-08-02,24.076061248779297
2006-08-03,23.57632064819336
2006-08-04,23.65791130065918
2006-08-07,23.763294219970703
2006-08-08,23.508323669433594
2006-08-09,23.906085968017578
2006-08-10,23.763294219970703
2006-08-11,23.164968490600586
2006-08-14,22.481637954711914
2006-08-15,22.50543785095215
2006-08-16,22.206274032592773
2006-08-17,22.247068405151367
2006-08-18,22.55303192138672
2006-08-21,22.61421775817871
2006-08-22,22.825002670288086
2006-08-23,22.366058349609375
2006-08-24,22.916797637939453
2006-08-25,23.50151824951172
2006-08-28,23.059587478637695
2006-08-29,22.311660766601562
2006-08-30,22.162084579467773
2006-08-31,22.03629493713379
2006-09-01,22.417057037353516
2006-09-05,22.644824981689453
2006-09-06,21.468557357788086
2006-09-07,21.41756248474121
2006-09-08,20.700237274169922
2006-09-11,20.319486618041992
2006-09-12,20.33649253845215
2006-09-13,20.662857055664062
2006-09-14,19.9625301361084
2006-09-15,20.343280792236328
2006-09-18,21.312170028686523
2006-09-19,21.04360580444336
2006-09-20,20.73424530029297
2006-09-21,21.24757957458496
2006-09-22,21.14219856262207
2006-09-25,21.519546508789062
2006-09-26,21.82891845703125
2006-09-27,22.19947624206543
2006-09-28,21.72012710571289
2006-09-29,22.114486694335938
2006-10-02,21.944499969482422
2006-10-03,21.111595153808594
2006-10-04,21.400569915771484
2006-10-05,21.580738067626953
2006-10-06,21.522951126098633
2006-10-09,21.356372833251953
2006-10-10,21.655534744262695
2006-10-11,21.179590225219727
2006-10-12,21.658935546875
2006-10-13,22.097896575927734
2006-10-16,22.87714385986328
2006-10-17,22.526655197143555
2006-10-18,22.479007720947266
2006-10-19,22.887359619140625
2006-10-20,22.54366683959961
2006-10-23,22.496034622192383
2006-10-24,23.45562744140625
2006-10-25,23.935420989990234
2006-10-26,23.595144271850586
2006-10-27,23.142568588256836
2006-10-30,22.79888153076172
2006-10-31,22.63894271850586
2006-11-01,22.465402603149414
2006-11-02,22.37352752685547
2006-11-03,22.843114852905273
2006-11-06,22.761444091796875
2006-11-07,22.54366683959961
2006-11-08,23.020063400268555
2006-11-09,23.5509033203125
2006-11-10,22.955402374267578
2006-11-13,22.785268783569336
2006-11-14,23.02686309814453
2006-11-15,23.29910659790039
2006-11-16,22.434785842895508
2006-11-17,23.241239547729492
2006-11-20,23.214021682739258
2006-11-21,23.666593551635742
2006-11-22,23.66999626159668
2006-11-24,23.639385223388672
2006-11-27,23.45562744140625
2006-11-28,24.149799346923828
2006-11-29,24.520694732666016
2006-11-30,24.000078201293945
2006-12-01,24.034103393554688
2006-12-04,23.537294387817383
2006-12-05,23.591737747192383
2006-12-06,23.598541259765625
2006-12-07,23.45902442932129
2006-12-08,23.367151260375977
2006-12-11,23.271875381469727
2006-12-12,23.231037139892578
2006-12-13,23.35354232788086
2006-12-14,23.75847053527832
2006-12-15,23.35013198852539
2006-12-18,22.28165626525879
2006-12-19,22.604921340942383
2006-12-20,22.12171745300293
2006-12-21,22.118309020996094
2006-12-22,21.88351058959961
2006-12-26,21.492204666137695
2006-12-27,21.665727615356445
2006-12-28,21.669145584106445
2006-12-29,21.250595092773438
2007-01-03,20.641490936279297
2007-01-04,20.65511131286621
2007-01-05,21.328868865966797
2007-01-08,21.182538986206055
2007-01-09,20.910316467285156
2007-01-10,20.75037956237793
2007-01-11,20.403303146362305
2007-01-12,21.213972091674805
2007-01-16,21.128816604614258
2007-01-17,21.1765079498291
2007-01-18,21.01641082763672
2007-01-19,22.048511505126953
2007-01-22,22.116628646850586
2007-01-23,22.988616943359375
2007-01-24,22.94434356689453
2007-01-25,22.126840591430664
2007-01-26,22.33462142944336
2007-01-29,22.15068244934082
2007-01-30,23.18277359008789
2007-01-31,23.54723358154297
2007-02-01,23.703935623168945
2007-02-02,23.397377014160156
2007-02-05,23.14530372619629
2007-02-06,22.869396209716797
2007-02-07,22.66843605041504
2007-02-08,22.688871383666992
2007-02-09,22.67524528503418
2007-02-12,22.154085159301758
2007-02-13,22.40275001525879
2007-02-14,22.5219669342041
2007-02-15,22.409568786621094
2007-02-16,22.821718215942383
2007-02-20,22.617345809936523
2007-02-21,22.92390251159668
2007-02-22,23.3360595703125
2007-02-23,23.114656448364258
2007-02-26,23.700517654418945
2007-02-27,23.026084899902344
2007-02-28,23.073776245117188
2007-03-01,22.838754653930664
2007-03-02,22.453838348388672
2007-03-05,22.072338104248047
2007-03-06,22.549219131469727
2007-03-07,22.89324378967285
2007-03-08,22.81150245666504
2007-03-09,22.791057586669922
2007-03-12,22.5219669342041
2007-03-13,22.43681526184082
2007-03-14,22.954559326171875
2007-03-15,22.729747772216797
2007-03-16,22.358474731445312
2007-03-19,22.746774673461914
2007-03-20,23.138498306274414
2007-03-21,23.74820899963379
2007-03-22,24.25232696533203
2007-03-23,24.337482452392578
2007-03-26,24.68833351135254
2007-03-27,24.514616012573242
2007-03-28,24.41241455078125
2007-03-29,24.480541229248047
2007-03-30,24.30001449584961
2007-04-02,24.729196548461914
2007-04-03,24.889301300048828
2007-04-04,25.25717544555664
2007-04-05,25.461530685424805
2007-04-09,25.33892059326172
2007-04-10,25.85666275024414
2007-04-11,25.618227005004883
2007-04-12,26.31393814086914
2007-04-13,26.25255584716797
2007-04-16,26.37873649597168
2007-04-17,25.88763427734375
2007-04-18,25.457935333251953
2007-04-19,25.058942794799805
2007-04-20,25.229450225830078
2007-04-23,25.307884216308594
2007-04-24,25.369272232055664
2007-04-25,25.713727951049805
2007-04-26,25.406782150268555
2007-04-27,25.32154083251953
2007-04-30,25.04529571533203
2007-05-01,25.84330177307129
2007-05-02,26.399194717407227
2007-05-03,26.60721206665039
2007-05-04,26.23208236694336
2007-05-07,26.303699493408203
2007-05-08,26.174108505249023
2007-05-09,25.897878646850586
2007-05-10,25.420429229736328
2007-05-11,25.88763427734375
2007-05-14,26.29688262939453
2007-05-15,25.850122451782227
2007-05-16,25.798967361450195
2007-05-17,26.157054901123047
2007-05-18,26.760692596435547
2007-05-21,26.781147003173828
2007-05-22,26.440114974975586
2007-05-23,26.43670082092285
2007-05-24,25.85694122314453
2007-05-25,26.126354217529297
2007-05-29,25.86035919189453
2007-05-30,26.504911422729492
2007-05-31,26.225265502929688
2007-06-01,26.307104110717773
2007-06-04,26.910724639892578
2007-06-05,26.57994842529297
2007-06-06,26.068387985229492
2007-06-07,25.539794921875
2007-06-08,25.693262100219727
2007-06-11,25.80238914489746
2007-06-12,25.853540420532227
2007-06-13,26.41282081604004
2007-06-14,27.285863876342773
2007-06-15,27.449556350708008
2007-06-18,27.371124267578125
2007-06-19,27.094884872436523
2007-06-20,26.184322357177734
2007-06-21,26.90732192993164
2007-06-22,26.129776000976562
2007-06-25,25.38291358947754
2007-06-26,24.779287338256836
2007-06-27,25.188528060913086
2007-06-28,24.707674026489258
2007-06-29,24.915706634521484
2007-07-02,25.280601501464844
2007-07-03,25.46817398071289
2007-07-05,25.46135902404785
2007-07-06,25.55684471130371
2007-07-09,25.430660247802734
2007-07-10,25.290836334228516
2007-07-11,25.379499435424805
2007-07-12,25.437484741210938
2007-07-13,25.57748794555664
2007-07-16,24.94239616394043
2007-07-17,24.819461822509766
2007-07-18,25.652589797973633
2007-07-19,26.017929077148438
2007-07-20,25.618440628051758
2007-07-23,24.614595413208008
2007-07-24,23.996597290039062
2007-07-25,24.324386596679688
2007-07-26,23.883907318115234
2007-07-27,23.597108840942383
2007-07-30,24.273157119750977
2007-07-31,23.93512535095215
2007-08-01,24.443880081176758
2007-08-02,24.973108291625977
2007-08-03,24.06146240234375
2007-08-06,24.078533172607422
2007-08-07,24.58045768737793
2007-08-08,25.010658264160156
2007-08-09,24.969694137573242
2007-08-10,24.58045768737793
2007-08-13,24.40973472595215
2007-08-14,24.01707649230957
2007-08-15,23.450279235839844
2007-08-16,23.559545516967773
2007-08-17,24.440458297729492
2007-08-20,23.825868606567383
2007-08-21,23.24883270263672
2007-08-22,22.774234771728516
2007-08-23,22.900558471679688
2007-08-24,23.180551528930664
2007-08-27,22.822031021118164
2007-08-28,22.432785034179688
2007-08-29,22.781063079833984
2007-08-30,22.78788185119629
2007-08-31,22.999576568603516
2007-09-04,23.60393524169922
2007-09-05,23.692707061767578
2007-09-06,24.139997482299805
2007-09-07,23.866836547851562
2007-09-10,24.010257720947266
2007-09-11,24.34145736694336
2007-09-12,24.761411666870117
2007-09-13,24.488271713256836
2007-09-14,24.70338249206543
