Date,AMGN
2005-11-04,53.16178512573242
2005-11-07,53.63170623779297
2005-11-08,53.57129669189453
2005-11-09,53.853240966796875
2005-11-10,54.920631408691406
2005-11-11,54.44398880004883
2005-11-14,54.8132209777832
2005-11-15,54.8132209777832
2005-11-16,54.544681549072266
2005-11-17,55.773197174072266
2005-11-18,55.867218017578125
2005-11-21,56.67277145385742
2005-11-22,56.29684066772461
2005-11-23,55.59865188598633
2005-11-25,55.57852554321289
2005-11-28,54.59839630126953
2005-11-29,54.39698028564453
2005-11-30,54.32987594604492
2005-12-01,54.80651092529297
2005-12-02,54.22917938232422
2005-12-05,54.16875457763672
2005-12-06,53.55786895751953
2005-12-07,53.04093933105469
2005-12-08,53.51757049560547
2005-12-09,52.618011474609375
2005-12-12,52.00039291381836
2005-12-13,52.00039291381836
2005-12-14,51.54389953613281
2005-12-15,54.000938415527344
2005-12-16,53.02751922607422
2005-12-19,52.114501953125
2005-12-20,52.68513107299805
2005-12-21,53.09463119506836
2005-12-22,54.437252044677734
2005-12-23,54.28958511352539
2005-12-27,53.88679122924805
2005-12-28,53.50415802001953
2005-12-29,53.04765319824219
2005-12-30,52.94024658203125
2006-01-03,53.947200775146484
2006-01-04,53.69212341308594
2006-01-05,52.91337203979492
2006-01-06,52.430030822753906
2006-01-09,53.020809173583984
2006-01-10,52.34947967529297
2006-01-11,52.235355377197266
2006-01-12,51.82586669921875
2006-01-13,52.094383239746094
2006-01-17,52.51060485839844
2006-01-18,52.920101165771484
2006-01-19,52.62470245361328
2006-01-20,50.805442810058594
2006-01-23,50.28181838989258
2006-01-24,50.30867004394531
2006-01-25,50.664451599121094
2006-01-26,48.267860412597656
2006-01-27,47.87178421020508
2006-01-30,48.5498046875
2006-01-31,48.93245315551758
2006-02-01,51.1478157043457
2006-02-02,50.120704650878906
2006-02-03,50.09385299682617
2006-02-06,49.34196472167969
2006-02-07,48.96603012084961
2006-02-08,48.36855697631836
2006-02-09,47.670372009277344
2006-02-10,47.965763092041016
2006-02-13,47.757652282714844
2006-02-14,48.28798294067383
2006-02-15,48.98616409301758
2006-02-16,49.657470703125
2006-02-17,50.275108337402344
2006-02-21,50.03342819213867
2006-02-22,50.40264129638672
2006-02-23,50.14085006713867
2006-02-24,50.18111801147461
2006-02-27,50.671180725097656
2006-02-28,50.671180725097656
2006-03-01,51.0538444519043
2006-03-02,51.335784912109375
2006-03-03,50.61076354980469
2006-03-06,49.375545501708984
2006-03-07,49.53663635253906
2006-03-08,49.81189727783203
2006-03-09,49.39568328857422
2006-03-10,49.33525848388672
2006-03-13,49.40239334106445
2006-03-14,50.355655670166016
2006-03-15,50.275108337402344
2006-03-16,49.57020950317383
2006-03-17,49.17414093017578
2006-03-20,48.905609130859375
2006-03-21,48.314849853515625
2006-03-22,48.62363815307617
2006-03-23,48.872039794921875
2006-03-24,49.12715148925781
2006-03-27,49.073448181152344
2006-03-28,48.7444953918457
2006-03-29,48.348411560058594
2006-03-30,48.7512092590332
2006-03-31,48.83847427368164
2006-04-03,48.25444030761719
2006-04-04,48.348411560058594
2006-04-05,48.91231918334961
2006-04-06,48.234291076660156
2006-04-07,47.68379592895508
2006-04-10,47.4891242980957
2006-04-11,47.153472900390625
2006-04-12,46.97222137451172
2006-04-13,47.03935241699219
2006-04-17,46.73052215576172
2006-04-18,47.64353561401367
2006-04-19,45.851104736328125
2006-04-20,45.992069244384766
2006-04-21,44.85755157470703
2006-04-24,44.80384826660156
2006-04-25,44.67630386352539
2006-04-26,44.62931442260742
2006-04-27,45.226776123046875
2006-04-28,45.448307037353516
2006-05-01,44.884403228759766
2006-05-02,44.30036163330078
2006-05-03,44.568885803222656
2006-05-04,44.944820404052734
2006-05-05,45.052249908447266
2006-05-08,45.68326950073242
2006-05-09,45.582584381103516
2006-05-10,45.34089279174805
2006-05-11,45.166358947753906
2006-05-12,45.723567962646484
2006-05-15,46.87821960449219
2006-05-16,46.58284378051758
2006-05-17,45.898094177246094
2006-05-18,45.04551315307617
2006-05-19,45.44160842895508
2006-05-22,45.50873565673828
2006-05-23,44.87770462036133
2006-05-24,45.69669723510742
2006-05-25,45.75712585449219
2006-05-26,46.193477630615234
2006-05-30,44.86427307128906
2006-05-31,45.37446975708008
2006-06-01,46.1800422668457
2006-06-02,46.44187545776367
2006-06-05,45.300636291503906
2006-06-06,45.38788986206055
2006-06-07,45.11937713623047
2006-06-08,45.924949645996094
2006-06-09,45.40802764892578
2006-06-12,44.9045524597168
2006-06-13,44.9381103515625
2006-06-14,45.21334457397461
2006-06-15,45.27376937866211
2006-06-16,44.85755157470703
2006-06-19,44.139244079589844
2006-06-20,43.60889434814453
2006-06-21,44.011688232421875
2006-06-22,43.61561584472656
2006-06-23,43.58876037597656
2006-06-26,43.53505325317383
2006-06-27,42.95100784301758
2006-06-28,42.92414855957031
2006-06-29,43.70288848876953
2006-06-30,43.790164947509766
2006-07-03,44.16610336303711
2006-07-05,43.96470260620117
2006-07-06,44.266788482666016
2006-07-07,44.568885803222656
2006-07-10,44.70985412597656
2006-07-11,44.78370666503906
2006-07-12,44.45477294921875
2006-07-13,44.045265197753906
2006-07-14,43.19938659667969
2006-07-17,43.340370178222656
2006-07-18,43.085289001464844
2006-07-19,43.340370178222656
2006-07-20,42.910728454589844
2006-07-21,44.407772064208984
2006-07-24,44.89111328125
2006-07-25,45.53559112548828
2006-07-26,46.73052215576172
2006-07-27,46.50899887084961
2006-07-28,46.368019104003906
2006-07-31,46.79766082763672
2006-08-01,47.03262710571289
2006-08-02,47.50926208496094
2006-08-03,47.60997009277344
2006-08-04,46.1800422668457
2006-08-07,45.562435150146484
2006-08-08,44.991817474365234
2006-08-09,45.166358947753906
2006-08-10,44.9179801940918
2006-08-11,44.57561492919922
2006-08-14,44.09897994995117
2006-08-15,44.09897994995117
2006-08-16,44.71658706665039
2006-08-17,44.9246826171875
2006-08-18,45.186500549316406
2006-08-21,44.98509979248047
2006-08-22,44.80384826660156
2006-08-23,45.19320297241211
2006-08-24,45.052249908447266
2006-08-25,45.32748031616211
2006-08-28,45.824256896972656
2006-08-29,46.03908157348633
2006-08-30,45.81082534790039
2006-08-31,45.66985321044922
2006-09-01,45.91154098510742
2006-09-05,46.49558639526367
2006-09-06,45.978660583496094
2006-09-07,45.87124252319336
2006-09-08,45.602725982666016
2006-09-11,45.84440994262695
2006-09-12,46.428443908691406
2006-09-13,46.42172622680664
2006-09-14,46.70368194580078
2006-09-15,46.837928771972656
2006-09-18,46.83123016357422
2006-09-19,46.623111724853516
2006-09-20,47.65025329589844
2006-09-21,48.34169387817383
2006-09-22,47.589820861816406
2006-09-25,47.81135940551758
2006-09-26,47.49583053588867
2006-09-27,48.42897415161133
2006-09-28,48.03289031982422
2006-09-29,48.019466400146484
2006-10-02,47.19374084472656
2006-10-03,47.88520431518555
2006-10-04,48.98616409301758
2006-10-05,50.16769790649414
2006-10-06,49.684356689453125
2006-10-09,49.623924255371094
2006-10-10,49.496368408203125
2006-10-11,49.321815490722656
2006-10-12,49.7380485534668
2006-10-13,49.15400695800781
2006-10-16,48.62363815307617
2006-10-17,48.19402313232422
2006-10-18,48.590091705322266
2006-10-19,49.03987503051758
2006-10-20,49.644073486328125
2006-10-23,49.254703521728516
2006-10-24,50.30867004394531
2006-10-25,50.63760757446289
2006-10-26,51.00684356689453
2006-10-27,50.69803237915039
2006-10-30,51.35592269897461
2006-10-31,50.95984649658203
2006-11-01,50.53689193725586
2006-11-02,50.54363250732422
2006-11-03,50.261680603027344
2006-11-06,50.422794342041016
2006-11-07,50.48993682861328
2006-11-08,50.18783950805664
2006-11-09,49.36209487915039
2006-11-10,49.31511306762695
2006-11-13,48.8049201965332
2006-11-14,49.10031509399414
2006-11-15,49.41580581665039
2006-11-16,48.630367279052734
2006-11-17,48.67737579345703
2006-11-20,48.95262145996094
2006-11-21,48.992881774902344
2006-11-22,48.791500091552734
2006-11-24,48.670658111572266
2006-11-27,48.25444030761719
2006-11-28,48.17387008666992
2006-11-29,48.616943359375
2006-11-30,47.690513610839844
2006-12-01,46.57612609863281
2006-12-04,46.42172622680664
2006-12-05,46.3613166809082
2006-12-06,46.918495178222656
2006-12-07,46.45529556274414
2006-12-08,46.91178512573242
2006-12-11,46.918495178222656
2006-12-12,46.77082443237305
2006-12-13,46.884925842285156
2006-12-14,47.025917053222656
2006-12-15,47.140045166015625
2006-12-18,47.025917053222656
2006-12-19,47.19374084472656
2006-12-20,46.623111724853516
2006-12-21,46.468727111816406
2006-12-22,46.126346588134766
2006-12-26,46.112911224365234
2006-12-27,45.958526611328125
2006-12-28,46.01221466064453
2006-12-29,45.857810974121094
2007-01-03,45.918235778808594
2007-01-04,47.88520431518555
2007-01-05,47.99931335449219
2007-01-08,47.616676330566406
2007-01-09,47.844932556152344
2007-01-10,47.690513610839844
2007-01-11,48.27458572387695
2007-01-12,49.18756103515625
2007-01-16,49.34196472167969
2007-01-17,49.63063049316406
2007-01-18,49.46953582763672
2007-01-19,49.84546661376953
2007-01-22,50.9195671081543
2007-01-23,50.080406188964844
2007-01-24,50.44294357299805
2007-01-25,50.24824142456055
2007-01-26,47.99931335449219
2007-01-29,46.97222137451172
2007-01-30,47.21390151977539
2007-01-31,47.240745544433594
2007-02-01,46.64997100830078
2007-02-02,46.623111724853516
2007-02-05,46.884925842285156
2007-02-06,46.76410675048828
2007-02-07,46.99234390258789
2007-02-08,46.844661712646484
2007-02-09,46.3546028137207
2007-02-12,45.978660583496094
2007-02-13,46.186763763427734
2007-02-14,46.186763763427734
2007-02-15,45.83768081665039
2007-02-16,44.79713821411133
2007-02-20,44.54202651977539
2007-02-21,45.25364303588867
2007-02-22,44.80384826660156
2007-02-23,44.461463928222656
2007-02-26,44.44132995605469
2007-02-27,43.132259368896484
2007-02-28,43.138980865478516
2007-03-01,41.420406341552734
2007-03-02,41.45396041870117
2007-03-05,41.729209899902344
2007-03-06,41.82318878173828
2007-03-07,41.63522720336914
2007-03-08,41.735923767089844
2007-03-09,40.85648727416992
2007-03-12,40.73566436767578
2007-03-13,40.54096603393555
2007-03-14,40.74238586425781
2007-03-15,40.28586959838867
2007-03-16,39.80923080444336
2007-03-19,39.70182800292969
2007-03-20,39.89651107788086
2007-03-21,40.681949615478516
2007-03-22,40.59468078613281
2007-03-23,38.949954986572266
2007-03-26,38.359188079833984
2007-03-27,37.73487091064453
2007-03-28,37.405914306640625
2007-03-29,37.47975540161133
2007-03-30,37.51331329345703
2007-04-02,37.291786193847656
2007-04-03,37.412620544433594
2007-04-04,38.05038070678711
2007-04-05,39.158058166503906
2007-04-09,38.392738342285156
2007-04-10,38.34575271606445
2007-04-11,37.82213592529297
2007-04-12,38.69483184814453
2007-04-13,39.62797927856445
2007-04-16,40.04419708251953
2007-04-17,40.34629440307617
2007-04-18,40.28586959838867
2007-04-19,41.83663558959961
2007-04-20,41.60166549682617
2007-04-23,41.749332427978516
2007-04-24,41.09816360473633
2007-04-25,41.41368103027344
2007-04-26,41.99102020263672
2007-04-27,42.474361419677734
2007-04-30,43.058414459228516
2007-05-01,43.70288848876953
2007-05-02,43.6827392578125
2007-05-03,42.90401077270508
2007-05-04,42.789886474609375
2007-05-07,42.803321838378906
2007-05-08,42.06486892700195
2007-05-09,42.3602409362793
2007-05-10,38.48674774169922
2007-05-11,37.795284271240234
2007-05-14,37.64086151123047
2007-05-15,36.257938385009766
2007-05-16,36.47278594970703
2007-05-17,36.036407470703125
2007-05-18,36.278099060058594
2007-05-21,36.3720817565918
2007-05-22,36.224388122558594
2007-05-23,36.74802017211914
2007-05-24,36.63389205932617
2007-05-25,36.620460510253906
2007-05-29,36.66074752807617
2007-05-30,37.09710693359375
2007-05-31,37.89597702026367
2007-06-01,38.22491455078125
2007-06-04,38.20478439331055
2007-06-05,38.67470932006836
2007-06-06,38.45988082885742
2007-06-07,38.02353286743164
2007-06-08,38.51357650756836
2007-06-11,38.540443420410156
2007-06-12,38.57400131225586
2007-06-13,39.03050994873047
2007-06-14,39.090919494628906
2007-06-15,39.62797927856445
2007-06-18,39.34601974487305
2007-06-19,39.02378845214844
2007-06-20,38.7351188659668
2007-06-21,38.44645690917969
2007-06-22,37.56703567504883
2007-06-25,37.4998893737793
2007-06-26,36.989688873291016
2007-06-27,37.25822067260742
2007-06-28,37.13067626953125
2007-06-29,37.117244720458984
2007-07-02,37.083675384521484
2007-07-03,37.05011749267578
2007-07-05,36.828582763671875
2007-07-06,36.80172348022461
2007-07-09,36.620460510253906
2007-07-10,36.445926666259766
2007-07-11,37.00982666015625
2007-07-12,37.5603141784668
2007-07-13,38.21820831298828
2007-07-16,37.61402130126953
2007-07-17,37.31864547729492
2007-07-18,37.459625244140625
2007-07-19,37.30521774291992
2007-07-20,37.7147102355957
2007-07-23,38.13093566894531
2007-07-24,37.88926696777344
2007-07-25,38.37260818481445
2007-07-26,37.7013053894043
2007-07-27,37.338768005371094
2007-07-30,37.7214241027832
2007-07-31,36.076690673828125
2007-08-01,34.96900939941406
2007-08-02,34.53266525268555
2007-08-03,34.17013931274414
2007-08-06,34.75420379638672
2007-08-07,34.499107360839844
2007-08-08,34.908599853515625
2007-08-09,34.23057174682617
2007-08-10,33.61967468261719
2007-08-13,34.411827087402344
2007-08-14,34.45209884643555
2007-08-15,33.962039947509766
2007-08-16,33.169891357421875
2007-08-17,33.61967468261719
2007-08-20,33.42499542236328
2007-08-21,33.055755615234375
2007-08-22,33.096038818359375
2007-08-23,33.733795166015625
2007-08-24,33.74721145629883
2007-08-27,33.51225662231445
2007-08-28,32.90135192871094
2007-08-29,33.693511962890625
2007-08-30,33.61967468261719
2007-08-31,33.63981246948242
2007-09-04,34.46553421020508
2007-09-05,35.1234245300293
2007-09-06,34.91531753540039
2007-09-07,34.17013931274414
2007-09-10,34.26413345336914
2007-09-11,36.170692443847656
2007-09-12,37.35219955444336
2007-09-13,38.34575271606445
2007-09-14,37.80868911743164
2007-09-17,37.23136901855469
